id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_with_voting_license,valid_votes,invalid_votes,party_grüne,party_cdu,party_spd,party_die_linke,party_afd,party_die_partei,party_fdp,party_tierschutzpartei,party_mera25,party_volt,party_piraten,party_familie,party_ödp,party_freie_wäher,party_tierschutz_hier,party_big,party_verjüngungsforschung,party_pdh,party_heimat,party_dkp,party_menschliche_welt,party_bündnis_c,party_mlpd,party_sgp,party_abg,party_die_basis,party_bündnis_deutschand,party_bsw,party_dawa,party_klimaliste,party_letzte_generation,party_pdv,party_pdf,party_v_partei3,aufn,voter_turnout,invalid_votes_percentage,valid_votes_percentage
071X,07,1X,0,0,0,0,433,433,433,0,195,34,44,33,8,16,16,5,2,46,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,16,0,1,7,0,0,1,nan,inf,0.0,100.0
071Y,07,1Y,0,0,0,0,476,476,475,1,177,60,80,35,17,11,21,5,5,33,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,21,0,1,1,1,2,0,nan,inf,0.21008403361344538,99.78991596638656
07201,07,201,1203,729,474,0,464,3,463,1,118,84,84,31,26,11,28,2,4,27,1,0,0,3,2,1,0,4,0,1,0,0,1,0,0,3,1,22,4,1,3,0,1,0,nan,38.57024106400665,0.21551724137931033,99.78448275862068
07202,07,202,1148,713,435,0,471,6,469,2,164,60,62,34,29,10,15,6,11,29,0,0,4,3,0,1,0,2,0,0,0,0,0,0,0,0,1,20,1,1,7,2,7,0,nan,41.027874564459935,0.42462845010615713,99.57537154989384
07203,07,203,1261,777,484,0,567,10,565,2,221,63,86,50,17,23,20,10,8,29,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,22,1,1,4,0,2,0,nan,44.96431403647899,0.3527336860670194,99.64726631393297
07204,07,204,1228,739,489,0,460,9,459,1,149,45,67,36,8,18,18,9,19,43,1,0,1,1,2,1,0,1,0,2,1,0,0,1,0,1,1,17,8,1,7,0,1,0,nan,37.45928338762215,0.21739130434782608,99.78260869565217
07205,07,205,1178,831,347,0,412,14,410,2,117,25,64,36,12,20,16,9,14,23,2,0,3,2,0,1,0,1,0,0,4,0,0,0,0,0,1,32,23,0,4,0,1,0,nan,34.974533106960955,0.48543689320388345,99.51456310679612
07206,07,206,1287,754,533,0,432,15,431,1,180,24,65,44,8,11,14,5,13,27,2,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,17,7,2,3,0,1,1,nan,33.56643356643357,0.23148148148148145,99.76851851851852
07207,07,207,970,583,387,0,333,8,332,1,138,20,40,31,10,14,10,3,9,25,2,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,13,3,4,1,0,3,0,nan,34.329896907216494,0.3003003003003003,99.69969969969969
07208,07,208,1240,769,471,0,503,13,500,3,208,33,67,48,15,19,18,5,16,30,3,1,4,0,1,3,0,0,0,0,0,0,0,0,0,1,1,19,6,0,1,0,1,0,nan,40.564516129032256,0.5964214711729622,99.40357852882704
07209,07,209,997,795,202,0,328,8,326,2,53,41,51,27,42,14,10,9,4,15,5,3,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,26,10,0,3,0,1,2,nan,32.89869608826479,0.6097560975609756,99.39024390243902
07210,07,210,1160,801,359,0,368,7,368,0,62,74,41,24,44,14,11,10,3,17,0,1,4,6,2,0,0,0,0,0,0,0,0,2,0,1,1,32,9,0,4,0,6,0,nan,31.724137931034484,0.0,100.0
07211,07,211,1062,708,354,0,415,7,415,0,135,35,42,38,19,7,11,7,15,40,5,0,3,1,2,0,1,0,1,0,0,0,0,1,0,2,2,31,8,1,3,0,4,1,nan,39.07721280602637,0.0,100.0
07212,07,212,1209,753,456,0,465,3,463,2,170,32,50,51,12,14,14,5,19,35,7,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,35,4,2,3,0,1,0,nan,38.46153846153847,0.43010752688172044,99.56989247311829
07213,07,213,1118,700,418,0,454,3,453,1,162,37,69,41,16,15,13,5,15,32,2,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,30,4,1,5,0,0,0,nan,40.608228980322004,0.22026431718061676,99.77973568281938
07214,07,214,1019,714,305,0,378,8,373,5,126,29,40,55,18,11,7,3,12,29,2,0,0,0,0,0,1,3,0,2,2,1,2,0,0,2,0,20,3,1,4,0,0,0,nan,37.09519136408244,1.3227513227513228,98.67724867724867
07215,07,215,960,580,380,0,397,7,396,1,151,24,47,34,32,17,18,6,8,23,3,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,24,0,1,0,0,2,0,nan,41.354166666666664,0.2518891687657431,99.74811083123426
07216,07,216,1219,753,466,0,482,8,482,0,176,33,68,36,18,26,15,9,12,39,2,1,1,1,2,1,0,1,0,1,0,0,1,0,1,1,1,25,4,1,4,0,1,1,nan,39.54060705496308,0.0,100.0
07217,07,217,1126,736,390,0,469,13,468,1,175,22,52,55,25,21,11,9,8,33,2,1,1,1,2,1,1,0,1,0,1,0,1,0,0,3,0,24,1,2,8,0,3,4,nan,41.651865008880996,0.21321961620469082,99.7867803837953
07218,07,218,1080,775,305,0,313,4,310,3,60,36,46,26,38,11,8,6,4,14,1,0,4,1,4,4,0,1,1,1,0,0,0,0,0,1,2,23,14,0,3,0,0,1,nan,28.98148148148148,0.9584664536741214,99.04153354632588
07219,07,219,1201,783,418,0,419,4,418,1,117,28,55,41,17,11,20,14,16,45,3,0,5,2,1,0,0,1,0,0,0,0,1,1,0,1,1,18,9,0,5,0,3,3,nan,34.887593671940046,0.23866348448687352,99.76133651551312
07220,07,220,1198,859,339,0,308,4,303,5,52,43,49,34,28,4,2,6,9,21,4,2,0,0,1,3,0,1,0,1,1,1,0,0,0,0,0,26,13,0,2,0,0,0,nan,25.70951585976628,1.6233766233766231,98.37662337662337
07221,07,221,1081,763,318,0,315,4,313,2,60,41,54,34,25,7,11,3,10,23,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,18,11,0,2,0,4,1,nan,29.139685476410733,0.6349206349206349,99.36507936507937
07222,07,222,1210,759,451,0,446,4,444,2,145,28,61,50,21,24,18,6,11,33,3,2,4,3,0,0,0,1,0,1,0,0,0,0,0,0,1,19,4,0,3,0,5,1,nan,36.85950413223141,0.4484304932735426,99.55156950672645
07223,07,223,1158,796,362,0,401,6,400,1,112,33,70,46,17,11,13,2,9,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,33,9,3,5,0,1,0,nan,34.6286701208981,0.24937655860349126,99.75062344139651
07224,07,224,1052,655,397,0,363,6,362,1,75,46,56,25,31,14,20,5,8,24,3,1,2,2,3,1,0,0,1,1,1,1,0,0,0,0,1,30,6,2,0,0,3,0,nan,34.50570342205323,0.27548209366391185,99.72451790633609
07225,07,225,1229,810,419,0,415,4,414,1,107,69,56,32,34,14,15,6,8,27,1,3,0,3,3,0,0,0,0,0,1,0,0,2,0,1,1,23,4,0,2,0,2,0,nan,33.76729048006509,0.24096385542168677,99.75903614457832
07226,07,226,1079,666,413,0,383,10,381,2,105,58,57,25,29,12,15,7,7,17,5,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,29,2,1,1,0,1,3,nan,35.49582947173309,0.5221932114882507,99.47780678851174
07227,07,227,1196,942,254,0,434,10,428,6,108,27,57,46,25,11,7,6,22,33,0,0,2,0,3,1,0,2,0,2,0,0,0,0,2,0,1,38,31,0,2,0,2,0,nan,36.2876254180602,1.3824884792626728,98.61751152073732
07228,07,228,837,549,288,0,260,8,259,1,69,26,30,26,10,8,10,7,6,27,3,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,3,17,10,0,2,0,0,0,nan,31.063321385902032,0.38461538461538464,99.61538461538461
07229,07,229,1113,747,366,0,369,3,369,0,97,38,53,55,20,8,15,8,9,26,3,0,3,0,2,0,1,1,0,1,1,0,0,0,0,2,0,19,2,1,1,1,2,0,nan,33.153638814016176,0.0,100.0
07230,07,230,1105,660,445,0,414,0,414,0,140,37,49,40,15,15,24,4,7,26,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,32,5,3,7,0,2,1,nan,37.46606334841629,0.0,100.0
072A,07,2A,0,0,0,0,845,845,845,0,272,142,157,60,24,20,55,14,2,46,6,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,30,0,1,4,2,2,1,nan,inf,0.0,100.0
072B,07,2B,0,0,0,0,462,462,462,0,196,51,59,34,11,20,23,7,3,23,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,2,0,3,1,nan,inf,0.0,100.0
072C,07,2C,0,0,0,0,458,458,458,0,191,47,81,20,8,17,20,3,6,31,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,20,0,1,6,0,0,0,nan,inf,0.0,100.0
072D,07,2D,0,0,0,0,316,316,315,1,120,20,34,39,7,11,8,1,10,32,1,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,13,5,0,7,0,0,0,nan,inf,0.31645569620253167,99.68354430379746
072E,07,2E,0,0,0,0,485,485,485,0,216,25,63,35,13,19,26,11,11,28,6,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,16,1,0,7,0,3,0,nan,inf,0.0,100.0
072F,07,2F,0,0,0,0,779,779,777,2,340,50,94,74,15,43,31,10,13,46,1,0,2,4,0,0,0,2,0,1,0,0,0,0,1,3,3,33,0,0,6,0,4,1,nan,inf,0.25673940949935814,99.74326059050064
072G,07,2G,0,0,0,0,614,614,613,1,233,53,85,43,27,31,13,16,9,37,1,1,6,2,7,0,0,1,0,0,1,1,0,1,0,1,5,29,0,2,6,1,1,0,nan,inf,0.16286644951140067,99.8371335504886
072H,07,2H,0,0,0,0,599,599,596,3,147,111,105,29,52,24,24,16,8,18,1,0,1,0,1,0,0,1,1,0,3,0,0,0,1,0,0,46,2,0,2,0,3,0,nan,inf,0.5008347245409015,99.4991652754591
072I,07,2I,0,0,0,0,704,704,704,0,280,62,103,42,23,19,31,16,13,45,9,3,2,1,2,0,0,4,0,0,1,0,0,0,0,4,0,22,3,3,11,1,3,1,nan,inf,0.0,100.0
072K,07,2K,0,0,0,0,388,388,387,1,164,29,59,36,5,16,14,5,4,26,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,16,0,1,5,0,0,0,nan,inf,0.25773195876288657,99.74226804123711
072L,07,2L,0,0,0,0,539,539,538,1,203,39,72,46,15,26,16,8,12,32,4,0,4,5,3,1,0,2,0,0,0,1,0,0,0,1,1,31,3,4,7,0,2,0,nan,inf,0.1855287569573284,99.81447124304268
072M,07,2M,0,0,0,0,717,717,717,0,316,40,102,73,16,26,20,8,10,43,0,2,1,2,0,0,0,1,1,0,4,1,0,0,0,3,0,31,0,2,10,0,3,2,nan,inf,0.0,100.0
072N,07,2N,0,0,0,0,441,441,436,5,193,22,66,30,13,18,4,6,7,31,1,1,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,24,0,1,3,2,1,1,nan,inf,1.1337868480725624,98.86621315192744
072P,07,2P,0,0,0,0,301,301,299,2,94,25,46,27,22,11,8,11,3,15,2,1,5,0,5,1,0,0,0,1,0,0,0,0,0,0,0,13,4,0,5,0,0,0,nan,inf,0.6644518272425249,99.33554817275747
072R,07,2R,0,0,0,0,672,672,671,1,194,132,108,42,35,18,39,11,6,30,4,1,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,25,1,3,8,0,5,1,nan,inf,0.1488095238095238,99.85119047619048
072S,07,2S,0,0,0,0,426,426,426,0,164,43,55,35,10,24,15,5,5,37,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,16,1,3,4,1,2,0,nan,inf,0.0,100.0
072T,07,2T,0,0,0,0,337,337,336,1,118,38,48,29,11,8,13,7,4,33,3,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,10,2,0,5,0,1,0,nan,inf,0.2967359050445104,99.70326409495549
072U,07,2U,0,0,0,0,789,789,788,1,229,149,117,48,36,17,54,19,5,34,2,2,4,1,2,1,0,4,0,0,1,0,0,0,0,1,1,46,4,1,7,0,3,0,nan,inf,0.12674271229404308,99.87325728770595
072V,07,2V,0,0,0,0,231,231,230,1,90,17,31,34,7,4,4,3,6,15,1,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,8,2,0,1,1,0,0,nan,inf,0.4329004329004329,99.56709956709958
072W,07,2W,0,0,0,0,761,761,759,2,285,83,131,59,21,18,27,17,7,53,3,1,0,4,4,0,0,0,2,0,0,0,1,0,0,1,0,26,2,4,5,2,2,1,nan,inf,0.2628120893561104,99.73718791064388
07301,07,301,1121,720,401,0,501,7,500,1,178,70,72,32,17,9,30,9,8,28,2,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,1,28,3,0,1,1,0,0,nan,44.69223907225691,0.19960079840319359,99.8003992015968
07302,07,302,1204,751,453,0,518,5,516,2,177,57,96,22,17,14,29,2,4,47,0,1,4,2,0,1,0,2,0,0,1,0,0,0,0,1,1,32,0,2,3,0,1,0,nan,43.02325581395349,0.3861003861003861,99.61389961389962
07303,07,303,1169,774,395,0,544,8,541,3,199,64,75,29,35,10,26,8,7,39,3,2,2,3,2,1,0,0,0,1,2,1,0,0,0,2,2,17,0,1,7,1,2,0,nan,46.535500427715995,0.5514705882352942,99.44852941176471
07304,07,304,1219,740,479,0,510,14,509,1,198,54,76,25,22,22,16,4,9,40,2,0,1,3,3,0,1,0,0,0,0,0,0,0,0,1,1,24,0,0,3,0,4,0,nan,41.83757178014766,0.19607843137254902,99.80392156862746
07305,07,305,1289,780,509,0,547,10,546,1,176,85,95,23,28,12,22,5,8,35,1,1,4,3,1,0,0,2,0,0,1,2,0,1,0,2,2,30,0,2,1,1,3,0,nan,42.43599689681924,0.18281535648994515,99.81718464351006
07306,07,306,1199,742,457,0,428,6,425,3,104,56,63,38,35,13,20,11,6,41,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,26,0,0,3,0,1,2,nan,35.696413678065056,0.7009345794392523,99.29906542056075
07307,07,307,1098,667,431,0,487,5,487,0,145,72,82,28,29,18,29,4,6,34,0,0,3,2,1,0,0,2,0,0,2,0,0,0,0,1,2,19,1,0,3,0,1,3,nan,44.35336976320583,0.0,100.0
07308,07,308,1299,758,541,0,528,7,527,1,197,52,95,30,24,16,17,6,8,47,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,21,1,0,3,0,2,0,nan,40.64665127020785,0.1893939393939394,99.81060606060606
07309,07,309,1256,768,488,0,493,5,490,3,154,48,75,42,32,14,25,3,9,38,2,1,3,2,4,0,0,0,0,0,0,1,1,0,1,1,1,19,2,0,3,0,6,3,nan,39.2515923566879,0.6085192697768762,99.39148073022312
07310,07,310,1162,755,407,0,538,0,536,2,169,65,114,24,25,7,32,8,8,31,6,1,2,3,0,0,0,2,0,0,0,0,0,0,0,3,2,22,0,0,9,0,3,0,nan,46.29948364888124,0.37174721189591076,99.62825278810409
07311,07,311,1270,806,464,0,538,6,538,0,167,84,84,30,25,24,29,6,2,36,4,1,3,0,1,1,0,1,0,3,0,0,0,1,0,0,2,25,2,2,3,0,2,0,nan,42.362204724409445,0.0,100.0
07312,07,312,1238,683,555,0,452,6,450,2,168,57,70,18,21,7,22,9,5,37,1,0,3,4,3,0,0,1,0,1,0,0,0,0,0,3,1,16,0,0,0,0,2,1,nan,36.51050080775444,0.4424778761061947,99.5575221238938
07313,07,313,1219,729,490,0,462,4,460,2,145,53,62,28,23,18,18,6,18,48,1,0,3,1,0,0,0,2,0,0,0,1,1,0,0,0,3,19,1,2,2,0,5,0,nan,37.89991796554553,0.4329004329004329,99.56709956709958
07314,07,314,1200,799,401,0,530,9,529,1,166,70,91,25,22,31,20,8,8,32,1,1,2,2,3,0,0,2,0,0,0,0,0,0,0,2,3,28,1,3,3,3,2,0,nan,44.166666666666664,0.18867924528301888,99.81132075471699
07315,07,315,1283,790,493,0,531,9,530,1,171,62,94,30,37,11,22,10,4,40,3,2,4,1,1,0,0,2,0,1,1,1,0,0,0,3,0,18,0,2,1,0,6,3,nan,41.38737334372564,0.18832391713747645,99.81167608286252
07316,07,316,1292,847,445,0,538,6,536,2,173,71,82,35,22,12,26,4,9,29,3,1,3,1,0,1,1,1,0,0,1,0,0,0,0,2,0,40,11,0,4,1,2,1,nan,41.640866873065015,0.37174721189591076,99.62825278810409
07317,07,317,1221,766,455,0,510,7,509,1,161,61,83,30,13,17,30,7,11,52,1,1,2,3,2,0,0,2,0,0,0,0,0,0,0,1,1,25,2,0,3,0,1,0,nan,41.76904176904177,0.19607843137254902,99.80392156862746
07318,07,318,1180,684,496,0,437,3,435,2,175,36,67,25,19,14,17,3,6,25,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,3,1,26,1,1,4,0,4,1,nan,37.03389830508475,0.4576659038901602,99.54233409610984
07319,07,319,1143,628,515,0,385,5,385,0,129,47,65,17,24,4,14,10,1,32,2,3,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,19,0,2,6,1,2,1,nan,33.6832895888014,0.0,100.0
07320,07,320,1177,712,465,0,486,4,486,0,143,66,79,26,26,18,12,10,4,45,1,3,5,1,2,0,0,3,0,1,0,0,1,0,1,0,0,31,1,0,5,1,1,0,nan,41.29141886151232,0.0,100.0
07321,07,321,1229,730,499,0,448,14,446,2,153,54,53,25,26,22,23,7,3,34,2,0,4,3,0,0,1,4,0,1,1,0,0,0,1,2,0,19,0,1,3,0,2,2,nan,36.45240032546786,0.4464285714285714,99.55357142857143
07322,07,322,1197,795,402,0,389,6,389,0,106,55,69,18,29,10,13,5,6,24,2,1,2,1,1,1,1,0,0,1,0,0,1,0,0,3,1,25,6,0,1,2,5,0,nan,32.49791144527986,0.0,100.0
07323,07,323,1194,934,260,0,418,9,412,6,82,56,50,41,25,17,20,12,6,14,1,2,0,0,1,3,0,1,0,0,2,0,0,0,1,2,3,28,39,0,4,0,1,1,nan,35.00837520938023,1.4354066985645932,98.56459330143541
07324,07,324,1116,839,277,0,394,5,391,3,86,57,69,27,28,10,6,16,10,14,5,0,4,1,4,0,0,1,0,0,1,0,0,0,2,3,2,20,16,1,1,0,5,2,nan,35.30465949820788,0.7614213197969544,99.23857868020305
07325,07,325,1263,778,485,0,535,6,535,0,186,53,65,45,37,17,16,8,8,39,2,5,2,5,4,1,0,2,0,0,3,0,1,0,0,2,3,21,0,1,6,1,2,0,nan,42.35946159936659,0.0,100.0
07326,07,326,1219,732,487,0,346,5,343,3,48,86,54,14,43,10,21,8,6,12,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,2,22,4,1,0,0,2,0,nan,28.38392124692371,0.8670520231213872,99.13294797687861
07327,07,327,1147,738,409,0,356,0,351,5,35,62,40,14,80,14,10,8,4,19,2,3,1,1,4,0,0,1,0,0,0,2,0,0,0,0,2,39,7,1,1,0,0,1,nan,31.03748910200523,1.4044943820224718,98.59550561797754
07328,07,328,1124,816,308,0,414,8,409,5,89,61,48,26,42,14,16,10,11,27,5,1,3,0,3,0,0,1,0,1,0,0,0,0,0,1,2,38,3,1,3,1,2,0,nan,36.83274021352313,1.2077294685990339,98.79227053140096
07329,07,329,1112,812,300,0,383,5,381,2,64,63,63,19,48,10,18,11,5,13,2,6,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,34,4,2,3,1,5,0,nan,34.44244604316547,0.5221932114882507,99.47780678851174
073A,07,3A,0,0,0,0,798,798,797,1,307,129,136,36,6,15,44,10,8,49,4,0,3,2,1,0,0,2,0,0,0,2,0,0,0,1,2,31,1,1,3,0,3,1,nan,inf,0.12531328320802004,99.87468671679198
073B,07,3B,0,0,0,0,784,784,784,0,284,142,141,38,20,17,42,8,6,40,0,3,0,3,1,1,0,1,0,1,0,1,0,0,0,3,2,24,0,0,2,1,2,1,nan,inf,0.0,100.0
073C,07,3C,0,0,0,0,478,478,478,0,162,85,90,17,9,7,29,9,2,26,3,2,2,1,2,0,0,4,1,0,1,0,0,0,1,0,0,21,0,0,2,0,1,1,nan,inf,0.0,100.0
073D,07,3D,0,0,0,0,417,417,417,0,132,71,67,33,14,13,13,3,10,28,2,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,22,0,2,1,0,0,0,nan,inf,0.0,100.0
073E,07,3E,0,0,0,0,916,916,913,3,309,171,153,35,25,17,48,11,13,49,0,0,4,7,3,0,0,1,1,0,0,1,0,0,0,0,4,46,2,3,1,0,7,2,nan,inf,0.32751091703056767,99.67248908296943
073F,07,3F,0,0,0,0,460,460,458,2,137,63,85,34,17,13,24,11,4,30,5,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,23,0,1,3,0,1,1,nan,inf,0.43478260869565216,99.56521739130434
073G,07,3G,0,0,0,0,372,372,371,1,122,56,64,19,16,8,22,1,7,24,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,1,4,0,1,0,nan,inf,0.2688172043010753,99.73118279569893
073H,07,3H,0,0,0,0,437,437,437,0,138,75,70,28,16,10,26,10,4,24,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,1,6,0,2,0,nan,inf,0.0,100.0
073I,07,3I,0,0,0,0,515,515,514,1,187,102,80,20,13,9,30,8,2,18,4,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,2,22,5,0,1,0,1,0,nan,inf,0.1941747572815534,99.80582524271846
073K,07,3K,0,0,0,0,442,442,440,2,120,87,72,24,21,16,16,8,6,27,2,2,3,0,1,0,0,3,0,1,0,0,0,0,2,0,1,15,1,0,4,0,6,2,nan,inf,0.4524886877828055,99.5475113122172
073L,07,3L,0,0,0,0,374,374,372,2,128,61,65,20,11,9,21,7,1,23,0,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,11,0,2,4,0,2,0,nan,inf,0.53475935828877,99.46524064171123
073M,07,3M,0,0,0,0,448,448,447,1,190,63,56,17,15,16,28,6,4,22,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,1,1,1,1,nan,inf,0.2232142857142857,99.77678571428571
073N,07,3N,0,0,0,0,417,417,417,0,132,75,81,18,13,9,22,7,0,28,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,2,0,0,0,1,1,nan,inf,0.0,100.0
073P,07,3P,0,0,0,0,409,409,406,3,137,61,79,25,15,8,19,9,3,24,6,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,2,nan,inf,0.7334963325183375,99.26650366748166
073R,07,3R,0,0,0,0,933,933,933,0,321,148,184,32,44,22,45,17,9,27,8,0,0,8,3,0,0,2,0,1,1,0,0,0,0,0,2,42,0,2,6,0,7,2,nan,inf,0.0,100.0
073S,07,3S,0,0,0,0,898,898,897,1,331,119,140,48,30,28,39,14,4,53,7,0,7,5,1,0,1,5,0,0,1,0,0,1,0,4,1,36,0,2,12,1,6,1,nan,inf,0.11135857461024498,99.88864142538975
073T,07,3T,0,0,0,0,370,370,369,1,88,66,70,14,17,12,18,6,2,27,1,2,2,2,1,0,1,0,1,1,1,0,1,0,0,1,0,25,0,2,5,0,3,0,nan,inf,0.2702702702702703,99.72972972972973
073U,07,3U,0,0,0,0,226,226,225,1,75,35,34,16,7,5,13,5,5,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,4,0,2,0,nan,inf,0.4424778761061947,99.5575221238938
073V,07,3V,0,0,0,0,257,257,257,0,75,30,35,18,11,6,8,10,0,27,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,22,3,0,2,1,1,0,nan,inf,0.0,100.0
073W,07,3W,0,0,0,0,454,454,454,0,189,54,78,16,8,11,20,2,3,28,4,0,3,4,1,0,0,0,0,1,1,0,0,0,0,0,1,21,3,1,4,0,1,0,nan,inf,0.0,100.0
073X,07,3X,0,0,0,0,815,815,811,4,129,270,160,21,45,12,52,13,6,17,4,8,3,5,4,0,1,2,0,0,1,2,1,0,0,4,2,34,4,1,3,0,7,0,nan,inf,0.49079754601227,99.50920245398774
073Y,07,3Y,0,0,0,0,555,555,553,2,146,92,92,28,31,22,18,20,2,33,5,3,0,3,3,1,0,6,0,0,2,0,0,1,1,2,1,32,0,2,5,0,2,0,nan,inf,0.36036036036036034,99.63963963963964
07401,07,401,1125,744,381,0,480,12,480,0,136,67,67,34,27,16,21,6,15,34,3,1,0,2,2,1,0,0,0,0,2,2,0,0,0,2,0,31,3,1,1,1,4,1,nan,42.66666666666667,0.0,100.0
07402,07,402,1179,761,418,0,394,7,392,2,80,67,48,29,34,17,12,5,9,21,1,0,0,1,1,2,0,1,1,0,1,1,1,0,0,5,0,34,12,0,2,1,6,0,nan,33.41815097540288,0.5076142131979695,99.49238578680203
07403,07,403,1223,761,462,0,479,9,477,2,143,61,84,41,33,15,18,7,13,24,1,0,0,4,0,1,0,1,1,0,0,0,0,0,0,1,1,20,1,1,4,0,2,0,nan,39.16598528209321,0.41753653444676403,99.58246346555325
07404,07,404,1216,700,516,0,523,6,521,2,214,41,61,53,23,16,18,7,16,30,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,2,0,25,1,3,2,0,2,0,nan,43.00986842105263,0.3824091778202677,99.61759082217974
07405,07,405,1199,774,425,0,454,4,454,0,120,58,56,40,28,23,16,7,16,30,3,0,4,3,2,1,0,2,0,0,1,0,1,0,0,0,2,27,9,2,1,0,2,0,nan,37.86488740617181,0.0,100.0
07406,07,406,1196,857,339,0,356,3,353,3,62,85,49,13,32,12,19,4,7,10,1,1,3,2,1,3,0,0,2,0,0,0,0,0,0,0,1,30,12,1,2,1,0,0,nan,29.76588628762542,0.8426966292134831,99.15730337078652
07407,07,407,1228,882,346,0,465,3,462,3,97,55,65,50,33,11,19,13,21,28,3,1,3,1,3,2,0,0,0,0,1,0,0,0,0,3,1,26,18,0,4,0,3,1,nan,37.86644951140065,0.6451612903225806,99.35483870967742
07408,07,408,910,716,194,0,254,2,253,1,30,40,44,25,29,4,14,6,8,13,1,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,3,26,1,0,1,0,1,0,nan,27.912087912087912,0.39370078740157477,99.60629921259843
07409,07,409,1091,818,273,0,386,5,384,2,61,51,45,38,41,9,12,9,24,14,2,2,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,33,25,0,5,1,4,1,nan,35.38038496791934,0.5181347150259068,99.48186528497409
07410,07,410,1273,887,386,0,385,5,376,9,38,77,55,28,62,8,15,9,7,14,2,3,1,7,3,0,0,1,0,0,0,0,1,1,0,1,1,32,6,0,0,0,3,1,nan,30.243519245875884,2.3376623376623376,97.66233766233766
07411,07,411,1202,841,361,0,426,3,422,4,106,55,46,34,44,16,14,11,11,27,4,0,2,3,5,0,1,0,0,0,0,0,0,2,0,1,2,31,2,2,1,0,2,0,nan,35.44093178036606,0.9389671361502347,99.06103286384976
07412,07,412,1236,709,527,0,411,4,409,2,110,57,75,30,23,15,12,4,9,25,2,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,24,4,3,4,0,3,0,nan,33.25242718446602,0.48661800486618007,99.51338199513383
07413,07,413,1124,714,410,0,398,2,397,1,103,53,48,39,45,13,19,9,7,22,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,23,2,0,3,0,1,0,nan,35.40925266903915,0.25125628140703515,99.74874371859298
07414,07,414,1212,806,406,0,437,6,434,3,107,73,50,40,25,12,12,11,13,32,0,2,0,6,0,2,0,1,1,1,0,1,0,0,0,0,1,27,7,3,4,0,2,1,nan,36.056105610561055,0.6864988558352403,99.31350114416476
