id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_piraten,party_fdp,party_tierschutzpartei,party_die_partei,party_npd,party_familie,party_volksabstimmung,party_ödp,party_freie_wähler,party_dkp,party_mlpd,party_sgp,party_bp,party_tierschutz_hier,party_tierschutzallianz,party_bündnis_c,party_big,party_die_direkte,party_diem25,party_III_weg,party_die_grauen,party_die_rechte,party_die_violetten,party_liebe,party_die_frauen,party_graue_panther,party_lkr,party_menschliche_welt,party_nl,party_ökolinx,party_partei_für_die_tiere,party_gesundheitsforschung,party_volt,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_afd_percentage,party_piraten_percentage,party_fdp_percentage,party_tierschutzpartei_percentage,party_die_partei_percentage,party_npd_percentage,party_familie_percentage,party_volksabstimmung_percentage,party_ödp_percentage,party_freie_wähler_percentage,party_dkp_percentage,party_mlpd_percentage,party_sgp_percentage,party_bp_percentage,party_tierschutz_hier_percentage,party_tierschutzallianz_percentage,party_bündnis_c_percentage,party_big_percentage,party_die_direkte_percentage,party_diem25_percentage,party_III_weg_percentage,party_die_grauen_percentage,party_die_rechte_percentage,party_die_violetten_percentage,party_liebe_percentage,party_die_frauen_percentage,party_graue_panther_percentage,party_lkr_percentage,party_menschliche_welt_percentage,party_nl_percentage,party_ökolinx_percentage,party_partei_für_die_tiere_percentage,party_gesundheitsforschung_percentage,party_volt_percentage
01110,01,110,1702,1142,560,0,831,4,4,827,105,81,384,57,35,9,37,5,54,0,3,0,7,0,2,0,0,1,0,0,0,0,1,0,18,1,0,0,1,0,2,0,0,0,1,3,1,0,48.82491186839013,0.48134777376654636,99.51865222623346,12.696493349455865,9.794437726723096,46.43288996372431,6.892382103990327,4.2321644498186215,1.0882708585247884,4.474002418379685,0.6045949214026602,6.529625151148731,0.0,0.36275695284159615,0.0,0.8464328899637243,0.0,0.24183796856106407,0.0,0.0,0.12091898428053204,0.0,0.0,0.0,0.0,0.12091898428053204,0.0,2.176541717049577,0.12091898428053204,0.0,0.0,0.12091898428053204,0.0,0.24183796856106407,0.0,0.0,0.0,0.12091898428053204,0.36275695284159615,0.12091898428053204,0.0
01111,01,111,1024,751,273,0,533,13,2,531,67,42,242,43,18,1,30,8,30,0,0,0,6,0,1,1,0,0,2,0,0,0,0,0,17,0,0,0,1,0,1,0,1,0,0,0,3,2,52.05078125,0.37523452157598497,99.62476547842401,12.617702448210924,7.909604519774012,45.5743879472693,8.097928436911488,3.389830508474576,0.18832391713747645,5.649717514124294,1.5065913370998116,5.649717514124294,0.0,0.0,0.0,1.1299435028248588,0.0,0.18832391713747645,0.18832391713747645,0.0,0.0,0.3766478342749529,0.0,0.0,0.0,0.0,0.0,3.2015065913371,0.0,0.0,0.0,0.18832391713747645,0.0,0.18832391713747645,0.0,0.18832391713747645,0.0,0.0,0.0,0.5649717514124294,0.3766478342749529
01112,01,112,1186,847,339,0,557,6,4,553,45,44,247,67,23,3,36,7,40,0,4,0,2,0,0,2,0,0,1,0,0,0,0,0,10,0,1,0,0,0,1,0,1,1,1,1,1,1,46.964586846543,0.718132854578097,99.2818671454219,8.1374321880651,7.956600361663653,44.66546112115732,12.115732368896925,4.159132007233273,0.5424954792043399,6.50994575045208,1.2658227848101267,7.233273056057866,0.0,0.7233273056057866,0.0,0.3616636528028933,0.0,0.0,0.3616636528028933,0.0,0.0,0.18083182640144665,0.0,0.0,0.0,0.0,0.0,1.8083182640144666,0.0,0.18083182640144665,0.0,0.0,0.0,0.18083182640144665,0.0,0.18083182640144665,0.18083182640144665,0.18083182640144665,0.18083182640144665,0.18083182640144665,0.18083182640144665
01113,01,113,1220,870,350,0,613,18,1,612,55,45,292,59,21,4,27,7,40,1,1,1,3,1,1,0,0,1,0,2,0,0,3,0,13,0,1,0,0,0,3,1,0,3,2,1,1,0,50.24590163934426,0.1631321370309951,99.836867862969,8.986928104575163,7.352941176470589,47.712418300653596,9.640522875816995,3.431372549019608,0.6535947712418301,4.411764705882353,1.1437908496732025,6.535947712418301,0.16339869281045752,0.16339869281045752,0.16339869281045752,0.49019607843137253,0.16339869281045752,0.16339869281045752,0.0,0.0,0.16339869281045752,0.0,0.32679738562091504,0.0,0.0,0.49019607843137253,0.0,2.1241830065359477,0.0,0.16339869281045752,0.0,0.0,0.0,0.49019607843137253,0.16339869281045752,0.0,0.49019607843137253,0.32679738562091504,0.16339869281045752,0.16339869281045752,0.0
01114,01,114,1470,1109,361,0,736,10,0,736,70,50,335,86,24,4,29,3,56,1,0,0,8,4,0,0,0,0,1,1,0,0,1,0,18,0,0,0,0,3,4,0,0,2,1,5,2,0,50.06802721088436,0.0,100.0,9.510869565217392,6.7934782608695645,45.516304347826086,11.684782608695652,3.260869565217391,0.5434782608695652,3.940217391304348,0.4076086956521739,7.608695652173914,0.1358695652173913,0.0,0.0,1.0869565217391304,0.5434782608695652,0.0,0.0,0.0,0.0,0.1358695652173913,0.1358695652173913,0.0,0.0,0.1358695652173913,0.0,2.4456521739130435,0.0,0.0,0.0,0.0,0.4076086956521739,0.5434782608695652,0.0,0.0,0.2717391304347826,0.1358695652173913,0.6793478260869565,0.2717391304347826,0.0
01115,01,115,893,691,202,0,404,13,4,400,36,47,131,46,35,3,25,10,21,2,1,0,3,1,0,0,0,0,0,2,1,0,1,0,8,0,0,0,1,1,4,5,0,2,1,2,2,0,45.24076147816349,0.9900990099009901,99.00990099009901,9.0,11.75,32.75,11.5,8.75,0.75,6.25,2.5,5.25,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.25,0.25,1.0,1.25,0.0,0.5,0.25,0.5,0.5,0.0
01116,01,116,733,530,203,0,355,4,2,353,37,47,135,34,26,3,25,5,12,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,3,0,48.43110504774898,0.5633802816901409,99.43661971830986,10.48158640226629,13.314447592067987,38.243626062322946,9.631728045325778,7.365439093484419,0.84985835694051,7.0821529745042495,1.41643059490085,3.39943342776204,0.0,0.0,0.0,0.28328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.28328611898017,0.28328611898017,0.0,0.0,0.0,3.1161473087818696,0.0,0.28328611898017,0.0,0.0,0.0,0.28328611898017,0.0,0.28328611898017,0.0,0.0,0.28328611898017,0.84985835694051,0.0
01117,01,117,1545,1124,421,0,791,7,0,791,96,64,357,64,27,7,43,11,38,1,2,1,8,1,1,0,0,0,1,0,1,0,0,1,23,0,1,0,1,1,0,0,3,0,0,4,2,2,51.19741100323625,0.0,100.0,12.13653603034134,8.091024020227561,45.13274336283185,8.091024020227561,3.4134007585335016,0.8849557522123894,5.436156763590392,1.390644753476612,4.804045512010114,0.12642225031605564,0.2528445006321113,0.12642225031605564,1.0113780025284451,0.12642225031605564,0.12642225031605564,0.0,0.0,0.0,0.12642225031605564,0.0,0.12642225031605564,0.0,0.0,0.12642225031605564,2.9077117572692797,0.0,0.12642225031605564,0.0,0.12642225031605564,0.12642225031605564,0.0,0.0,0.37926675094816686,0.0,0.0,0.5056890012642226,0.2528445006321113,0.2528445006321113
01118,01,118,1214,893,321,0,615,13,1,614,66,47,293,54,23,4,30,8,41,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,15,0,1,0,0,1,0,1,1,1,0,0,0,0,50.658978583196046,0.16260162601626016,99.83739837398375,10.749185667752444,7.654723127035831,47.71986970684039,8.794788273615636,3.7459283387622153,0.6514657980456027,4.88599348534202,1.3029315960912053,6.677524429967427,0.0,0.16286644951140067,0.0,0.32573289902280134,0.0,0.32573289902280134,0.0,0.0,0.0,0.0,0.0,0.16286644951140067,0.0,0.0,0.0,2.44299674267101,0.0,0.16286644951140067,0.0,0.0,0.16286644951140067,0.0,0.16286644951140067,0.16286644951140067,0.16286644951140067,0.0,0.0,0.0,0.0
01119,01,119,920,680,240,0,494,14,1,493,46,36,232,47,19,3,28,4,21,0,0,0,5,4,1,0,1,1,0,1,0,0,0,0,17,0,0,0,1,0,1,0,0,1,1,0,0,2,53.69565217391305,0.20242914979757085,99.79757085020243,9.330628803245435,7.302231237322515,47.05882352941176,9.533468559837727,3.8539553752535496,0.6085192697768762,5.679513184584178,0.8113590263691683,4.259634888438134,0.0,0.0,0.0,1.0141987829614605,0.8113590263691683,0.2028397565922921,0.0,0.2028397565922921,0.2028397565922921,0.0,0.2028397565922921,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.2028397565922921,0.0,0.2028397565922921,0.0,0.0,0.2028397565922921,0.2028397565922921,0.0,0.0,0.4056795131845842
01120,01,120,1088,782,306,0,527,12,2,525,66,37,223,52,26,5,31,3,36,0,2,1,6,2,1,1,0,0,1,0,0,0,2,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,48.4375,0.3795066413662239,99.62049335863378,12.571428571428573,7.0476190476190474,42.47619047619048,9.904761904761905,4.9523809523809526,0.9523809523809524,5.904761904761905,0.5714285714285714,6.857142857142858,0.0,0.38095238095238093,0.19047619047619047,1.1428571428571428,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.38095238095238093,0.0,2.4761904761904763,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
