id,district_id,district_name,constituency_district,constituency_district_type,constituency_district_berlin_elections,constituency_district_federal_election,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_cdu,party_cdu_percentage,party_grüne,party_grüne_percentage,party_die_linke,party_die_linke_percentage,party_piraten,party_piraten_percentage,party_npd,party_npd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
03301,3,Pankow,301,W,3,76,1717,775,7,768,232,30.208333333333332,167,21.744791666666664,62,8.072916666666668,152,19.791666666666664,69,8.984375,24,3.125,12,1.5625,50,6.510416666666667
03302,3,Pankow,302,W,3,76,1782,737,15,722,230,31.855955678670362,76,10.526315789473683,87,12.049861495844876,169,23.407202216066484,60,8.310249307479225,31,4.293628808864266,8,1.10803324099723,61,8.448753462603879
03303,3,Pankow,303,W,3,76,1713,721,23,698,207,29.656160458452725,69,9.885386819484241,68,9.742120343839542,189,27.07736389684814,67,9.598853868194842,31,4.441260744985674,8,1.146131805157593,59,8.45272206303725
03304,3,Pankow,304,W,3,76,1715,786,12,774,256,33.0749354005168,133,17.183462532299743,71,9.17312661498708,162,20.930232558139537,63,8.13953488372093,31,4.0051679586563305,7,0.9043927648578811,51,6.5891472868217065
03305,3,Pankow,305,W,3,76,1508,613,8,605,166,27.43801652892562,118,19.50413223140496,85,14.049586776859504,89,14.710743801652892,77,12.727272727272727,18,2.975206611570248,8,1.322314049586777,44,7.2727272727272725
03306,3,Pankow,306,W,3,76,1385,666,9,657,225,34.24657534246575,89,13.54642313546423,70,10.6544901065449,140,21.3089802130898,62,9.43683409436834,26,3.95738203957382,7,1.06544901065449,38,5.78386605783866
03307,3,Pankow,307,W,3,76,1288,597,14,581,195,33.56282271944922,62,10.671256454388985,64,11.015490533562824,137,23.580034423407916,53,9.122203098106713,23,3.9586919104991396,7,1.2048192771084338,40,6.884681583476763
03308,3,Pankow,308,W,3,76,1415,658,16,640,201,31.406250000000004,69,10.78125,94,14.6875,140,21.875,67,10.46875,20,3.125,7,1.09375,42,6.5625
03309,3,Pankow,309,W,3,76,1379,638,15,623,177,28.41091492776886,58,9.309791332263243,119,19.101123595505616,118,18.940609951845907,86,13.804173354735152,15,2.4077046548956664,9,1.4446227929373996,41,6.5810593900481535
03310,3,Pankow,310,W,3,76,1628,780,14,766,225,29.3733681462141,77,10.052219321148826,155,20.234986945169712,131,17.10182767624021,102,13.315926892950392,18,2.3498694516971277,6,0.7832898172323759,52,6.7885117493472595
03311,3,Pankow,311,W,3,76,1097,529,6,523,146,27.915869980879542,49,9.369024856596559,120,22.94455066921606,114,21.79732313575526,59,11.281070745697896,5,0.9560229445506693,5,0.9560229445506693,25,4.780114722753346
03312,3,Pankow,312,W,3,76,1561,755,16,740,216,29.18918918918919,82,11.081081081081082,179,24.18918918918919,140,18.91891891891892,74,10.0,6,0.8108108108108109,9,1.2162162162162162,34,4.594594594594595
03313,3,Pankow,313,W,3,76,1321,657,7,650,186,28.615384615384613,91,14.000000000000002,137,21.076923076923077,120,18.461538461538463,62,9.538461538461538,7,1.0769230769230769,11,1.6923076923076923,36,5.538461538461538
03314,3,Pankow,314,W,3,76,1508,638,9,628,174,27.70700636942675,63,10.031847133757962,173,27.547770700636942,98,15.605095541401273,70,11.146496815286625,5,0.7961783439490446,7,1.1146496815286624,38,6.050955414012739
03315,3,Pankow,315,W,3,76,1394,659,11,648,178,27.469135802469136,62,9.5679012345679,173,26.69753086419753,96,14.814814814814813,77,11.882716049382717,8,1.2345679012345678,4,0.6172839506172839,50,7.716049382716049
03316,3,Pankow,316,W,3,76,1442,705,6,699,192,27.467811158798284,74,10.586552217453505,185,26.46638054363376,103,14.735336194563661,88,12.589413447782546,16,2.28898426323319,7,1.0014306151645207,34,4.86409155937053
03317,3,Pankow,317,W,3,76,1340,596,7,589,156,26.485568760611205,46,7.809847198641766,153,25.97623089983022,82,13.921901528013583,95,16.129032258064516,9,1.5280135823429541,3,0.5093378607809848,45,7.6400679117147705
03318,3,Pankow,318,W,3,76,1485,716,11,705,198,28.085106382978726,71,10.070921985815604,175,24.822695035460992,107,15.177304964539006,88,12.4822695035461,12,1.702127659574468,6,0.851063829787234,48,6.808510638297872
03319,3,Pankow,319,W,3,76,1740,758,18,741,235,31.713900134952766,117,15.789473684210526,62,8.367071524966262,171,23.076923076923077,60,8.097165991902834,32,4.318488529014845,5,0.6747638326585695,59,7.96221322537112
03320,3,Pankow,320,W,3,76,1519,723,11,712,207,29.07303370786517,88,12.359550561797752,168,23.595505617977526,127,17.837078651685392,69,9.691011235955056,7,0.9831460674157303,10,1.4044943820224718,36,5.056179775280898
03321,3,Pankow,321,W,3,76,1598,733,16,717,206,28.730822873082285,91,12.691771269177126,124,17.294281729428175,157,21.896792189679218,70,9.762900976290098,18,2.510460251046025,7,0.9762900976290098,44,6.136680613668061
033A,3,Pankow,3A,B,3,76,0,550,5,542,166,30.627306273062732,98,18.081180811808117,44,8.118081180811808,144,26.56826568265683,20,3.6900369003690034,12,2.214022140221402,10,1.8450184501845017,48,8.856088560885608
033B,3,Pankow,3B,B,3,76,0,564,6,556,189,33.992805755395686,98,17.62589928057554,51,9.172661870503598,145,26.07913669064748,19,3.41726618705036,11,1.9784172661870503,9,1.618705035971223,34,6.115107913669065
033C,3,Pankow,3C,B,3,76,0,515,7,505,184,36.43564356435643,85,16.831683168316832,52,10.297029702970297,124,24.554455445544555,18,3.564356435643564,8,1.5841584158415842,7,1.3861386138613863,27,5.346534653465347
033D,3,Pankow,3D,B,3,76,0,414,5,408,121,29.65686274509804,57,13.970588235294118,59,14.460784313725492,113,27.696078431372552,21,5.147058823529411,6,1.4705882352941175,2,0.49019607843137253,29,7.107843137254902
033E,3,Pankow,3E,B,3,76,0,498,6,491,149,30.346232179226067,60,12.219959266802444,99,20.162932790224033,120,24.43991853360489,29,5.906313645621181,6,1.2219959266802443,4,0.8146639511201629,24,4.887983706720977
033F,3,Pankow,3F,B,3,76,0,492,7,484,164,33.88429752066116,72,14.87603305785124,72,14.87603305785124,119,24.586776859504134,22,4.545454545454546,6,1.2396694214876034,8,1.6528925619834711,21,4.338842975206612
033G,3,Pankow,3G,B,3,76,0,816,9,807,248,30.73110285006196,120,14.869888475836431,183,22.676579925650557,165,20.44609665427509,55,6.815365551425032,4,0.49566294919454773,8,0.9913258983890955,24,2.973977695167286
033H,3,Pankow,3H,B,3,76,0,728,7,720,211,29.305555555555557,96,13.333333333333334,192,26.666666666666668,138,19.166666666666668,47,6.527777777777779,5,0.6944444444444444,4,0.5555555555555556,27,3.75
033I,3,Pankow,3I,B,3,76,0,807,10,796,245,30.778894472361806,100,12.562814070351758,165,20.728643216080403,188,23.618090452261306,48,6.030150753768844,8,1.0050251256281406,7,0.8793969849246231,35,4.396984924623116
03401,3,Pankow,401,W,4,76,1916,814,18,796,263,33.040201005025125,114,14.321608040201006,55,6.909547738693467,184,23.115577889447238,82,10.301507537688442,32,4.0201005025125625,9,1.1306532663316584,57,7.160804020100503
03402,3,Pankow,402,W,4,76,1852,825,15,810,242,29.876543209876544,140,17.28395061728395,68,8.395061728395062,168,20.74074074074074,96,11.851851851851853,30,3.7037037037037033,10,1.2345679012345678,56,6.91358024691358
03403,3,Pankow,403,W,4,76,1841,785,12,773,230,29.75420439844761,130,16.81759379042691,96,12.419146183699871,158,20.439844760672703,83,10.73738680465718,21,2.716688227684347,12,1.5523932729624839,43,5.5627425614489
03404,3,Pankow,404,W,4,76,1277,553,7,546,158,28.93772893772894,95,17.399267399267398,70,12.82051282051282,112,20.51282051282051,57,10.43956043956044,13,2.380952380952381,9,1.6483516483516485,32,5.86080586080586
03405,3,Pankow,405,W,4,76,1697,691,25,666,230,34.53453453453454,74,11.11111111111111,49,7.3573573573573565,127,19.06906906906907,87,13.063063063063062,27,4.054054054054054,5,0.7507507507507507,67,10.06006006006006
03406,3,Pankow,406,W,4,76,1774,810,15,795,288,36.22641509433962,114,14.339622641509434,53,6.666666666666667,187,23.52201257861635,83,10.440251572327044,18,2.2641509433962264,10,1.257861635220126,42,5.283018867924529
03407,3,Pankow,407,W,4,76,1776,673,17,656,206,31.402439024390244,60,9.146341463414634,45,6.859756097560976,199,30.335365853658537,78,11.890243902439025,19,2.8963414634146343,8,1.2195121951219512,41,6.25
03408,3,Pankow,408,W,4,76,1902,783,16,767,259,33.76792698826597,119,15.514993481095177,54,7.040417209908735,166,21.642764015645373,68,8.865710560625816,33,4.3024771838331155,10,1.303780964797914,58,7.561929595827902
03409,3,Pankow,409,W,4,76,1321,541,20,521,160,30.710172744721685,117,22.456813819577732,28,5.3742802303262955,96,18.426103646833013,41,7.869481765834934,26,4.990403071017274,7,1.3435700575815739,46,8.829174664107486
03410,3,Pankow,410,W,4,76,1410,583,15,567,179,31.569664902998234,73,12.874779541446207,53,9.347442680776014,109,19.223985890652557,75,13.227513227513226,22,3.880070546737213,3,0.5291005291005291,53,9.347442680776014
03411,3,Pankow,411,W,4,76,1704,747,10,737,250,33.921302578018995,165,22.388059701492537,60,8.14111261872456,119,16.14654002713704,68,9.226594301221166,23,3.1207598371777476,7,0.9497964721845319,45,6.1058344640434195
03412,3,Pankow,412,W,4,76,1730,627,7,620,166,26.7741935483871,155,25.0,51,8.225806451612904,92,14.838709677419354,64,10.32258064516129,28,4.516129032258064,9,1.4516129032258065,55,8.870967741935484
03413,3,Pankow,413,W,4,76,1508,648,7,641,213,33.229329173166924,109,17.004680187207487,57,8.892355694227769,115,17.94071762870515,67,10.452418096723868,26,4.05616224648986,10,1.5600624024960998,44,6.86427457098284
03414,3,Pankow,414,W,4,76,2322,1114,19,1095,309,28.21917808219178,286,26.118721461187217,102,9.315068493150685,159,14.520547945205479,103,9.406392694063927,40,3.65296803652968,15,1.36986301369863,81,7.397260273972603
03415,3,Pankow,415,W,4,76,1221,483,16,467,145,31.049250535331907,103,22.055674518201286,32,6.852248394004283,86,18.41541755888651,44,9.421841541755889,22,4.710920770877944,4,0.8565310492505354,31,6.638115631691649
03416,3,Pankow,416,W,4,76,1723,736,8,727,212,29.160935350756535,135,18.56946354883081,87,11.966987620357635,146,20.082530949105916,79,10.866574965612106,20,2.7510316368638237,11,1.5130674002751032,37,5.089408528198074
03417,3,Pankow,417,W,4,76,1828,745,24,721,228,31.622746185852986,115,15.950069348127602,59,8.183079056865465,137,19.00138696255201,86,11.927877947295423,31,4.2995839112343965,6,0.8321775312066574,59,8.183079056865465
03418,3,Pankow,418,W,4,76,859,355,10,345,105,30.434782608695656,81,23.47826086956522,26,7.536231884057972,59,17.101449275362317,33,9.565217391304348,16,4.63768115942029,4,1.1594202898550725,21,6.086956521739131
034A,3,Pankow,4A,B,4,76,0,478,5,475,139,29.263157894736842,77,16.210526315789473,58,12.210526315789473,130,27.368421052631582,28,5.894736842105263,8,1.6842105263157894,3,0.631578947368421,32,6.7368421052631575
034B,3,Pankow,4B,B,4,76,0,466,6,460,147,31.956521739130434,74,16.08695652173913,53,11.521739130434783,122,26.521739130434785,23,5.0,8,1.7391304347826086,5,1.0869565217391304,28,6.086956521739131
034C,3,Pankow,4C,B,4,76,0,400,6,392,134,34.183673469387756,63,16.071428571428573,44,11.224489795918368,99,25.255102040816325,18,4.591836734693878,7,1.7857142857142856,4,1.0204081632653061,23,5.86734693877551
034D,3,Pankow,4D,B,4,76,0,487,7,479,171,35.699373695198325,73,15.24008350730689,46,9.603340292275574,126,26.304801670146137,18,3.7578288100208765,8,1.6701461377870561,5,1.0438413361169103,32,6.6805845511482245
034E,3,Pankow,4E,B,4,76,0,431,7,423,156,36.87943262411347,64,15.130023640661939,36,8.51063829787234,119,28.132387706855795,14,3.309692671394799,8,1.8912529550827424,5,1.1820330969267139,21,4.964539007092199
034F,3,Pankow,4F,B,4,76,0,442,3,439,160,36.44646924829157,81,18.45102505694761,38,8.656036446469248,97,22.095671981776764,20,4.555808656036446,8,1.8223234624145785,5,1.1389521640091116,30,6.83371298405467
034G,3,Pankow,4G,B,4,76,0,474,2,472,171,36.228813559322035,94,19.915254237288135,43,9.110169491525424,86,18.220338983050848,26,5.508474576271186,7,1.4830508474576272,6,1.2711864406779663,39,8.26271186440678
034H,3,Pankow,4H,B,4,76,0,636,7,629,159,25.27821939586645,197,31.319554848966614,67,10.651828298887123,115,18.282988871224166,24,3.815580286168521,12,1.9077901430842605,7,1.1128775834658187,48,7.631160572337042
034I,3,Pankow,4I,B,4,76,0,413,5,408,103,25.245098039215684,128,31.372549019607842,44,10.784313725490197,74,18.137254901960784,15,3.6764705882352944,8,1.9607843137254901,5,1.2254901960784315,31,7.598039215686274
03501,3,Pankow,501,W,5,76,1750,816,18,798,269,33.709273182957396,88,11.027568922305765,78,9.774436090225564,224,28.07017543859649,77,9.649122807017543,15,1.8796992481203008,5,0.6265664160401002,42,5.263157894736842
03502,3,Pankow,502,W,5,76,1338,628,12,616,183,29.707792207792206,48,7.792207792207792,121,19.642857142857142,132,21.428571428571427,72,11.688311688311687,17,2.75974025974026,6,0.974025974025974,37,6.0064935064935066
03503,3,Pankow,503,W,5,76,1655,799,8,792,248,31.313131313131315,73,9.217171717171716,139,17.55050505050505,156,19.696969696969695,95,11.994949494949495,12,1.5151515151515151,3,0.3787878787878788,66,8.333333333333332
03504,3,Pankow,504,W,5,76,1337,601,8,594,180,30.303030303030305,57,9.595959595959595,147,24.747474747474747,83,13.973063973063974,84,14.14141414141414,7,1.1784511784511784,7,1.1784511784511784,29,4.882154882154882
03505,3,Pankow,505,W,5,76,1241,540,8,532,173,32.5187969924812,56,10.526315789473683,96,18.045112781954884,100,18.796992481203006,59,11.090225563909774,12,2.2556390977443606,4,0.7518796992481203,32,6.015037593984962
03506,3,Pankow,506,W,5,76,1476,644,12,632,176,27.848101265822784,84,13.291139240506327,91,14.39873417721519,140,22.151898734177212,86,13.60759493670886,11,1.740506329113924,6,0.949367088607595,38,6.012658227848101
03507,3,Pankow,507,W,5,76,1593,712,14,697,236,33.85939741750359,71,10.186513629842182,61,8.751793400286944,179,25.68149210903874,72,10.329985652797705,31,4.447632711621234,7,1.0043041606886656,40,5.738880918220947
03508,3,Pankow,508,W,5,76,1509,631,9,622,194,31.189710610932476,62,9.967845659163988,107,17.20257234726688,128,20.578778135048232,69,11.093247588424438,13,2.090032154340836,5,0.8038585209003215,44,7.07395498392283
03509,3,Pankow,509,W,5,76,1496,649,8,641,188,29.329173166926676,74,11.54446177847114,82,12.792511700468017,142,22.152886115444616,90,14.040561622464898,16,2.49609984399376,6,0.93603744149766,43,6.708268330733229
03510,3,Pankow,510,W,5,76,1488,637,7,630,176,27.936507936507937,73,11.587301587301587,89,14.126984126984127,134,21.26984126984127,92,14.603174603174605,13,2.0634920634920633,5,0.7936507936507936,48,7.6190476190476195
03511,3,Pankow,511,W,5,76,1524,722,14,708,194,27.401129943502823,69,9.745762711864407,105,14.83050847457627,157,22.175141242937855,109,15.3954802259887,17,2.401129943502825,7,0.9887005649717515,50,7.062146892655368
03512,3,Pankow,512,W,5,76,1634,706,12,694,226,32.564841498559076,70,10.086455331412104,70,10.086455331412104,169,24.35158501440922,75,10.806916426512968,24,3.45821325648415,5,0.7204610951008645,55,7.92507204610951
03513,3,Pankow,513,W,5,76,1815,784,16,768,224,29.166666666666668,93,12.109375,93,12.109375,174,22.65625,92,11.979166666666668,30,3.90625,3,0.390625,59,7.682291666666667
03514,3,Pankow,514,W,5,76,1626,560,9,551,163,29.58257713248639,62,11.252268602540836,67,12.159709618874773,120,21.77858439201452,67,12.159709618874773,20,3.6297640653357535,3,0.5444646098003629,49,8.892921960072595
03515,3,Pankow,515,W,5,76,1156,511,8,503,143,28.429423459244536,104,20.675944333996025,32,6.36182902584493,98,19.4831013916501,43,8.548707753479125,14,2.783300198807157,3,0.5964214711729622,66,13.12127236580517
03516,3,Pankow,516,W,5,76,1828,883,10,873,268,30.698739977090494,180,20.618556701030926,83,9.507445589919817,137,15.693012600229094,85,9.736540664375717,24,2.7491408934707904,11,1.2600229095074456,85,9.736540664375717
03517,3,Pankow,517,W,5,76,1261,687,16,671,178,26.527570789865873,131,19.523099850968702,57,8.49478390461997,119,17.73472429210134,66,9.836065573770492,30,4.470938897168406,12,1.7883755588673622,78,11.624441132637854
03518,3,Pankow,518,W,5,76,1455,688,15,673,182,27.043090638930163,71,10.549777117384844,99,14.710252600297178,146,21.693907875185737,100,14.85884101040119,19,2.823179791976226,5,0.7429420505200593,51,7.578008915304606
03519,3,Pankow,519,W,5,76,1399,580,9,571,167,29.246935201401055,60,10.507880910683012,89,15.586690017513135,124,21.71628721541156,68,11.908931698774081,15,2.626970227670753,6,1.0507880910683012,42,7.355516637478108
03520,3,Pankow,520,W,5,76,1481,650,9,642,213,33.177570093457945,60,9.345794392523365,138,21.49532710280374,104,16.1993769470405,74,11.526479750778815,11,1.7133956386292832,6,0.9345794392523363,36,5.607476635514018
035A,3,Pankow,5A,B,5,76,0,547,9,538,186,34.572490706319705,71,13.197026022304833,79,14.684014869888475,130,24.1635687732342,33,6.133828996282528,5,0.929368029739777,5,0.929368029739777,29,5.390334572490707
035B,3,Pankow,5B,B,5,76,0,534,7,527,172,32.63757115749525,74,14.041745730550284,75,14.231499051233396,140,26.56546489563567,30,5.692599620493358,4,0.7590132827324478,4,0.7590132827324478,28,5.313092979127135
035C,3,Pankow,5C,B,5,76,0,479,5,473,138,29.175475687103592,64,13.530655391120508,88,18.6046511627907,113,23.890063424947147,34,7.188160676532769,4,0.8456659619450317,5,1.0570824524312896,27,5.708245243128964
035D,3,Pankow,5D,B,5,76,0,455,5,448,128,28.57142857142857,56,12.5,99,22.098214285714285,91,20.3125,39,8.705357142857142,5,1.1160714285714286,6,1.3392857142857142,24,5.357142857142857
035E,3,Pankow,5E,B,5,76,0,515,6,508,151,29.7244094488189,70,13.779527559055119,90,17.716535433070867,129,25.393700787401574,35,6.889763779527559,4,0.7874015748031495,5,0.984251968503937,24,4.724409448818897
035F,3,Pankow,5F,B,5,76,0,495,4,491,153,31.160896130346234,69,14.052953156822811,72,14.663951120162933,129,26.272912423625254,30,6.109979633401222,7,1.4256619144602851,5,1.0183299389002036,26,5.295315682281059
035G,3,Pankow,5G,B,5,76,0,519,5,513,160,31.189083820662766,68,13.255360623781677,80,15.594541910331383,121,23.586744639376217,34,6.627680311890838,10,1.949317738791423,5,0.9746588693957114,35,6.82261208576998
035H,3,Pankow,5H,B,5,76,0,436,4,432,142,32.870370370370374,66,15.277777777777779,55,12.731481481481483,92,21.296296296296298,28,6.481481481481481,9,2.083333333333333,3,0.6944444444444444,37,8.564814814814815
035I,3,Pankow,5I,B,5,76,0,337,4,333,109,32.732732732732735,53,15.915915915915916,38,11.411411411411411,67,20.12012012012012,20,6.006006006006006,6,1.8018018018018018,3,0.9009009009009009,37,11.11111111111111
035K,3,Pankow,5K,B,5,76,0,504,3,501,179,35.728542914171655,90,17.964071856287426,33,6.58682634730539,100,19.960079840319363,21,4.191616766467066,8,1.5968063872255487,8,1.5968063872255487,62,12.375249500998004
03600,3,Pankow,600,W,6,76,1523,728,14,714,190,26.610644257703083,61,8.543417366946779,185,25.910364145658267,101,14.145658263305322,123,17.22689075630252,11,1.5406162464985995,7,0.9803921568627451,36,5.042016806722689
03601,3,Pankow,601,W,6,76,1636,724,10,714,222,31.092436974789916,47,6.582633053221289,148,20.72829131652661,118,16.5266106442577,109,15.266106442577032,12,1.680672268907563,6,0.8403361344537815,52,7.282913165266107
03602,3,Pankow,602,W,6,76,1690,828,8,820,221,26.951219512195124,61,7.439024390243902,248,30.24390243902439,92,11.219512195121952,131,15.975609756097562,9,1.097560975609756,12,1.4634146341463417,46,5.609756097560976
03603,3,Pankow,603,W,6,76,1240,635,7,628,179,28.503184713375795,48,7.643312101910828,190,30.254777070063692,80,12.738853503184714,88,14.012738853503185,6,0.9554140127388535,7,1.1146496815286624,30,4.777070063694268
03604,3,Pankow,604,W,6,76,1361,677,11,666,185,27.77777777777778,54,8.108108108108109,188,28.22822822822823,87,13.063063063063062,104,15.615615615615615,8,1.2012012012012012,7,1.0510510510510511,33,4.954954954954955
03605,3,Pankow,605,W,6,76,1389,710,6,704,176,25.0,55,7.8125,220,31.25,92,13.068181818181818,106,15.056818181818182,7,0.9943181818181818,8,1.1363636363636365,40,5.681818181818182
03606,3,Pankow,606,W,6,76,1639,833,11,822,195,23.722627737226276,70,8.51581508515815,261,31.751824817518248,134,16.30170316301703,107,13.017031630170317,3,0.36496350364963503,6,0.7299270072992701,46,5.59610705596107
03607,3,Pankow,607,W,6,76,1620,808,6,802,161,20.074812967581046,65,8.104738154613466,317,39.52618453865336,95,11.845386533665836,118,14.713216957605985,4,0.4987531172069825,4,0.4987531172069825,38,4.738154613466334
03608,3,Pankow,608,W,6,76,1703,806,4,800,197,24.625,58,7.249999999999999,270,33.75,99,12.375,134,16.75,1,0.125,11,1.375,30,3.75
03609,3,Pankow,609,W,6,76,1706,833,10,823,213,25.880923450789794,52,6.318347509113001,249,30.25516403402187,101,12.27217496962333,138,16.767922235722963,10,1.2150668286755772,12,1.4580801944106925,48,5.83232077764277
03610,3,Pankow,610,W,6,76,1652,810,6,803,203,25.280199252801992,47,5.85305105853051,257,32.004981320049815,106,13.20049813200498,140,17.4346201743462,7,0.8717310087173101,6,0.7471980074719801,37,4.60772104607721
03611,3,Pankow,611,W,6,76,1516,663,12,651,163,25.038402457757297,44,6.7588325652841785,211,32.41167434715822,73,11.213517665130567,103,15.821812596006144,4,0.6144393241167435,11,1.6897081413210446,42,6.451612903225806
03612,3,Pankow,612,W,6,76,1581,782,6,776,187,24.0979381443299,90,11.597938144329897,273,35.180412371134025,93,11.984536082474227,83,10.695876288659793,0,0.0,10,1.2886597938144329,40,5.154639175257731
03613,3,Pankow,613,W,6,76,1460,719,4,715,178,24.895104895104893,61,8.531468531468532,239,33.42657342657343,60,8.391608391608392,114,15.944055944055943,2,0.27972027972027974,13,1.8181818181818181,48,6.713286713286713
03614,3,Pankow,614,W,6,76,1742,834,15,819,177,21.611721611721613,57,6.95970695970696,299,36.507936507936506,95,11.5995115995116,132,16.117216117216117,3,0.3663003663003663,8,0.9768009768009768,48,5.86080586080586
03615,3,Pankow,615,W,6,76,964,458,6,451,97,21.507760532150776,24,5.321507760532151,159,35.254988913525494,49,10.864745011086473,81,17.96008869179601,0,0.0,12,2.6607538802660753,29,6.430155210643015
03616,3,Pankow,616,W,6,76,873,440,6,433,93,21.478060046189377,27,6.235565819861432,160,36.95150115473441,54,12.471131639722865,73,16.859122401847575,0,0.0,4,0.9237875288683602,22,5.080831408775981
03617,3,Pankow,617,W,6,76,1583,768,7,760,176,23.157894736842106,60,7.894736842105263,267,35.13157894736842,87,11.447368421052632,128,16.842105263157894,6,0.7894736842105263,7,0.9210526315789472,29,3.8157894736842106
03618,3,Pankow,618,W,6,76,1742,775,9,766,195,25.45691906005222,75,9.7911227154047,276,36.0313315926893,64,8.355091383812011,110,14.360313315926893,5,0.6527415143603132,14,1.8276762402088773,27,3.524804177545692
03619,3,Pankow,619,W,6,76,1507,722,9,713,150,21.037868162692845,39,5.46984572230014,284,39.83169705469846,69,9.67741935483871,127,17.812061711079945,4,0.5610098176718092,7,0.9817671809256662,33,4.628330995792426
03620,3,Pankow,620,W,6,76,1727,788,13,775,194,25.032258064516128,46,5.935483870967742,268,34.58064516129033,98,12.645161290322582,122,15.741935483870966,3,0.3870967741935484,9,1.1612903225806452,35,4.516129032258064
036A,3,Pankow,6A,B,6,76,0,457,1,456,122,26.75438596491228,36,7.894736842105263,149,32.67543859649123,74,16.228070175438596,40,8.771929824561402,4,0.8771929824561403,5,1.0964912280701753,26,5.701754385964912
036B,3,Pankow,6B,B,6,76,0,453,2,450,113,25.11111111111111,39,8.666666666666668,154,34.22222222222222,68,15.11111111111111,41,9.11111111111111,5,1.1111111111111112,7,1.5555555555555556,23,5.111111111111112
036C,3,Pankow,6C,B,6,76,0,440,1,439,106,24.145785876993166,40,9.111617312072893,155,35.30751708428246,63,14.350797266514807,42,9.567198177676538,5,1.1389521640091116,7,1.5945330296127564,21,4.783599088838269
036D,3,Pankow,6D,B,6,76,0,539,2,534,129,24.15730337078652,51,9.550561797752808,197,36.89138576779026,65,12.172284644194757,49,9.176029962546817,4,0.7490636704119851,10,1.8726591760299627,29,5.430711610486892
036E,3,Pankow,6E,B,6,76,0,561,3,552,142,25.724637681159418,52,9.420289855072465,215,38.94927536231884,59,10.68840579710145,46,8.333333333333332,2,0.36231884057971014,10,1.8115942028985508,26,4.710144927536232
036F,3,Pankow,6F,B,6,76,0,554,1,553,130,23.508137432188065,58,10.488245931283906,212,38.33634719710669,58,10.488245931283906,46,8.318264014466546,4,0.7233273056057866,9,1.62748643761302,36,6.50994575045208
036G,3,Pankow,6G,B,6,76,0,546,1,541,125,23.10536044362292,56,10.35120147874307,216,39.92606284658041,56,10.35120147874307,44,8.133086876155268,3,0.5545286506469501,11,2.033271719038817,30,5.545286506469501
036H,3,Pankow,6H,B,6,76,0,651,2,643,156,24.261275272161743,64,9.953343701399689,265,41.21306376360809,63,9.79782270606532,51,7.931570762052877,1,0.15552099533437014,17,2.6438569206842923,26,4.043545878693624
036I,3,Pankow,6I,B,6,76,0,621,3,618,174,28.155339805825243,57,9.223300970873787,242,39.15857605177994,54,8.737864077669903,54,8.737864077669903,2,0.3236245954692557,13,2.103559870550162,22,3.559870550161812
036K,3,Pankow,6K,B,6,76,0,575,3,569,146,25.65905096660808,37,6.502636203866433,227,39.894551845342704,54,9.490333919156415,57,10.017574692442881,2,0.35149384885764495,10,1.7574692442882252,36,6.32688927943761
03701,3,Pankow,701,W,7,76,1542,638,11,627,211,33.652312599681025,86,13.716108452950559,74,11.802232854864434,93,14.832535885167463,86,13.716108452950559,19,3.0303030303030303,9,1.4354066985645932,49,7.814992025518341
03702,3,Pankow,702,W,7,76,1304,534,10,524,166,31.679389312977097,68,12.977099236641221,70,13.358778625954198,87,16.603053435114504,75,14.31297709923664,15,2.8625954198473282,5,0.9541984732824428,38,7.251908396946565
03703,3,Pankow,703,W,7,76,1595,586,16,566,140,24.73498233215548,80,14.13427561837456,81,14.310954063604239,111,19.6113074204947,79,13.957597173144876,23,4.063604240282685,5,0.88339222614841,47,8.303886925795052
03704,3,Pankow,704,W,7,76,1383,534,15,517,136,26.305609284332686,63,12.18568665377176,82,15.860735009671178,102,19.729206963249517,69,13.346228239845262,18,3.481624758220503,5,0.9671179883945842,42,8.123791102514506
03705,3,Pankow,705,W,7,76,1648,710,9,698,186,26.64756446991404,69,9.885386819484241,111,15.902578796561603,125,17.908309455587393,125,17.908309455587393,21,3.0085959885386817,12,1.7191977077363898,49,7.020057306590258
03706,3,Pankow,706,W,7,83,1731,643,10,633,205,32.38546603475513,70,11.058451816745656,70,11.058451816745656,136,21.484992101105846,92,14.533965244865717,18,2.843601895734597,4,0.631911532385466,38,6.003159557661927
03707,3,Pankow,707,W,7,83,1903,755,12,743,224,30.148048452220728,77,10.363391655450876,150,20.188425302826378,114,15.343203230148047,121,16.28532974427995,11,1.4804845222072678,8,1.0767160161507403,38,5.114401076716016
03708,3,Pankow,708,W,7,83,1616,694,3,691,175,25.32561505065123,59,8.5383502170767,152,21.99710564399421,121,17.51085383502171,100,14.47178002894356,12,1.7366136034732274,14,2.0260492040520983,58,8.393632416787264
03709,3,Pankow,709,W,7,83,1734,771,10,761,214,28.12089356110381,52,6.83311432325887,132,17.345597897503286,139,18.265440210249672,127,16.68856767411301,14,1.8396846254927726,12,1.5768725361366622,71,9.329829172141919
03710,3,Pankow,710,W,7,83,1919,852,25,827,252,30.471584038694076,85,10.278113663845224,99,11.970979443772672,193,23.337363966142686,109,13.180169286577993,27,3.2648125755743655,8,0.9673518742442563,54,6.529625151148731
