id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_grüne_percentage,party_cdu_percentage,party_die_linke_percentage,party_afd_percentage,party_fdp_percentage,party_tierschutzpartei_percentage,party_die_partei_percentage,party_team_todenhöfer_percentage,party_freie_wähler_percentage,party_volt_percentage,party_mlpd_percentage,party_büso_percentage,party_sgp_percentage,party_bündnis_deutschland_percentage,party_bsw_percentage,party_mera25_percentage,party_pdf_percentage
04418,04,418,888,532,356,0,437,11,436,1,71,115,114,49,29,33,2,0,1,0,6,0,0,0,0,16,0,0,49.211711711711715,0.2288329519450801,99.77116704805492,16.28440366972477,26.376146788990823,26.146788990825687,11.238532110091743,6.651376146788992,7.568807339449542,0.45871559633027525,0.0,0.22935779816513763,0.0,1.3761467889908259,0.0,0.0,0.0,0.0,3.669724770642202,0.0,0.0
04419,04,419,1240,712,528,0,560,16,558,2,103,133,88,94,34,58,3,1,1,0,4,1,0,0,0,37,1,0,45.16129032258064,0.35714285714285715,99.64285714285714,18.45878136200717,23.835125448028673,15.770609318996415,16.845878136200717,6.093189964157706,10.39426523297491,0.5376344086021506,0.17921146953405018,0.17921146953405018,0.0,0.7168458781362007,0.17921146953405018,0.0,0.0,0.0,6.630824372759856,0.17921146953405018,0.0
04420,04,420,829,545,284,0,351,10,349,2,43,49,98,53,37,34,1,1,2,0,2,0,0,0,3,25,1,0,42.340168878166466,0.5698005698005698,99.43019943019942,12.320916905444127,14.040114613180515,28.08022922636103,15.18624641833811,10.601719197707736,9.742120343839542,0.28653295128939826,0.28653295128939826,0.5730659025787965,0.0,0.5730659025787965,0.0,0.0,0.0,0.8595988538681949,7.163323782234957,0.28653295128939826,0.0
04421,04,421,968,616,352,0,452,10,450,2,86,61,90,68,57,45,4,1,1,0,5,0,0,1,1,29,1,0,46.69421487603306,0.4424778761061947,99.5575221238938,19.11111111111111,13.555555555555557,20.0,15.11111111111111,12.666666666666668,10.0,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.0,1.1111111111111112,0.0,0.0,0.2222222222222222,0.2222222222222222,6.444444444444445,0.2222222222222222,0.0
04422,04,422,1281,668,613,0,539,12,535,4,69,133,130,56,47,68,2,0,0,1,5,0,0,0,0,24,0,0,42.07650273224044,0.7421150278293136,99.25788497217069,12.897196261682243,24.85981308411215,24.299065420560748,10.46728971962617,8.785046728971963,12.710280373831775,0.3738317757009346,0.0,0.0,0.1869158878504673,0.9345794392523363,0.0,0.0,0.0,0.0,4.485981308411215,0.0,0.0
04423,04,423,869,519,350,0,345,15,344,1,54,49,90,40,41,42,4,0,0,1,2,0,0,0,0,20,1,0,39.70080552359033,0.2898550724637681,99.71014492753623,15.69767441860465,14.244186046511627,26.16279069767442,11.627906976744185,11.918604651162791,12.209302325581394,1.1627906976744187,0.0,0.0,0.29069767441860467,0.5813953488372093,0.0,0.0,0.0,0.0,5.813953488372093,0.29069767441860467,0.0
04424,04,424,1199,773,426,0,612,20,608,4,99,139,153,72,54,64,0,5,0,0,4,0,0,0,2,16,0,0,51.04253544620517,0.6535947712418301,99.34640522875817,16.282894736842106,22.861842105263158,25.164473684210524,11.842105263157894,8.881578947368421,10.526315789473683,0.0,0.8223684210526315,0.0,0.0,0.6578947368421052,0.0,0.0,0.0,0.3289473684210526,2.631578947368421,0.0,0.0
04425,04,425,1167,643,524,0,488,9,485,3,71,82,144,55,67,33,4,4,0,0,6,0,0,0,1,16,1,1,41.816623821765205,0.6147540983606558,99.38524590163934,14.63917525773196,16.90721649484536,29.690721649484537,11.34020618556701,13.814432989690722,6.804123711340206,0.8247422680412372,0.8247422680412372,0.0,0.0,1.2371134020618557,0.0,0.0,0.0,0.2061855670103093,3.2989690721649487,0.2061855670103093,0.2061855670103093
04426,04,426,1079,659,420,0,548,12,546,2,100,155,94,97,31,45,1,1,0,0,7,0,0,0,1,14,0,0,50.78776645041705,0.36496350364963503,99.63503649635037,18.315018315018314,28.388278388278387,17.216117216117215,17.765567765567766,5.677655677655678,8.241758241758241,0.18315018315018314,0.18315018315018314,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.18315018315018314,2.564102564102564,0.0,0.0
04427,04,427,1100,624,476,0,432,3,426,6,63,75,69,89,60,28,10,2,1,3,3,0,0,0,0,23,0,0,39.27272727272727,1.3888888888888888,98.61111111111111,14.788732394366196,17.6056338028169,16.19718309859155,20.89201877934272,14.084507042253522,6.572769953051644,2.3474178403755865,0.4694835680751174,0.2347417840375587,0.7042253521126761,0.7042253521126761,0.0,0.0,0.0,0.0,5.39906103286385,0.0,0.0
04428,04,428,1204,766,438,0,638,9,634,4,108,156,114,115,52,40,3,1,0,1,9,0,0,1,0,34,0,0,52.99003322259136,0.6269592476489028,99.37304075235109,17.034700315457414,24.605678233438486,17.981072555205046,18.138801261829656,8.201892744479496,6.309148264984227,0.47318611987381703,0.15772870662460567,0.0,0.15772870662460567,1.4195583596214512,0.0,0.0,0.15772870662460567,0.0,5.3627760252365935,0.0,0.0
04429,04,429,1470,873,597,0,632,6,631,1,109,106,131,108,74,39,4,2,0,0,12,1,0,0,0,42,3,0,42.993197278911566,0.15822784810126583,99.84177215189874,17.27416798732171,16.798732171156892,20.760697305863708,17.11568938193344,11.727416798732172,6.180665610142631,0.6339144215530903,0.31695721077654515,0.0,0.0,1.9017432646592711,0.15847860538827258,0.0,0.0,0.0,6.656101426307448,0.4754358161648178,0.0
044A,04,4A,0,0,0,0,645,645,636,9,117,172,155,70,33,49,7,4,0,0,11,0,0,0,0,18,0,0,inf,1.3953488372093024,98.6046511627907,18.39622641509434,27.044025157232703,24.371069182389938,11.0062893081761,5.188679245283019,7.70440251572327,1.10062893081761,0.628930817610063,0.0,0.0,1.729559748427673,0.0,0.0,0.0,0.0,2.8301886792452833,0.0,0.0
044B,04,4B,0,0,0,0,910,910,907,3,185,267,179,117,56,40,9,3,1,2,14,0,1,0,1,31,1,0,inf,0.32967032967032966,99.67032967032966,20.39691289966924,29.437706725468576,19.735391400220507,12.899669239250274,6.174200661521499,4.410143329658213,0.9922822491730982,0.33076074972436603,0.11025358324145534,0.2205071664829107,1.5435501653803747,0.0,0.11025358324145534,0.0,0.11025358324145534,3.4178610804851157,0.11025358324145534,0.0
044C,04,4C,0,0,0,0,900,900,897,3,162,179,228,112,73,54,8,6,3,3,9,0,0,0,1,55,1,3,inf,0.33333333333333337,99.66666666666667,18.06020066889632,19.955406911928648,25.418060200668897,12.486064659977703,8.138238573021182,6.0200668896321075,0.8918617614269788,0.6688963210702341,0.33444816053511706,0.33444816053511706,1.0033444816053512,0.0,0.0,0.0,0.11148272017837235,6.131549609810479,0.11148272017837235,0.33444816053511706
044D,04,4D,0,0,0,0,724,724,722,2,112,257,104,112,34,44,10,2,0,1,18,0,0,0,0,27,1,0,inf,0.2762430939226519,99.72375690607734,15.512465373961218,35.59556786703601,14.40443213296399,15.512465373961218,4.7091412742382275,6.094182825484765,1.3850415512465373,0.2770083102493075,0.0,0.13850415512465375,2.4930747922437675,0.0,0.0,0.0,0.0,3.739612188365651,0.13850415512465375,0.0
044E,04,4E,0,0,0,0,785,785,785,0,124,220,160,144,48,38,4,6,2,2,10,0,0,0,2,23,2,0,inf,0.0,100.0,15.796178343949045,28.02547770700637,20.382165605095544,18.343949044585987,6.114649681528663,4.840764331210192,0.5095541401273885,0.7643312101910829,0.25477707006369427,0.25477707006369427,1.2738853503184715,0.0,0.0,0.0,0.25477707006369427,2.9299363057324843,0.25477707006369427,0.0
044F,04,4F,0,0,0,0,569,569,568,1,103,109,174,66,32,59,2,0,0,0,6,0,0,0,0,16,0,1,inf,0.17574692442882248,99.82425307557118,18.133802816901408,19.19014084507042,30.633802816901408,11.619718309859154,5.633802816901409,10.387323943661972,0.35211267605633806,0.0,0.0,0.0,1.056338028169014,0.0,0.0,0.0,0.0,2.8169014084507045,0.0,0.17605633802816903
044G,04,4G,0,0,0,0,794,794,794,0,131,153,252,73,66,68,6,1,1,0,12,0,0,1,0,29,0,1,inf,0.0,100.0,16.49874055415617,19.269521410579348,31.738035264483628,9.193954659949624,8.312342569269521,8.564231738035264,0.7556675062972292,0.12594458438287154,0.12594458438287154,0.0,1.5113350125944585,0.0,0.0,0.12594458438287154,0.0,3.6523929471032743,0.0,0.12594458438287154
044H,04,4H,0,0,0,0,775,775,773,2,160,196,160,113,46,43,9,6,0,3,2,0,0,0,0,35,0,0,inf,0.25806451612903225,99.74193548387098,20.69857697283312,25.35575679172057,20.69857697283312,14.61836998706339,5.950840879689522,5.5627425614489,1.1642949547218628,0.7761966364812419,0.0,0.38809831824062097,0.258732212160414,0.0,0.0,0.0,0.0,4.527813712807244,0.0,0.0
044I,04,4I,0,0,0,0,644,644,644,0,118,179,143,92,33,35,5,0,5,0,10,0,0,0,0,23,0,1,inf,0.0,100.0,18.32298136645963,27.795031055900623,22.204968944099377,14.285714285714285,5.124223602484472,5.434782608695652,0.7763975155279503,0.0,0.7763975155279503,0.0,1.5527950310559007,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.15527950310559005
044J,04,4J,0,0,0,0,686,686,682,4,109,174,150,120,44,36,3,2,1,0,13,0,0,0,0,27,2,1,inf,0.5830903790087464,99.41690962099126,15.982404692082111,25.513196480938415,21.994134897360702,17.595307917888565,6.451612903225806,5.278592375366569,0.43988269794721413,0.2932551319648094,0.1466275659824047,0.0,1.906158357771261,0.0,0.0,0.0,0.0,3.9589442815249267,0.2932551319648094,0.1466275659824047
044K,04,4K,0,0,0,0,881,881,879,2,156,247,216,102,37,66,7,5,0,0,13,0,0,0,0,26,3,1,inf,0.22701475595913734,99.77298524404085,17.747440273037544,28.100113765642774,24.573378839590443,11.604095563139932,4.2093287827076225,7.508532423208192,0.7963594994311717,0.5688282138794084,0.0,0.0,1.4789533560864618,0.0,0.0,0.0,0.0,2.9579067121729237,0.3412969283276451,0.11376564277588168
044L,04,4L,0,0,0,0,861,861,849,12,148,234,183,124,48,53,10,1,1,1,8,0,0,0,1,33,3,1,inf,1.3937282229965158,98.60627177700349,17.432273262661955,27.56183745583039,21.554770318021202,14.605418138987044,5.6537102473498235,6.24263839811543,1.1778563015312131,0.11778563015312131,0.11778563015312131,0.11778563015312131,0.9422850412249705,0.0,0.0,0.0,0.11778563015312131,3.8869257950530036,0.35335689045936397,0.11778563015312131
044M,04,4M,0,0,0,0,691,691,690,1,130,168,212,59,45,51,1,2,1,0,4,0,0,0,0,17,0,0,inf,0.1447178002894356,99.85528219971056,18.84057971014493,24.347826086956523,30.72463768115942,8.550724637681158,6.521739130434782,7.391304347826087,0.14492753623188406,0.2898550724637681,0.14492753623188406,0.0,0.5797101449275363,0.0,0.0,0.0,0.0,2.4637681159420293,0.0,0.0
044N,04,4N,0,0,0,0,951,951,948,3,152,257,258,104,57,72,10,5,0,1,9,0,0,0,0,21,1,1,inf,0.31545741324921134,99.6845425867508,16.033755274261605,27.109704641350213,27.21518987341772,10.970464135021098,6.012658227848101,7.59493670886076,1.0548523206751055,0.5274261603375527,0.0,0.10548523206751054,0.949367088607595,0.0,0.0,0.0,0.0,2.2151898734177213,0.10548523206751054,0.10548523206751054
044P,04,4P,0,0,0,0,557,557,557,0,76,144,134,88,30,40,3,0,0,0,12,0,0,0,1,27,2,0,inf,0.0,100.0,13.644524236983843,25.852782764811487,24.057450628366247,15.798922800718133,5.385996409335727,7.1813285457809695,0.5385996409335727,0.0,0.0,0.0,2.154398563734291,0.0,0.0,0.0,0.17953321364452424,4.847396768402154,0.3590664272890485,0.0
04501,04,501,1120,636,484,0,504,11,501,3,58,79,161,32,75,74,3,0,0,0,0,0,0,0,0,19,0,0,45.0,0.5952380952380952,99.40476190476191,11.57684630738523,15.768463073852296,32.13572854291417,6.387225548902195,14.97005988023952,14.770459081836327,0.5988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792415169660679,0.0,0.0
04502,04,502,1081,644,437,0,502,16,501,1,72,76,189,18,59,69,1,0,0,0,4,0,0,0,0,13,0,0,46.43848288621646,0.199203187250996,99.800796812749,14.37125748502994,15.169660678642716,37.72455089820359,3.592814371257485,11.776447105788424,13.77245508982036,0.19960079840319359,0.0,0.0,0.0,0.7984031936127743,0.0,0.0,0.0,0.0,2.5948103792415167,0.0,0.0
04503,04,503,1102,689,413,0,541,14,537,4,67,74,227,43,56,53,0,0,0,0,1,0,0,0,0,15,0,1,49.09255898366606,0.7393715341959335,99.26062846580407,12.476722532588454,13.780260707635009,42.27188081936685,8.007448789571695,10.42830540037244,9.869646182495345,0.0,0.0,0.0,0.0,0.186219739292365,0.0,0.0,0.0,0.0,2.793296089385475,0.0,0.186219739292365
04504,04,504,1188,806,382,0,585,5,578,7,115,75,151,76,67,48,6,3,2,0,4,0,1,0,0,29,0,1,49.24242424242424,1.1965811965811968,98.80341880341881,19.896193771626297,12.975778546712801,26.124567474048444,13.148788927335639,11.591695501730104,8.304498269896193,1.0380622837370241,0.5190311418685121,0.34602076124567477,0.0,0.6920415224913495,0.0,0.17301038062283738,0.0,0.0,5.017301038062284,0.0,0.17301038062283738
04505,04,505,1133,650,483,0,475,7,472,3,77,83,98,79,53,37,5,1,2,1,3,0,0,0,2,29,0,2,41.924095322153576,0.631578947368421,99.36842105263159,16.3135593220339,17.584745762711865,20.76271186440678,16.73728813559322,11.228813559322035,7.838983050847458,1.059322033898305,0.211864406779661,0.423728813559322,0.211864406779661,0.6355932203389831,0.0,0.0,0.0,0.423728813559322,6.1440677966101696,0.0,0.423728813559322
04506,04,506,1178,775,403,0,629,6,624,5,104,136,124,84,72,44,15,2,0,1,6,0,0,0,1,35,0,0,53.3955857385399,0.7949125596184419,99.20508744038156,16.666666666666664,21.794871794871796,19.871794871794872,13.461538461538462,11.538461538461538,7.051282051282051,2.403846153846154,0.3205128205128205,0.0,0.16025641025641024,0.9615384615384616,0.0,0.0,0.0,0.16025641025641024,5.6089743589743595,0.0,0.0
04507,04,507,902,605,297,0,449,0,449,0,76,73,106,60,71,43,3,1,0,0,4,0,0,0,0,10,2,0,49.77827050997783,0.0,100.0,16.926503340757236,16.258351893095767,23.608017817371937,13.3630289532294,15.812917594654788,9.57683741648107,0.6681514476614699,0.22271714922048996,0.0,0.0,0.8908685968819599,0.0,0.0,0.0,0.0,2.2271714922048997,0.4454342984409799,0.0
04508,04,508,835,572,263,0,467,8,465,2,92,95,94,70,44,30,6,0,0,0,5,0,0,0,0,28,1,0,55.92814371257485,0.4282655246252677,99.57173447537473,19.78494623655914,20.43010752688172,20.21505376344086,15.053763440860216,9.46236559139785,6.451612903225806,1.2903225806451613,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,0.0,0.0,6.021505376344086,0.21505376344086022,0.0
04509,04,509,1144,726,418,0,557,7,553,4,100,124,133,68,47,44,8,2,0,0,5,0,0,0,0,21,0,1,48.68881118881119,0.718132854578097,99.2818671454219,18.083182640144667,22.423146473779383,24.050632911392405,12.296564195298371,8.499095840867993,7.956600361663653,1.4466546112115732,0.3616636528028933,0.0,0.0,0.9041591320072333,0.0,0.0,0.0,0.0,3.79746835443038,0.0,0.18083182640144665
04510,04,510,1358,819,539,0,626,9,623,3,103,85,130,98,105,36,7,1,3,0,6,0,0,0,1,46,1,1,46.09720176730486,0.4792332268370607,99.52076677316293,16.53290529695024,13.643659711075443,20.86677367576244,15.730337078651685,16.853932584269664,5.778491171749598,1.1235955056179776,0.16051364365971107,0.4815409309791332,0.0,0.9630818619582664,0.0,0.0,0.0,0.16051364365971107,7.3836276083467105,0.16051364365971107,0.16051364365971107
04511,04,511,1191,711,480,0,461,5,456,5,64,66,139,60,63,33,3,1,0,0,4,0,0,0,0,23,0,0,38.70696893366918,1.0845986984815619,98.91540130151843,14.035087719298245,14.473684210526317,30.482456140350877,13.157894736842104,13.815789473684212,7.236842105263158,0.6578947368421052,0.21929824561403508,0.0,0.0,0.8771929824561403,0.0,0.0,0.0,0.0,5.0438596491228065,0.0,0.0
04512,04,512,1181,760,421,0,553,8,553,0,93,71,122,88,84,48,4,3,2,0,5,0,0,0,1,32,0,0,46.824724809483484,0.0,100.0,16.817359855334537,12.839059674502712,22.06148282097649,15.913200723327305,15.18987341772152,8.679927667269439,0.7233273056057866,0.5424954792043399,0.3616636528028933,0.0,0.9041591320072333,0.0,0.0,0.0,0.18083182640144665,5.786618444846293,0.0,0.0
04513,04,513,876,519,357,0,377,0,373,4,56,56,94,68,41,34,1,0,2,0,3,0,0,0,0,16,1,1,43.0365296803653,1.0610079575596816,98.93899204244032,15.013404825737265,15.013404825737265,25.201072386058982,18.230563002680967,10.991957104557642,9.115281501340483,0.2680965147453083,0.0,0.5361930294906166,0.0,0.8042895442359249,0.0,0.0,0.0,0.0,4.289544235924933,0.2680965147453083,0.2680965147453083
04514,04,514,901,479,422,0,377,13,376,1,69,72,85,53,40,31,4,1,0,1,1,0,0,0,3,16,0,0,41.84239733629301,0.2652519893899204,99.73474801061008,18.351063829787233,19.148936170212767,22.606382978723406,14.095744680851062,10.638297872340425,8.24468085106383,1.0638297872340425,0.26595744680851063,0.0,0.26595744680851063,0.26595744680851063,0.0,0.0,0.0,0.7978723404255319,4.25531914893617,0.0,0.0
04515,04,515,856,503,353,0,371,4,368,3,55,81,81,45,36,20,2,1,0,2,12,0,0,0,2,31,0,0,43.3411214953271,0.8086253369272237,99.19137466307278,14.945652173913043,22.01086956521739,22.01086956521739,12.228260869565217,9.782608695652174,5.434782608695652,0.5434782608695652,0.2717391304347826,0.0,0.5434782608695652,3.260869565217391,0.0,0.0,0.0,0.5434782608695652,8.423913043478262,0.0,0.0
04516,04,516,973,577,396,0,466,7,464,2,96,97,97,62,55,33,1,0,2,0,3,0,0,0,0,17,0,1,47.89311408016444,0.4291845493562232,99.57081545064378,20.689655172413794,20.905172413793103,20.905172413793103,13.36206896551724,11.85344827586207,7.112068965517242,0.21551724137931033,0.0,0.43103448275862066,0.0,0.646551724137931,0.0,0.0,0.0,0.0,3.6637931034482754,0.0,0.21551724137931033
04517,04,517,1316,862,454,0,645,7,642,3,111,93,132,116,92,39,7,2,3,1,4,0,0,0,1,40,1,0,49.01215805471125,0.46511627906976744,99.53488372093024,17.289719626168225,14.485981308411214,20.5607476635514,18.06853582554517,14.330218068535824,6.074766355140187,1.0903426791277258,0.3115264797507788,0.46728971962616817,0.1557632398753894,0.6230529595015576,0.0,0.0,0.0,0.1557632398753894,6.230529595015576,0.1557632398753894,0.0
04518,04,518,952,536,416,0,377,7,373,4,56,54,62,70,63,29,5,0,2,2,3,0,1,0,0,26,0,0,39.60084033613445,1.0610079575596816,98.93899204244032,15.013404825737265,14.47721179624665,16.621983914209114,18.766756032171582,16.890080428954423,7.774798927613941,1.3404825737265416,0.0,0.5361930294906166,0.5361930294906166,0.8042895442359249,0.0,0.2680965147453083,0.0,0.0,6.970509383378016,0.0,0.0
04519,04,519,1195,747,448,0,541,10,538,3,80,85,105,77,98,37,8,5,2,3,5,0,0,1,1,29,0,2,45.27196652719665,0.5545286506469501,99.44547134935306,14.869888475836431,15.79925650557621,19.516728624535315,14.312267657992564,18.21561338289963,6.877323420074349,1.486988847583643,0.929368029739777,0.37174721189591076,0.5576208178438662,0.929368029739777,0.0,0.0,0.18587360594795538,0.18587360594795538,5.390334572490707,0.0,0.37174721189591076
04520,04,520,1266,770,496,0,623,18,622,1,116,111,157,54,106,41,3,5,4,0,0,0,0,0,0,24,1,0,49.21011058451817,0.16051364365971107,99.83948635634029,18.64951768488746,17.845659163987136,25.241157556270092,8.681672025723474,17.041800643086816,6.591639871382636,0.482315112540193,0.8038585209003215,0.6430868167202572,0.0,0.0,0.0,0.0,0.0,0.0,3.858520900321544,0.1607717041800643,0.0
04521,04,521,974,626,348,0,452,9,450,2,71,50,149,44,52,64,4,2,0,1,1,0,0,0,0,12,0,0,46.40657084188911,0.4424778761061947,99.5575221238938,15.777777777777777,11.11111111111111,33.111111111111114,9.777777777777779,11.555555555555555,14.222222222222221,0.8888888888888888,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0
04522,04,522,1124,706,418,0,565,0,560,5,54,64,216,30,80,90,8,2,0,0,0,0,0,0,0,14,1,1,50.26690391459074,0.8849557522123894,99.11504424778761,9.642857142857144,11.428571428571429,38.57142857142858,5.357142857142857,14.285714285714285,16.071428571428573,1.4285714285714286,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.17857142857142858,0.17857142857142858
04523,04,523,1094,676,418,0,561,7,555,6,111,85,173,51,50,53,5,1,0,1,6,0,0,0,0,19,0,0,51.27970749542962,1.06951871657754,98.93048128342245,20.0,15.315315315315313,31.17117117117117,9.18918918918919,9.00900900900901,9.54954954954955,0.9009009009009009,0.18018018018018017,0.0,0.18018018018018017,1.0810810810810811,0.0,0.0,0.0,0.0,3.423423423423423,0.0,0.0
04524,04,524,1175,563,612,0,424,5,420,4,42,44,178,20,55,70,0,1,0,0,3,0,0,0,0,7,0,0,36.08510638297872,0.9433962264150944,99.05660377358491,10.0,10.476190476190476,42.38095238095238,4.761904761904762,13.095238095238097,16.666666666666664,0.0,0.2380952380952381,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0
04525,04,525,1213,642,571,0,504,9,503,1,81,73,176,44,46,59,3,1,0,0,1,0,0,0,0,19,0,0,41.54987633965375,0.1984126984126984,99.8015873015873,16.10337972166998,14.512922465208748,34.990059642147116,8.747514910536779,9.145129224652088,11.72962226640159,0.5964214711729622,0.19880715705765406,0.0,0.0,0.19880715705765406,0.0,0.0,0.0,0.0,3.7773359840954273,0.0,0.0
04526,04,526,1027,626,401,0,415,5,410,5,67,61,98,48,70,41,4,0,0,1,1,0,0,0,1,18,0,0,40.40895813047712,1.2048192771084338,98.79518072289156,16.34146341463415,14.878048780487804,23.902439024390244,11.707317073170733,17.073170731707318,10.0,0.975609756097561,0.0,0.0,0.24390243902439024,0.24390243902439024,0.0,0.0,0.0,0.24390243902439024,4.390243902439024,0.0,0.0
04527,04,527,1087,585,502,0,425,6,423,2,63,82,103,65,48,36,2,1,0,0,4,1,0,0,0,18,0,0,39.0984360625575,0.4705882352941176,99.52941176470588,14.893617021276595,19.38534278959811,24.349881796690305,15.36643026004728,11.347517730496454,8.51063829787234,0.4728132387706856,0.2364066193853428,0.0,0.0,0.9456264775413712,0.2364066193853428,0.0,0.0,0.0,4.25531914893617,0.0,0.0
04528,04,528,803,484,319,0,376,8,374,2,63,82,83,50,39,37,1,0,2,0,0,0,0,0,0,17,0,0,46.82440846824408,0.5319148936170213,99.46808510638297,16.844919786096256,21.92513368983957,22.192513368983956,13.368983957219251,10.427807486631016,9.893048128342247,0.267379679144385,0.0,0.53475935828877,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0
045A,04,5A,0,0,0,0,700,700,700,0,145,160,182,74,46,43,7,4,3,2,11,0,0,0,0,23,0,0,inf,0.0,100.0,20.714285714285715,22.857142857142858,26.0,10.571428571428571,6.571428571428571,6.142857142857143,1.0,0.5714285714285714,0.4285714285714286,0.2857142857142857,1.5714285714285716,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0
045B,04,5B,0,0,0,0,843,843,843,0,160,193,237,109,48,52,6,2,0,0,9,0,0,0,1,25,1,0,inf,0.0,100.0,18.979833926453143,22.894424673784105,28.11387900355872,12.930011862396205,5.6939501779359425,6.168446026097272,0.7117437722419928,0.2372479240806643,0.0,0.0,1.0676156583629894,0.0,0.0,0.0,0.11862396204033215,2.965599051008304,0.11862396204033215,0.0
045C,04,5C,0,0,0,0,772,772,768,4,139,127,245,66,70,59,4,5,3,1,16,0,0,0,0,31,0,2,inf,0.5181347150259068,99.48186528497409,18.098958333333336,16.536458333333336,31.901041666666668,8.59375,9.114583333333332,7.682291666666667,0.5208333333333333,0.6510416666666667,0.390625,0.13020833333333331,2.083333333333333,0.0,0.0,0.0,0.0,4.036458333333334,0.0,0.26041666666666663
045D,04,5D,0,0,0,0,808,808,806,2,155,136,205,103,69,62,14,7,2,3,8,0,0,1,1,32,5,3,inf,0.24752475247524752,99.75247524752476,19.230769230769234,16.87344913151365,25.43424317617866,12.779156327543426,8.560794044665013,7.6923076923076925,1.7369727047146404,0.8684863523573202,0.24813895781637718,0.37220843672456577,0.9925558312655087,0.0,0.0,0.12406947890818859,0.12406947890818859,3.970223325062035,0.620347394540943,0.37220843672456577
045E,04,5E,0,0,0,0,681,681,681,0,117,189,192,64,33,53,6,8,0,2,0,0,0,0,0,16,0,1,inf,0.0,100.0,17.180616740088105,27.75330396475771,28.193832599118945,9.397944199706314,4.845814977973569,7.782672540381791,0.881057268722467,1.1747430249632893,0.0,0.2936857562408223,0.0,0.0,0.0,0.0,0.0,2.3494860499265786,0.0,0.14684287812041116
045F,04,5F,0,0,0,0,507,507,505,2,86,124,127,71,24,37,8,5,1,1,6,0,0,0,0,13,0,2,inf,0.39447731755424065,99.60552268244575,17.02970297029703,24.554455445544555,25.14851485148515,14.059405940594061,4.752475247524752,7.326732673267326,1.5841584158415842,0.9900990099009901,0.19801980198019803,0.19801980198019803,1.188118811881188,0.0,0.0,0.0,0.0,2.5742574257425743,0.0,0.39603960396039606
045G,04,5G,0,0,0,0,930,930,923,7,176,185,228,137,75,55,6,6,2,3,14,1,0,0,1,29,3,2,inf,0.7526881720430108,99.24731182795699,19.068255687974,20.043336944745395,24.702058504875406,14.842903575297942,8.125677139761647,5.958829902491875,0.6500541711809318,0.6500541711809318,0.21668472372697722,0.3250270855904659,1.5167930660888407,0.10834236186348861,0.0,0.0,0.10834236186348861,3.14192849404117,0.3250270855904659,0.21668472372697722
045H,04,5H,0,0,0,0,722,722,721,1,127,157,208,78,48,61,6,5,3,1,6,0,0,0,0,21,0,0,inf,0.13850415512465375,99.86149584487535,17.614424410540916,21.7753120665742,28.84882108183079,10.818307905686545,6.657420249653259,8.460471567267684,0.8321775312066574,0.6934812760055479,0.4160887656033287,0.13869625520110956,0.8321775312066574,0.0,0.0,0.0,0.0,2.912621359223301,0.0,0.0
045I,04,5I,0,0,0,0,796,796,792,4,136,106,246,102,78,49,13,3,3,1,15,0,0,0,1,36,0,3,inf,0.5025125628140703,99.49748743718592,17.17171717171717,13.383838383838384,31.060606060606062,12.878787878787879,9.848484848484848,6.186868686868687,1.6414141414141417,0.3787878787878788,0.3787878787878788,0.12626262626262627,1.893939393939394,0.0,0.0,0.0,0.12626262626262627,4.545454545454546,0.0,0.3787878787878788
045J,04,5J,0,0,0,0,828,828,825,3,149,137,292,73,63,59,11,1,1,0,8,0,0,0,0,31,0,0,inf,0.36231884057971014,99.63768115942028,18.06060606060606,16.606060606060606,35.39393939393939,8.848484848484848,7.636363636363637,7.151515151515151,1.3333333333333335,0.12121212121212122,0.12121212121212122,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,3.7575757575757573,0.0,0.0
045K,04,5K,0,0,0,0,657,657,652,5,133,109,236,43,44,58,7,0,0,0,4,1,0,0,0,16,0,1,inf,0.76103500761035,99.23896499238964,20.398773006134967,16.717791411042946,36.19631901840491,6.595092024539877,6.748466257668712,8.895705521472392,1.0736196319018405,0.0,0.0,0.0,0.6134969325153374,0.15337423312883436,0.0,0.0,0.0,2.4539877300613497,0.0,0.15337423312883436
