id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_piraten,party_npd,party_fdp,party_tierschutzpartei,party_pro_deutschland,party_die_partei,party_big,party_dkp,party_ödp,party_psg,party_büso,party_b,party_dl,party_alfa,party_tierschutzallianz,party_afd,party_die_einheit,party_die_violetten,party_graue_panther,party_menschliche_welt,party_mieterpartei,party_gesundheitsforschung,individual_applicant_1,individual_applicant_2,individual_applicant_3,individual_applicant_4,individual_applicant_5,individual_applicant_6,individual_applicant_7,individual_applicant_8,individual_applicant_9,individual_applicant_10,individual_applicant_11,individual_applicant_12,individual_applicant_13,individual_applicant_14,individual_applicant_15,individual_applicant_16,individual_applicant_17,individual_applicant_18,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_piraten_percentage,party_npd_percentage,party_fdp_percentage,party_tierschutzpartei_percentage,party_pro_deutschland_percentage,party_die_partei_percentage,party_big_percentage,party_dkp_percentage,party_ödp_percentage,party_psg_percentage,party_büso_percentage,party_b_percentage,party_dl_percentage,party_alfa_percentage,party_tierschutzallianz_percentage,party_afd_percentage,party_die_einheit_percentage,party_die_violetten_percentage,party_graue_panther_percentage,party_menschliche_welt_percentage,party_mieterpartei_percentage,party_gesundheitsforschung_percentage,individual_applicant_1_percentage,individual_applicant_2_percentage,individual_applicant_3_percentage,individual_applicant_4_percentage,individual_applicant_5_percentage,individual_applicant_6_percentage,individual_applicant_7_percentage,individual_applicant_8_percentage,individual_applicant_9_percentage,individual_applicant_10_percentage,individual_applicant_11_percentage,individual_applicant_12_percentage,individual_applicant_13_percentage,individual_applicant_14_percentage,individual_applicant_15_percentage,individual_applicant_16_percentage,individual_applicant_17_percentage,individual_applicant_18_percentage
06705,06,705,1409,905,504,0,575,2,5,570,97,167,86,32,15,0,96,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.80908445706174,0.8695652173913043,99.1304347826087,17.017543859649123,29.29824561403509,15.087719298245613,5.614035087719298,2.631578947368421,0.0,16.842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.508771929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06706,06,706,1819,1181,638,0,919,17,7,911,186,307,168,43,12,0,123,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.522264980758656,0.7616974972796519,99.12948857453753,20.417124039517017,33.69923161361142,18.441273326015367,4.720087815587267,1.3172338090010975,0.0,13.50164654226125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.903402854006586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06707,06,707,1774,1136,638,0,848,10,4,843,190,248,162,32,9,0,140,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.80157835400225,0.4716981132075472,99.41037735849056,22.538552787663107,29.418742586002374,19.217081850533805,3.795966785290629,1.0676156583629894,0.0,16.6073546856465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.354685646500593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06708,06,708,1347,922,425,0,629,6,2,627,141,178,121,39,14,0,62,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69636228656273,0.3179650238473768,99.68203497615262,22.48803827751196,28.38915470494418,19.298245614035086,6.220095693779904,2.2328548644338118,0.0,9.888357256778308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.483253588516746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06709,06,709,1761,1135,626,0,909,16,8,900,213,301,135,35,17,0,130,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.618398637137986,0.88008800880088,99.00990099009901,23.666666666666668,33.44444444444444,15.0,3.888888888888889,1.8888888888888888,0.0,14.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06710,06,710,1728,1128,600,0,812,9,7,805,182,241,146,41,1,0,111,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.99074074074074,0.8620689655172413,99.13793103448276,22.608695652173914,29.93788819875776,18.13664596273292,5.093167701863354,0.12422360248447205,0.0,13.788819875776397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06711,06,711,1705,1187,518,0,911,5,7,901,230,238,168,55,16,0,95,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.43108504398827,0.7683863885839737,98.90230515916575,25.527192008879023,26.41509433962264,18.64594894561598,6.104328523862375,1.7758046614872365,0.0,10.543840177580465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.987791342952276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06712,06,712,1610,1201,409,0,958,3,11,947,265,247,213,54,12,0,80,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.50310559006211,1.1482254697286012,98.8517745302714,27.983104540654697,26.08236536430834,22.49208025343189,5.70221752903907,1.2671594508975714,0.0,8.447729672650475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025343189017951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06713,06,713,1579,1001,578,0,794,8,5,789,161,257,157,34,10,0,112,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.28499050031665,0.6297229219143577,99.37027707808565,20.405576679340935,32.57287705956908,19.898605830164765,4.309252217997465,1.2674271229404308,0.0,14.195183776932826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3510773130545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06714,06,714,1255,890,365,0,606,13,7,599,182,151,98,40,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.286852589641434,1.155115511551155,98.84488448844884,30.38397328881469,25.208681135225376,16.36060100166945,6.67779632721202,2.003338898163606,0.0,7.846410684474124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.519198664440735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06715,06,715,1469,962,507,0,729,8,14,714,193,201,114,36,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62559564329476,1.9204389574759946,97.94238683127571,27.030812324929972,28.15126050420168,15.966386554621847,5.042016806722689,1.400560224089636,0.0,12.745098039215685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.663865546218489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06716,06,716,1370,861,509,0,651,12,5,646,145,216,104,32,8,0,92,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51824817518248,0.7680491551459293,99.23195084485407,22.445820433436534,33.43653250773993,16.09907120743034,4.953560371517028,1.238390092879257,0.0,14.241486068111456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5851393188854495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06717,06,717,1209,869,340,0,634,5,7,626,134,167,147,32,16,0,64,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.44003308519437,1.1041009463722398,98.73817034700315,21.405750798722046,26.677316293929714,23.482428115015974,5.111821086261981,2.5559105431309903,0.0,10.223642172523961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.543130990415335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06718,06,718,1867,1319,548,0,972,8,23,949,218,283,164,51,18,0,99,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.062131762185324,2.366255144032922,97.63374485596708,22.971548998946258,29.820864067439413,17.281348788198102,5.374077976817703,1.8967334035827188,0.0,10.432033719704952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.223393045310853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06719,06,719,1659,1146,513,0,857,4,21,835,223,218,164,56,13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.657625075346594,2.4504084014002334,97.43290548424739,26.706586826347305,26.107784431137727,19.64071856287425,6.706586826347305,1.5568862275449102,0.0,7.065868263473053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.215568862275449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071A,07,1A,0,0,0,0,795,795,6,789,200,178,145,79,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.7547169811320755,99.24528301886792,25.34854245880862,22.56020278833967,18.377693282636248,10.012674271229404,1.394169835234474,0.0,10.646387832699618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660329531051964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071B,07,1B,0,0,0,0,571,571,9,558,137,68,185,77,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.5761821366024518,97.72329246935202,24.551971326164875,12.186379928315413,33.15412186379928,13.799283154121863,4.480286738351254,0.0,4.659498207885305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.168458781362006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071C,07,1C,0,0,0,0,650,650,1,645,160,69,223,90,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.15384615384615385,99.23076923076923,24.8062015503876,10.69767441860465,34.57364341085271,13.953488372093023,4.0310077519379846,0.0,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286821705426356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071D,07,1D,0,0,0,0,708,708,5,696,171,81,270,79,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.7062146892655368,98.30508474576271,24.568965517241377,11.637931034482758,38.793103448275865,11.350574712643677,2.442528735632184,0.0,5.459770114942529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071E,07,1E,0,0,0,0,1007,1007,5,998,244,138,376,100,31,0,61,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.49652432969215493,99.10625620655412,24.448897795591183,13.827655310621243,37.675350701402806,10.02004008016032,3.106212424849699,0.0,6.112224448897796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809619238476954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071F,07,1F,0,0,0,0,825,825,8,811,222,150,213,72,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.9696969696969697,98.3030303030303,27.373612823674478,18.495684340320594,26.263871763255242,8.877928483353884,1.8495684340320593,0.0,7.52157829839704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.617755856966708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071G,07,1G,0,0,0,0,1057,1057,16,1032,289,226,215,83,25,0,94,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.5137180700094608,97.63481551561021,28.003875968992247,21.899224806201552,20.833333333333336,8.04263565891473,2.422480620155039,0.0,9.108527131782946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.689922480620156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071H,07,1H,0,0,0,0,966,966,9,949,241,201,244,75,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.9316770186335404,98.24016563146998,25.395152792413068,21.180189673340358,25.71127502634352,7.903055848261328,1.685985247629083,0.0,9.062170706006324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.062170706006324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071I,07,1I,0,0,0,0,887,887,16,862,226,127,280,93,20,0,67,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.8038331454340473,97.1815107102593,26.218097447795824,14.733178654292342,32.48259860788863,10.788863109048725,2.320185614849188,0.0,7.77262180974478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68445475638051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072A,07,2A,0,0,0,0,1062,1062,7,1040,307,137,329,104,17,0,69,0,0,19,0,0,0,2,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.6591337099811676,97.92843691148776,29.51923076923077,13.173076923076923,31.634615384615383,10.0,1.6346153846153848,0.0,6.634615384615385,0.0,0.0,1.826923076923077,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,5.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072B,07,2B,0,0,0,0,983,983,17,966,273,190,222,86,20,0,69,0,0,7,0,0,0,6,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.7293997965412005,98.2706002034588,28.26086956521739,19.66873706004141,22.981366459627328,8.902691511387163,2.070393374741201,0.0,7.142857142857142,0.0,0.0,0.7246376811594203,0.0,0.0,0.0,0.6211180124223602,0.0,0.0,0.0,0.0,0.0,9.627329192546584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072C,07,2C,0,0,0,0,905,905,9,893,248,147,275,69,14,0,55,0,0,15,0,0,0,3,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.9944751381215469,98.67403314917127,27.77155655095185,16.461366181410973,30.79507278835386,7.726763717805152,1.5677491601343785,0.0,6.159014557670773,0.0,0.0,1.6797312430011198,0.0,0.0,0.0,0.33594624860022393,0.0,0.0,0.0,0.0,0.0,7.502799552071669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072D,07,2D,0,0,0,0,705,705,11,690,193,106,185,81,23,0,31,0,0,13,0,0,0,4,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.5602836879432624,97.87234042553192,27.97101449275362,15.36231884057971,26.811594202898554,11.73913043478261,3.3333333333333335,0.0,4.492753623188406,0.0,0.0,1.884057971014493,0.0,0.0,0.0,0.5797101449275363,0.0,0.0,0.0,0.0,0.0,7.82608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072E,07,2E,0,0,0,0,793,793,4,785,201,74,275,103,22,0,39,0,0,14,0,0,0,2,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.5044136191677175,98.99117276166457,25.605095541401273,9.42675159235669,35.03184713375796,13.121019108280255,2.802547770700637,0.0,4.968152866242039,0.0,0.0,1.78343949044586,0.0,0.0,0.0,0.25477707006369427,0.0,0.0,0.0,0.0,0.0,7.006369426751593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072F,07,2F,0,0,0,0,734,734,14,720,202,54,301,87,14,0,23,0,0,13,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.9073569482288828,98.09264305177112,28.055555555555557,7.5,41.80555555555556,12.083333333333334,1.9444444444444444,0.0,3.194444444444444,0.0,0.0,1.8055555555555554,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072G,07,2G,0,0,0,0,821,821,19,799,244,171,151,74,20,0,45,0,0,8,0,0,0,3,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,2.3142509135200973,97.32034104750305,30.538172715894866,21.401752190237797,18.89862327909887,9.261576971214017,2.5031289111389237,0.0,5.632040050062578,0.0,0.0,1.0012515644555695,0.0,0.0,0.0,0.37546933667083854,0.0,0.0,0.0,0.0,0.0,10.387984981226534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072H,07,2H,0,0,0,0,895,895,5,884,236,79,329,119,28,0,37,0,0,15,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.5586592178770949,98.77094972067039,26.69683257918552,8.936651583710407,37.217194570135746,13.461538461538462,3.167420814479638,0.0,4.18552036199095,0.0,0.0,1.6968325791855203,0.0,0.0,0.0,0.11312217194570137,0.0,0.0,0.0,0.0,0.0,4.524886877828054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072I,07,2I,0,0,0,0,509,509,4,499,127,51,190,70,15,0,16,0,0,8,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.7858546168958742,98.03536345776031,25.450901803607213,10.220440881763528,38.07615230460922,14.02805611222445,3.006012024048096,0.0,3.2064128256513023,0.0,0.0,1.6032064128256511,0.0,0.0,0.0,0.8016032064128256,0.0,0.0,0.0,0.0,0.0,3.6072144288577155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073A,07,3A,0,0,0,0,984,984,9,971,279,199,297,50,14,0,73,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.9146341463414633,98.6788617886179,28.733264675592174,20.494335736354273,30.587023686920702,5.149330587023687,1.4418125643666324,0.0,7.518022657054583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07621009268795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073B,07,3B,0,0,0,0,859,859,14,840,245,135,250,77,10,0,56,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.629802095459837,97.78812572759023,29.166666666666668,16.071428571428573,29.761904761904763,9.166666666666666,1.1904761904761905,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976190476190475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073C,07,3C,0,0,0,0,1014,1014,4,1004,301,192,292,79,12,0,77,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0.39447731755424065,99.0138067061144,29.9800796812749,19.12350597609562,29.08366533864542,7.868525896414343,1.1952191235059761,0.0,7.669322709163347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079681274900398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073D,07,3D,0,0,0,0,1045,1045,16,1023,314,160,302,93,23,0,72,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.5311004784688995,97.89473684210527,30.69403714565005,15.640273704789834,29.521016617790814,9.090909090909092,2.248289345063539,0.0,7.038123167155426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7673509286412505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073E,07,3E,0,0,0,0,943,943,12,924,298,171,256,51,15,0,67,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,1.2725344644750796,97.98515376458113,32.25108225108225,18.506493506493506,27.705627705627705,5.51948051948052,1.6233766233766231,0.0,7.251082251082251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
