id,district_id,electoral_district_id,eligible_voters,voters,question_1_invalid_votes,question_1_valid_votes,question_1_vote_yes,question_1_vote_no,question_2_invalid_votes,question_2_valid_votes,question_2_vote_yes,question_2_vote_no,voter_turnout,question_1_invalid_votes_percentage,question_1_valid_votes_percentage,question_1_vote_yes_percentage,question_1_vote_no_percentage,question_2_invalid_votes_percentage,question_2_valid_votes_percentage,question_2_vote_yes_percentage,question_2_vote_no_percentage
06503,06,503,5,1088,0,463,4,21,442,301,141,45,217.6,0.0,0.4255514705882353,0.003676470588235294,0.019301470588235295,0.40625,0.2766544117647059,0.12959558823529413,0.04136029411764706
06504,06,504,5,1227,0,577,5,38,539,335,204,46,245.4,0.0,0.4702526487367563,0.004074979625101874,0.030969845150774247,0.4392828035859821,0.27302363488182557,0.16625916870415647,0.037489812550937245
06505,06,505,5,1490,0,791,3,61,730,460,270,83,298.0,0.0,0.5308724832214765,0.0020134228187919465,0.04093959731543624,0.4899328859060403,0.3087248322147651,0.18120805369127516,0.05570469798657718
06506,06,506,5,1408,0,506,2,20,486,337,149,40,281.6,0.0,0.359375,0.0014204545454545455,0.014204545454545454,0.34517045454545453,0.2393465909090909,0.10582386363636363,0.028409090909090908
06507,06,507,5,1478,0,572,2,35,537,398,139,60,295.6,0.0,0.3870094722598105,0.0013531799729364006,0.02368064952638701,0.36332882273342354,0.2692828146143437,0.09404600811907984,0.04059539918809202
06508,06,508,5,1515,0,542,1,35,507,383,124,47,303.0,0.0,0.3577557755775578,0.0006600660066006601,0.0231023102310231,0.3346534653465347,0.2528052805280528,0.08184818481848184,0.031023102310231022
06509,06,509,5,1406,0,597,0,37,560,389,171,57,281.2,0.0,0.42460881934566147,0.0,0.02631578947368421,0.39829302987197723,0.27667140825035563,0.12162162162162163,0.04054054054054054
06510,06,510,5,1635,0,717,3,31,686,495,191,59,327.0,0.0,0.43853211009174314,0.001834862385321101,0.018960244648318043,0.41957186544342506,0.30275229357798167,0.11681957186544342,0.036085626911314984
06511,06,511,5,1176,0,564,4,51,513,321,192,62,235.2,0.0,0.47959183673469385,0.003401360544217687,0.04336734693877551,0.4362244897959184,0.2729591836734694,0.16326530612244897,0.05272108843537415
06512,06,512,5,1462,0,448,2,24,424,323,101,40,292.4,0.0,0.3064295485636115,0.0013679890560875513,0.016415868673050615,0.29001367989056087,0.22093023255813954,0.06908344733242135,0.027359781121751026
06513,06,513,5,1700,0,641,3,46,595,417,178,72,340.0,0.0,0.3770588235294118,0.0017647058823529412,0.027058823529411764,0.35,0.24529411764705883,0.10470588235294118,0.042352941176470586
06514,06,514,5,1286,0,722,2,41,681,459,222,50,257.2,0.0,0.5614307931570762,0.0015552099533437014,0.03188180404354588,0.5295489891135303,0.3569206842923795,0.17262830482115085,0.038880248833592534
06515,06,515,5,1247,0,675,2,30,645,417,228,51,249.4,0.0,0.541299117882919,0.0016038492381716118,0.024057738572574178,0.5172413793103449,0.33440256615878106,0.18283881315156375,0.0408981555733761
06516,06,516,5,1607,0,390,3,19,371,281,90,39,321.4,0.0,0.24268823895457373,0.001866832607342875,0.011823273179838207,0.23086496577473553,0.1748599875544493,0.056004978220286245,0.024268823895457373
06517,06,517,5,1410,0,380,4,14,366,275,91,28,282.0,0.0,0.2695035460992908,0.0028368794326241137,0.009929078014184398,0.25957446808510637,0.1950354609929078,0.06453900709219858,0.019858156028368795
06518,06,518,5,1465,0,479,2,40,439,307,132,45,293.0,0.0,0.326962457337884,0.0013651877133105802,0.027303754266211604,0.29965870307167236,0.20955631399317406,0.0901023890784983,0.030716723549488054
065A,06,5A,5,0,0,574,574,31,543,336,207,48,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065B,06,5B,5,0,0,709,709,58,651,384,267,63,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065C,06,5C,5,0,0,414,414,17,397,276,121,38,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065D,06,5D,5,0,0,626,626,39,587,415,172,52,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065E,06,5E,5,0,0,578,578,23,555,360,195,48,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065F,06,5F,5,0,0,406,406,25,381,273,108,38,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065G,06,5G,5,0,0,538,538,42,496,368,128,60,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065H,06,5H,5,0,0,603,603,36,567,361,206,49,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
065I,06,5I,5,0,0,360,360,21,339,221,118,24,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
06601,06,601,6,1044,0,532,2,26,506,325,181,39,174.0,0.0,0.5095785440613027,0.0019157088122605363,0.02490421455938697,0.4846743295019157,0.3113026819923372,0.17337164750957854,0.03735632183908046
06602,06,602,6,1222,0,696,6,35,661,467,194,75,203.66666666666666,0.0,0.5695581014729951,0.004909983633387889,0.028641571194762683,0.5409165302782324,0.3821603927986907,0.15875613747954173,0.06137479541734861
06603,06,603,6,1140,0,584,1,38,546,366,180,58,190.0,0.0,0.512280701754386,0.0008771929824561404,0.03333333333333333,0.4789473684210526,0.32105263157894737,0.15789473684210525,0.05087719298245614
06604,06,604,6,1336,0,823,5,45,778,547,231,80,222.66666666666666,0.0,0.6160179640718563,0.0037425149700598802,0.033682634730538924,0.5823353293413174,0.4094311377245509,0.17290419161676646,0.059880239520958084
06605,06,605,6,1219,0,661,1,24,637,397,240,44,203.16666666666666,0.0,0.5422477440525021,0.0008203445447087777,0.019688269073010665,0.5225594749794914,0.32567678424938473,0.19688269073010664,0.03609515996718622
06606,06,606,6,1033,0,510,5,30,480,288,192,42,172.16666666666666,0.0,0.4937076476282672,0.00484027105517909,0.02904162633107454,0.46466602129719264,0.2787996127783156,0.18586640851887706,0.04065827686350436
06607,06,607,6,1084,0,625,5,31,594,318,276,45,180.66666666666666,0.0,0.5765682656826568,0.004612546125461255,0.02859778597785978,0.5479704797047971,0.2933579335793358,0.25461254612546125,0.04151291512915129
06608,06,608,6,1216,0,560,5,33,527,339,188,41,202.66666666666666,0.0,0.4605263157894737,0.004111842105263158,0.027138157894736843,0.43338815789473684,0.2787828947368421,0.15460526315789475,0.033717105263157895
06609,06,609,6,1290,0,745,4,55,690,391,299,48,215.0,0.0,0.5775193798449613,0.0031007751937984496,0.04263565891472868,0.5348837209302325,0.30310077519379847,0.2317829457364341,0.037209302325581395
06610,06,610,6,849,0,501,4,20,481,292,189,34,141.5,0.0,0.5901060070671378,0.004711425206124852,0.023557126030624265,0.5665488810365136,0.34393404004711425,0.2226148409893993,0.04004711425206125
06611,06,611,6,1135,0,601,3,33,568,371,197,61,189.16666666666666,0.0,0.5295154185022026,0.0026431718061674008,0.02907488986784141,0.5004405286343613,0.32687224669603526,0.173568281938326,0.053744493392070485
06612,06,612,6,1447,0,716,2,42,674,448,226,69,241.16666666666666,0.0,0.4948168624740843,0.00138217000691085,0.02902557014512785,0.46579129232895644,0.30960608154803043,0.15618521078092606,0.04768486523842433
06613,06,613,6,1142,0,778,7,47,731,435,296,48,190.33333333333334,0.0,0.681260945709282,0.006129597197898424,0.04115586690017513,0.6401050788091068,0.3809106830122592,0.2591943957968476,0.04203152364273205
06614,06,614,6,1335,0,685,2,21,664,415,249,46,222.5,0.0,0.5131086142322098,0.00149812734082397,0.015730337078651686,0.49737827715355803,0.31086142322097376,0.18651685393258427,0.03445692883895131
06615,06,615,6,1390,0,579,1,30,549,398,151,51,231.66666666666666,0.0,0.41654676258992807,0.0007194244604316547,0.02158273381294964,0.3949640287769784,0.28633093525179854,0.10863309352517986,0.03669064748201439
06616,06,616,6,1347,0,663,3,41,622,416,206,64,224.5,0.0,0.4922048997772829,0.0022271714922048997,0.030438010393466965,0.4617668893838159,0.3088344469190794,0.15293244246473645,0.047512991833704527
06617,06,617,6,1447,0,740,2,64,676,443,233,105,241.16666666666666,0.0,0.5114029025570145,0.00138217000691085,0.0442294402211472,0.4671734623358673,0.3061506565307533,0.16102280580511402,0.07256392536281962
06618,06,618,6,1289,0,617,4,33,584,395,189,52,214.83333333333334,0.0,0.4786656322730799,0.0031031807602792862,0.02560124127230411,0.4530643910007758,0.3064391000775795,0.1466252909231963,0.04034134988363072
06619,06,619,6,1198,0,620,3,26,594,405,189,54,199.66666666666666,0.0,0.5175292153589316,0.0025041736227045075,0.021702838063439065,0.4958263772954925,0.3380634390651085,0.15776293823038398,0.045075125208681135
066A,06,6A,6,0,0,649,649,54,595,362,233,60,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066B,06,6B,6,0,0,602,602,48,554,350,204,67,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066C,06,6C,6,0,0,696,696,43,653,411,242,68,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066D,06,6D,6,0,0,761,761,91,670,414,256,90,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066E,06,6E,6,0,0,696,696,45,651,417,234,72,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066F,06,6F,6,0,0,756,756,57,699,441,258,70,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066G,06,6G,6,0,0,592,592,50,542,350,192,66,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066H,06,6H,6,0,0,701,701,54,647,410,237,66,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
066I,06,6I,6,0,0,1043,1043,70,973,527,446,73,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
06701,06,701,7,1235,0,688,3,40,648,377,271,48,176.42857142857142,0.0,0.557085020242915,0.0024291497975708503,0.032388663967611336,0.5246963562753036,0.30526315789473685,0.2194331983805668,0.038866396761133605
06702,06,702,7,1456,0,753,7,57,696,449,247,79,208.0,0.0,0.5171703296703297,0.004807692307692308,0.03914835164835165,0.47802197802197804,0.3083791208791209,0.16964285714285715,0.05425824175824176
06703,06,703,7,1005,0,521,6,30,491,280,211,53,143.57142857142858,0.0,0.5184079601990049,0.005970149253731343,0.029850746268656716,0.48855721393034823,0.27860696517412936,0.2099502487562189,0.0527363184079602
06704,06,704,7,1108,0,570,2,42,528,303,225,45,158.28571428571428,0.0,0.5144404332129964,0.0018050541516245488,0.03790613718411552,0.47653429602888087,0.27346570397111913,0.20306859205776173,0.04061371841155235
06705,06,705,7,1040,0,486,5,22,464,277,187,43,148.57142857142858,0.0,0.4673076923076923,0.004807692307692308,0.021153846153846155,0.4461538461538462,0.26634615384615384,0.1798076923076923,0.041346153846153845
06706,06,706,7,1263,0,736,6,46,690,383,307,62,180.42857142857142,0.0,0.5827395091053048,0.004750593824228029,0.03642121931908155,0.5463182897862233,0.30324623911322246,0.24307205067300078,0.04908946951702296
06707,06,707,7,1269,0,752,1,40,712,427,285,50,181.28571428571428,0.0,0.5925925925925926,0.0007880220646178094,0.03152088258471237,0.5610717100078803,0.33648542159180456,0.22458628841607564,0.039401103230890466
06708,06,708,7,1058,0,565,3,41,524,355,169,54,151.14285714285714,0.0,0.5340264650283554,0.002835538752362949,0.038752362948960305,0.4952741020793951,0.33553875236294894,0.15973534971644612,0.05103969754253308
06709,06,709,7,1159,0,720,6,85,635,382,253,59,165.57142857142858,0.0,0.6212251941328731,0.005176876617773943,0.07333908541846419,0.547886108714409,0.32959447799827435,0.2182916307161346,0.05090595340811044
06710,06,710,7,1256,0,587,6,30,557,335,222,62,179.42857142857142,0.0,0.46735668789808915,0.004777070063694267,0.02388535031847134,0.4434713375796178,0.26671974522292996,0.1767515923566879,0.04936305732484077
06711,06,711,7,1268,0,708,8,41,667,397,270,58,181.14285714285714,0.0,0.5583596214511041,0.006309148264984227,0.032334384858044164,0.5260252365930599,0.31309148264984227,0.21293375394321767,0.04574132492113565
06712,06,712,7,1304,0,744,3,42,702,436,266,61,186.28571428571428,0.0,0.5705521472392638,0.0023006134969325155,0.032208588957055216,0.5383435582822086,0.3343558282208589,0.20398773006134968,0.04677914110429448
06713,06,713,7,1119,0,654,7,34,620,381,239,62,159.85714285714286,0.0,0.5844504021447721,0.006255585344057194,0.03038427167113494,0.5540661304736372,0.34048257372654156,0.21358355674709562,0.05540661304736372
06714,06,714,7,1025,0,522,0,23,499,317,182,42,146.42857142857142,0.0,0.5092682926829268,0.0,0.0224390243902439,0.4868292682926829,0.3092682926829268,0.1775609756097561,0.04097560975609756
06715,06,715,7,1071,0,576,0,47,529,311,218,34,153.0,0.0,0.5378151260504201,0.0,0.04388422035480859,0.4939309056956116,0.2903828197945845,0.20354808590102708,0.031746031746031744
06716,06,716,7,984,0,612,5,32,580,338,242,54,140.57142857142858,0.0,0.6219512195121951,0.00508130081300813,0.032520325203252036,0.5894308943089431,0.3434959349593496,0.2459349593495935,0.054878048780487805
06717,06,717,7,974,0,543,4,27,516,345,171,54,139.14285714285714,0.0,0.5574948665297741,0.004106776180698152,0.027720739219712527,0.5297741273100616,0.3542094455852156,0.175564681724846,0.055441478439425054
06718,06,718,7,1493,0,765,1,59,706,444,262,73,213.28571428571428,0.0,0.5123911587407903,0.0006697923643670462,0.03951774949765573,0.47287340924313465,0.2973878097789685,0.17548559946416611,0.048894842598794376
06719,06,719,7,1298,0,668,0,35,633,435,198,60,185.42857142857142,0.0,0.514637904468413,0.0,0.026964560862865947,0.487673343605547,0.33513097072419107,0.15254237288135594,0.046224961479198766
067A,06,7A,7,0,0,562,562,39,523,297,226,40,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067B,06,7B,7,0,0,692,692,58,634,359,275,61,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067C,06,7C,7,0,0,654,654,69,585,376,209,55,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067D,06,7D,7,0,0,952,952,76,876,530,346,88,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067E,06,7E,7,0,0,634,634,51,583,338,245,50,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067F,06,7F,7,0,0,648,648,42,606,375,231,55,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067G,06,7G,7,0,0,868,868,87,781,473,308,88,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067H,06,7H,7,0,0,923,923,67,856,509,347,71,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
067I,06,7I,7,0,0,730,730,56,674,417,257,71,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
07101,07,101,1,1511,0,497,0,41,456,285,171,54,1511.0,0.0,0.32892124420913305,0.0,0.027134348113831898,0.3017868960953011,0.1886168100595632,0.11317008603573792,0.0357379219060225
07102,07,102,1,1510,0,508,0,23,485,308,177,44,1510.0,0.0,0.33642384105960266,0.0,0.015231788079470199,0.3211920529801324,0.20397350993377483,0.11721854304635762,0.02913907284768212
07103,07,103,1,1635,0,662,4,42,620,465,155,64,1635.0,0.0,0.40489296636085625,0.0024464831804281344,0.025688073394495414,0.37920489296636084,0.28440366972477066,0.09480122324159021,0.03914373088685015
07104,07,104,1,1557,0,594,5,13,581,447,134,46,1557.0,0.0,0.3815028901734104,0.0032113037893384713,0.008349389852280027,0.37315350032113037,0.28709055876685935,0.08606294155427104,0.029543994861913937
07105,07,105,1,1594,0,716,4,42,674,412,262,54,1594.0,0.0,0.4491844416562108,0.002509410288582183,0.026348808030112924,0.4228356336260979,0.2584692597239649,0.164366373902133,0.033877038895859475
07106,07,106,1,1349,0,648,8,28,620,439,181,41,1349.0,0.0,0.48035581912527797,0.005930318754633061,0.020756115641215715,0.45959970348406226,0.3254262416604892,0.134173461823573,0.03039288361749444
07107,07,107,1,1335,0,757,0,34,723,526,197,56,1335.0,0.0,0.5670411985018726,0.0,0.02546816479400749,0.5415730337078651,0.3940074906367041,0.14756554307116104,0.041947565543071164
07108,07,108,1,1450,0,609,9,13,596,457,139,36,1450.0,0.0,0.42,0.006206896551724138,0.00896551724137931,0.4110344827586207,0.31517241379310346,0.09586206896551724,0.02482758620689655
07109,07,109,1,1436,0,782,5,43,739,458,281,57,1436.0,0.0,0.5445682451253482,0.003481894150417827,0.029944289693593314,0.5146239554317549,0.318941504178273,0.19568245125348188,0.03969359331476323
07110,07,110,1,1696,0,789,0,41,748,520,228,81,1696.0,0.0,0.4652122641509434,0.0,0.024174528301886794,0.4410377358490566,0.30660377358490565,0.13443396226415094,0.047759433962264154
07111,07,111,1,1435,0,764,2,29,735,515,220,50,1435.0,0.0,0.532404181184669,0.0013937282229965157,0.020209059233449476,0.5121951219512195,0.3588850174216028,0.15331010452961671,0.03484320557491289
07112,07,112,1,1474,0,805,6,26,779,573,206,45,1474.0,0.0,0.5461329715061058,0.004070556309362279,0.017639077340569877,0.5284938941655359,0.3887381275440977,0.13975576662143827,0.030529172320217096
07113,07,113,1,1541,0,769,6,28,741,547,194,47,1541.0,0.0,0.4990266060999351,0.003893575600259572,0.018170019467878003,0.4808565866320571,0.3549643088903309,0.12589227774172615,0.030499675535366644
07114,07,114,1,1539,0,730,2,31,699,463,236,40,1539.0,0.0,0.4743339831059129,0.001299545159194282,0.02014294996751137,0.45419103313840153,0.30084470435347627,0.15334632878492527,0.02599090318388564
07115,07,115,1,1586,0,690,4,29,661,471,190,51,1586.0,0.0,0.43505674653215637,0.0025220680958385876,0.01828499369482976,0.4167717528373266,0.2969735182849937,0.11979823455233292,0.03215636822194199
071A,07,1A,1,0,0,616,616,31,585,337,248,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071B,07,1B,1,0,0,451,451,15,436,309,127,37,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071C,07,1C,1,0,0,578,578,19,559,405,154,41,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071D,07,1D,1,0,0,656,656,64,592,401,191,76,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071E,07,1E,1,0,0,689,689,32,657,359,298,49,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071F,07,1F,1,0,0,820,820,44,776,478,298,64,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071G,07,1G,1,0,0,603,603,27,576,384,192,42,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
071H,07,1H,1,0,0,447,447,20,427,300,127,26,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
07201,07,201,2,1464,0,850,4,48,802,531,271,59,732.0,0.0,0.5806010928961749,0.00273224043715847,0.03278688524590164,0.5478142076502732,0.36270491803278687,0.18510928961748635,0.040300546448087435
07202,07,202,2,1561,0,937,3,25,912,669,243,65,780.5,0.0,0.6002562459961563,0.0019218449711723255,0.016015374759769378,0.5842408712363869,0.42857142857142855,0.15566944266495836,0.04163997437540039
07203,07,203,2,1504,0,800,2,21,779,605,174,42,752.0,0.0,0.5319148936170213,0.0013297872340425532,0.013962765957446808,0.5179521276595744,0.40226063829787234,0.11569148936170212,0.027925531914893616
07204,07,204,2,1458,0,672,5,27,645,489,156,54,729.0,0.0,0.4609053497942387,0.003429355281207133,0.018518518518518517,0.44238683127572015,0.33539094650205764,0.10699588477366255,0.037037037037037035
07205,07,205,2,1467,0,737,3,16,721,596,125,43,733.5,0.0,0.5023858214042263,0.002044989775051125,0.010906612133605999,0.49147920927062033,0.40627130197682343,0.08520790729379686,0.02931152010906612
07206,07,206,2,1579,0,772,9,22,750,557,193,58,789.5,0.0,0.4889170360987967,0.005699810006333122,0.013932868904369854,0.4749841671944269,0.35275490816972765,0.12222925902469918,0.03673210892970234
07207,07,207,2,1514,0,753,2,35,718,486,232,68,757.0,0.0,0.49735799207397624,0.001321003963011889,0.023117569352708058,0.47424042272126815,0.32100396301188905,0.15323645970937913,0.04491413474240423
07208,07,208,2,1448,0,641,2,31,610,434,176,41,724.0,0.0,0.44267955801104975,0.0013812154696132596,0.021408839779005526,0.4212707182320442,0.29972375690607733,0.12154696132596685,0.028314917127071824
07209,07,209,2,1624,0,714,2,35,679,524,155,45,812.0,0.0,0.4396551724137931,0.0012315270935960591,0.021551724137931036,0.41810344827586204,0.3226600985221675,0.09544334975369458,0.02770935960591133
07210,07,210,2,1441,0,680,9,13,667,537,130,44,720.5,0.0,0.4718945176960444,0.006245662734212352,0.009021512838306732,0.4628730048577377,0.37265787647467036,0.09021512838306732,0.030534351145038167
07211,07,211,2,1662,0,853,8,14,839,645,194,47,831.0,0.0,0.51323706377858,0.0048134777376654635,0.00842358604091456,0.5048134777376655,0.388086642599278,0.11672683513838748,0.028279181708784597
07212,07,212,2,1672,0,932,8,32,900,736,164,52,836.0,0.0,0.5574162679425837,0.004784688995215311,0.019138755980861243,0.5382775119617225,0.44019138755980863,0.09808612440191387,0.03110047846889952
07213,07,213,2,1692,0,910,0,25,885,719,166,46,846.0,0.0,0.5378250591016549,0.0,0.014775413711583925,0.5230496453900709,0.42494089834515364,0.09810874704491726,0.027186761229314422
07214,07,214,2,1760,0,749,4,25,724,563,161,55,880.0,0.0,0.42556818181818185,0.0022727272727272726,0.014204545454545454,0.4113636363636364,0.31988636363636364,0.09147727272727273,0.03125
07215,07,215,2,1139,0,682,4,17,665,549,116,28,569.5,0.0,0.5987708516242318,0.003511852502194908,0.014925373134328358,0.5838454784899034,0.4820017559262511,0.10184372256365233,0.024582967515364356
072A,07,2A,2,0,0,812,812,33,779,557,222,50,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072B,07,2B,2,0,0,725,725,16,709,531,178,57,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072C,07,2C,2,0,0,497,497,17,480,357,123,49,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072D,07,2D,2,0,0,735,735,19,716,571,145,47,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072E,07,2E,2,0,0,559,559,20,539,416,123,29,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072F,07,2F,2,0,0,712,712,49,663,439,224,73,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072G,07,2G,2,0,0,661,661,31,630,468,162,38,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
072H,07,2H,2,0,0,288,288,8,280,219,61,20,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
07301,07,301,3,1586,0,917,7,34,883,663,220,85,528.6666666666666,0.0,0.5781841109709962,0.004413619167717529,0.021437578814627996,0.5567465321563683,0.4180327868852459,0.13871374527112232,0.053593947036569986
07302,07,302,3,1454,0,898,4,21,877,603,274,49,484.6666666666667,0.0,0.6176066024759285,0.002751031636863824,0.014442916093535076,0.6031636863823934,0.41471801925722146,0.18844566712517194,0.03370013755158184
07303,07,303,3,1359,0,783,3,34,749,504,245,62,453.0,0.0,0.5761589403973509,0.002207505518763797,0.025018395879323033,0.551140544518028,0.3708609271523179,0.18027961736571008,0.04562178072111847
07304,07,304,3,1620,0,759,6,40,719,527,192,68,540.0,0.0,0.4685185185185185,0.003703703703703704,0.024691358024691357,0.44382716049382714,0.3253086419753086,0.11851851851851852,0.04197530864197531
07305,07,305,3,1378,0,822,1,27,795,565,230,61,459.3333333333333,0.0,0.5965166908563135,0.000725689404934688,0.019593613933236574,0.5769230769230769,0.41001451378809867,0.16690856313497823,0.04426705370101597
07306,07,306,3,1349,0,801,1,38,763,493,270,54,449.6666666666667,0.0,0.5937731653076352,0.0007412898443291327,0.028169014084507043,0.5656041512231282,0.3654558932542624,0.20014825796886582,0.04002965159377316
07307,07,307,3,1429,0,798,5,33,765,501,264,54,476.3333333333333,0.0,0.5584324702589223,0.0034989503149055285,0.02309307207837649,0.5353393981805459,0.35059482155353394,0.1847445766270119,0.03778866340097971
07308,07,308,3,1291,0,741,6,33,708,486,222,56,430.3333333333333,0.0,0.5739736638264911,0.004647560030983733,0.025561580170410533,0.5484120836560805,0.3764523625096824,0.17195972114639815,0.043377226955848176
07309,07,309,3,1295,0,809,7,47,762,555,207,70,431.6666666666667,0.0,0.6247104247104247,0.005405405405405406,0.036293436293436294,0.5884169884169884,0.42857142857142855,0.15984555984555984,0.05405405405405406
07310,07,310,3,1383,0,798,2,22,776,546,230,54,461.0,0.0,0.5770065075921909,0.0014461315979754157,0.015907447577729574,0.5610990600144613,0.3947939262472885,0.16630513376717282,0.039045553145336226
07311,07,311,3,1367,0,794,6,28,766,559,207,53,455.6666666666667,0.0,0.5808339429407462,0.0043891733723482075,0.020482809070958303,0.5603511338697879,0.4089246525237747,0.15142648134601316,0.038771031455742504
07312,07,312,3,1468,0,774,1,22,752,544,208,44,489.3333333333333,0.0,0.5272479564032697,0.0006811989100817438,0.014986376021798364,0.5122615803814714,0.37057220708446864,0.14168937329700274,0.02997275204359673
07313,07,313,3,1420,0,819,8,26,793,463,330,53,473.3333333333333,0.0,0.5767605633802817,0.005633802816901409,0.018309859154929577,0.5584507042253521,0.326056338028169,0.2323943661971831,0.03732394366197183
07314,07,314,3,1396,0,756,0,47,709,510,199,58,465.3333333333333,0.0,0.5415472779369628,0.0,0.0336676217765043,0.5078796561604585,0.3653295128939828,0.14255014326647564,0.04154727793696275
07315,07,315,3,1727,0,923,9,33,890,663,227,71,575.6666666666666,0.0,0.5344528083381587,0.0052113491603937466,0.01910828025477707,0.5153445280833816,0.38390272148233934,0.13144180660104227,0.04111175448755067
07316,07,316,3,1811,0,696,5,39,657,498,159,56,603.6666666666666,0.0,0.3843180563224738,0.0027609055770292656,0.02153506350082827,0.3627829928216455,0.27498619547211484,0.08779679734953065,0.030922142462727776
073A,07,3A,3,0,0,673,673,29,644,439,205,57,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073B,07,3B,3,0,0,633,633,28,605,425,180,43,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073C,07,3C,3,0,0,744,744,32,712,477,235,68,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073D,07,3D,3,0,0,735,735,39,696,487,209,63,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073E,07,3E,3,0,0,722,722,44,678,435,243,67,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073F,07,3F,3,0,0,617,617,22,595,434,161,44,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073G,07,3G,3,0,0,624,624,35,589,422,167,48,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
073H,07,3H,3,0,0,603,603,29,574,427,147,51,0.0,0.0,inf,inf,inf,inf,inf,inf,inf
07401,07,401,4,1676,0,595,2,24,571,436,135,45,419.0,0.0,0.35501193317422436,0.0011933174224343676,0.014319809069212411,0.34069212410501193,0.26014319809069214,0.0805489260143198,0.02684964200477327
07402,07,402,4,1413,0,772,6,20,752,616,136,37,353.25,0.0,0.5463552724699221,0.004246284501061571,0.014154281670205236,0.5322009907997169,0.4359518754423213,0.09624911535739561,0.026185421089879687
07403,07,403,4,1338,0,761,6,23,738,600,138,42,334.5,0.0,0.5687593423019432,0.004484304932735426,0.0171898355754858,0.5515695067264574,0.4484304932735426,0.1031390134529148,0.03139013452914798
07404,07,404,4,1352,0,638,0,24,614,505,109,48,338.0,0.0,0.4718934911242604,0.0,0.01775147928994083,0.4541420118343195,0.3735207100591716,0.08062130177514792,0.03550295857988166
07405,07,405,4,1725,0,891,5,16,875,729,146,45,431.25,0.0,0.5165217391304348,0.002898550724637681,0.00927536231884058,0.5072463768115942,0.4226086956521739,0.08463768115942029,0.02608695652173913
07406,07,406,4,1631,0,829,8,32,797,637,160,47,407.75,0.0,0.5082771305947271,0.004904966278356836,0.019619865113427344,0.48865726548129984,0.3905579399141631,0.09809932556713673,0.028816676885346414
07407,07,407,4,1613,0,1033,3,16,1017,868,149,32,403.25,0.0,0.6404215747055176,0.0018598884066955983,0.009919404835709857,0.6305021698698078,0.5381277123372598,0.09237445753254804,0.019838809671419714
07408,07,408,4,1658,0,778,3,19,759,608,151,60,414.5,0.0,0.4692400482509047,0.0018094089264173703,0.011459589867310011,0.4577804583835947,0.36670687575392036,0.09107358262967431,0.03618817852834741
