vote_type,address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_graue_panther,party_npd,party_gesundheitsforschung,party_lkr,party_dkp,party_sgp,party_büso,party_menschliche_welt,party_b,party_ödp,party_die_basis,party_bildet_berlin,party_dl,party_deutsche_konservative,party_die_grauen,party_neue_demokraten,party_rep,party_du,party_bündnis21,party_die_frauen,party_freie_wähler,party_klimaliste_berlin,party_ld,party_mieterpartei,party_die_humanisten,party_team_todenhöfer,party_volt
Zweitstimme,11B1C,11,Lichtenberg,1C,B,1C,1,86,O,0,0,0,0,590,590,583,7,62,261,39,51,87,31,4,13,1,3,2,2,1,0,0,1,0,0,0,3,3,0,0,7,0,0,1,2,0,1,1,0,1,1,1,4
Zweitstimme,11B1D,11,Lichtenberg,1D,B,1D,1,86,O,0,0,0,0,520,520,516,4,97,161,22,101,66,13,5,18,2,7,1,5,0,0,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,2,0,0,5,0,0,2
Zweitstimme,11B1E,11,Lichtenberg,1E,B,1E,1,86,O,0,0,0,0,270,270,266,4,42,87,11,51,38,2,4,11,1,5,0,4,0,1,0,1,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zweitstimme,11B1F,11,Lichtenberg,1F,B,1F,1,86,O,0,0,0,0,474,474,467,7,87,172,16,76,66,7,4,13,1,5,0,3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,1,2,3,2
Zweitstimme,11B1G,11,Lichtenberg,1G,B,1G,1,86,O,0,0,0,0,325,325,324,1,59,111,10,62,49,3,0,7,2,1,1,4,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,4,0,0,4,1,0,1
Zweitstimme,11B1H,11,Lichtenberg,1H,B,1H,1,86,O,0,0,0,0,357,357,353,3,58,113,17,75,51,5,2,10,1,4,2,3,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,1,2,0,1
Zweitstimme,11B1I,11,Lichtenberg,1I,B,1I,1,86,O,0,0,0,0,304,304,303,1,41,122,13,49,35,7,3,14,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,3
Zweitstimme,11B1K,11,Lichtenberg,1K,B,1K,1,86,O,0,0,0,0,310,310,308,2,36,112,20,61,50,4,4,7,0,1,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3
Zweitstimme,11B1L,11,Lichtenberg,1L,B,1L,1,86,O,0,0,0,0,312,312,311,1,45,114,6,58,44,4,5,13,0,5,1,2,0,2,1,0,0,0,0,4,1,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0
Zweitstimme,11B1M,11,Lichtenberg,1M,B,1M,1,86,O,0,0,0,0,366,366,364,2,74,120,20,60,39,7,4,15,2,2,4,4,0,2,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,2
Zweitstimme,11B1N,11,Lichtenberg,1N,B,1N,1,86,O,0,0,0,0,503,503,502,1,106,186,15,94,61,10,4,8,1,0,1,2,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,0,2,0,0,1
Zweitstimme,11B1P,11,Lichtenberg,1P,B,1P,1,86,O,0,0,0,0,416,416,412,4,63,158,20,70,55,7,4,14,1,3,3,1,0,4,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1
Zweitstimme,11B1Q,11,Lichtenberg,1Q,B,1Q,1,86,O,0,0,0,0,270,270,269,1,28,76,14,55,50,2,8,17,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,2,0,2,0,3,0
Zweitstimme,11B1R,11,Lichtenberg,1R,B,1R,1,86,O,0,0,0,0,277,277,275,2,41,93,12,46,52,3,2,6,2,3,2,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,2,0,0,1,0,0,1,0,0,0
Zweitstimme,11B1S,11,Lichtenberg,1S,B,1S,1,86,O,0,0,0,0,270,270,269,0,37,85,8,43,47,7,6,17,1,1,0,4,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,2,0,2,0,0,1
Zweitstimme,11B1T,11,Lichtenberg,1T,B,1T,1,86,O,0,0,0,0,241,241,238,3,33,84,11,43,33,3,4,10,0,3,0,3,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,2
Zweitstimme,11W201,11,Lichtenberg,201,W,2A,2,86,O,900,658,242,0,297,3,296,1,35,115,18,27,69,8,1,9,1,1,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
Zweitstimme,11W202,11,Lichtenberg,202,W,2A,2,86,O,997,786,211,0,295,2,291,4,40,87,15,31,88,7,2,5,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,4,0,0,1,0,0,2
Zweitstimme,11W203,11,Lichtenberg,203,W,2B,2,86,O,1026,804,222,0,265,2,263,0,41,74,5,39,69,7,3,12,0,0,1,4,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Zweitstimme,11W204,11,Lichtenberg,204,W,2B,2,86,O,879,678,201,0,214,0,211,1,26,54,3,37,62,6,0,6,2,1,3,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1
Zweitstimme,11W205,11,Lichtenberg,205,W,2C,2,86,O,992,814,178,0,334,2,331,1,36,91,22,51,84,11,3,11,6,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,1,0,1,1
Zweitstimme,11W206,11,Lichtenberg,206,W,2C,2,86,O,925,757,168,0,278,0,268,9,35,88,5,35,76,5,1,7,1,0,0,3,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,1
Zweitstimme,11W207,11,Lichtenberg,207,W,2D,2,86,O,838,658,180,0,248,1,242,5,37,66,12,24,60,10,5,11,2,3,0,4,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0
Zweitstimme,11W208,11,Lichtenberg,208,W,2D,2,86,O,1111,640,471,0,379,0,378,1,54,171,27,42,49,11,4,8,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
Zweitstimme,11W209,11,Lichtenberg,209,W,2E,2,86,O,1042,607,435,0,401,0,399,2,50,180,20,55,56,15,6,4,3,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
Zweitstimme,11W210,11,Lichtenberg,210,W,2F,2,86,O,941,681,260,0,311,1,309,2,32,117,12,51,67,4,6,5,0,2,0,3,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2
Zweitstimme,11W211,11,Lichtenberg,211,W,2E,2,86,O,917,635,282,0,383,0,377,6,51,139,14,47,80,12,5,8,1,2,0,2,0,2,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,1,2,0,2,0,1,1
Zweitstimme,11W212,11,Lichtenberg,212,W,2I,2,86,O,851,567,284,0,349,0,344,4,45,136,17,48,55,14,8,6,1,1,1,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,1
Zweitstimme,11W213,11,Lichtenberg,213,W,2F,2,86,O,750,547,203,0,214,1,213,1,31,66,24,19,35,12,2,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,1,1
Zweitstimme,11W214,11,Lichtenberg,214,W,2G,2,86,O,871,681,190,0,206,0,203,3,25,43,8,49,48,6,4,9,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
Zweitstimme,11W215,11,Lichtenberg,215,W,2G,2,86,O,970,607,363,0,329,3,326,3,38,162,9,44,48,7,2,4,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3
Zweitstimme,11W216,11,Lichtenberg,216,W,2H,2,86,O,1092,697,395,0,479,6,474,5,61,181,44,61,71,25,3,8,1,1,0,0,0,0,0,0,0,0,1,4,1,0,0,3,0,0,0,0,0,2,1,0,2,0,1,3
Zweitstimme,11W217,11,Lichtenberg,217,W,2H,2,86,O,999,690,309,0,403,4,401,2,68,156,15,58,71,2,4,12,0,3,2,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
Zweitstimme,11W218,11,Lichtenberg,218,W,2I,2,86,O,780,594,186,0,221,2,218,3,31,57,11,36,53,6,1,8,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,1
Zweitstimme,11W219,11,Lichtenberg,219,W,2K,2,86,O,892,677,215,0,270,0,265,5,64,79,7,41,48,5,4,6,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1
Zweitstimme,11W220,11,Lichtenberg,220,W,2K,2,86,O,923,667,256,0,359,0,354,5,39,146,21,41,69,9,1,8,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,4,0,0,1,0,0,1,1,0,2,0,1,4
Zweitstimme,11W221,11,Lichtenberg,221,W,2L,2,86,O,1036,660,376,0,357,5,355,2,49,131,27,55,54,9,3,7,1,2,0,0,0,2,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,3,1,0,1,0,1,3
Zweitstimme,11W222,11,Lichtenberg,222,W,2L,2,86,O,1020,748,272,0,371,2,368,3,52,105,27,63,72,8,8,9,2,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,2
Zweitstimme,11W223,11,Lichtenberg,223,W,2M,2,86,O,862,613,249,0,264,3,258,6,32,76,11,63,49,4,3,8,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0
Zweitstimme,11W224,11,Lichtenberg,224,W,2N,2,86,O,868,603,265,0,377,3,372,5,61,149,31,47,50,9,6,5,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5
Zweitstimme,11W225,11,Lichtenberg,225,W,2P,2,86,O,888,616,272,0,348,5,344,4,51,132,16,57,52,7,2,10,2,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,2
Zweitstimme,11W226,11,Lichtenberg,226,W,2Q,2,86,O,1121,872,249,0,457,4,452,4,52,132,44,63,93,14,7,18,3,2,0,2,1,3,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,1,0,0,4,1,2,4
Zweitstimme,11W227,11,Lichtenberg,227,W,2P,2,86,O,951,689,262,0,343,5,342,1,45,103,26,59,53,13,8,13,2,1,0,1,0,1,0,0,0,0,0,2,1,0,0,3,0,0,2,0,0,1,0,0,1,3,3,1
Zweitstimme,11W228,11,Lichtenberg,228,W,2M,2,86,O,956,630,326,0,351,2,347,4,58,120,16,44,57,16,9,8,1,0,0,2,0,1,0,0,0,0,0,4,1,0,0,2,0,0,0,1,0,1,0,0,0,1,2,3
Zweitstimme,11W229,11,Lichtenberg,229,W,2N,2,86,O,1038,682,356,0,382,0,381,1,64,97,69,52,47,15,1,21,0,1,0,1,1,1,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
Zweitstimme,11W230,11,Lichtenberg,230,W,2Q,2,86,O,876,587,289,0,312,5,310,2,50,102,21,45,50,8,4,15,1,2,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0
Zweitstimme,11W231,11,Lichtenberg,231,W,2R,2,86,O,1087,819,268,0,339,1,334,5,58,87,15,57,69,3,3,17,0,4,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,3,2,0,4
Zweitstimme,11W232,11,Lichtenberg,232,W,2R,2,86,O,1526,1111,415,0,476,3,466,9,92,105,28,81,88,13,6,15,2,8,1,2,0,3,0,2,0,1,0,1,2,0,0,2,0,0,1,0,0,2,0,0,3,5,1,2
Zweitstimme,11W233,11,Lichtenberg,233,W,2S,2,86,O,939,671,268,0,358,0,357,1,41,115,16,65,66,5,6,19,1,4,0,9,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1
Zweitstimme,11W234,11,Lichtenberg,234,W,2S,2,86,O,845,487,358,0,261,1,257,2,51,80,15,31,45,11,5,8,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Zweitstimme,11B2A,11,Lichtenberg,2A,B,2A,2,86,O,0,0,0,0,466,466,464,2,63,195,17,70,60,16,7,9,1,6,2,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,2,3,0,2
Zweitstimme,11B2B,11,Lichtenberg,2B,B,2B,2,86,O,0,0,0,0,383,383,377,6,67,125,19,68,53,11,2,15,2,0,1,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1
Zweitstimme,11B2C,11,Lichtenberg,2C,B,2C,2,86,O,0,0,0,0,318,318,317,1,25,115,9,67,44,3,5,19,2,4,0,0,1,1,0,1,0,0,1,4,0,0,0,4,0,0,1,2,0,4,1,0,3,0,0,1
Zweitstimme,11B2D,11,Lichtenberg,2D,B,2D,2,86,O,0,0,0,0,592,592,591,1,94,245,37,80,77,9,8,12,2,4,0,4,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,3
Zweitstimme,11B2E,11,Lichtenberg,2E,B,2E,2,86,O,0,0,0,0,649,649,647,2,88,276,48,122,55,18,7,11,1,2,0,1,0,4,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,1,1,2
Zweitstimme,11B2F,11,Lichtenberg,2F,B,2F,2,86,O,0,0,0,0,417,417,415,2,64,147,33,70,49,8,5,14,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,5,3,0,2,0,0,3
Zweitstimme,11B2G,11,Lichtenberg,2G,B,2G,2,86,O,0,0,0,0,504,504,504,0,58,193,24,114,67,10,4,8,1,3,0,3,0,3,0,0,0,0,1,4,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,1
Zweitstimme,11B2H,11,Lichtenberg,2H,B,2H,2,86,O,0,0,0,0,636,636,633,3,97,236,57,133,50,22,2,3,2,2,0,3,0,6,0,0,0,0,1,4,0,0,0,3,0,0,2,0,0,4,1,0,0,1,1,3
Zweitstimme,11B2I,11,Lichtenberg,2I,B,2I,2,86,O,0,0,0,0,438,438,435,3,62,165,38,82,47,11,1,12,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,4,0,2,1
Zweitstimme,11B2K,11,Lichtenberg,2K,B,2K,2,86,O,0,0,0,0,411,411,411,0,76,144,24,78,42,11,4,9,0,4,2,1,0,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,4
Zweitstimme,11B2L,11,Lichtenberg,2L,B,2L,2,86,O,0,0,0,0,592,592,588,3,101,197,56,118,45,16,7,18,5,5,2,5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3
Zweitstimme,11B2M,11,Lichtenberg,2M,B,2M,2,86,O,0,0,0,0,532,532,529,3,81,201,34,89,43,18,7,22,6,5,0,1,1,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,2,2,0,2,0,1,4
Zweitstimme,11B2N,11,Lichtenberg,2N,B,2N,2,86,O,0,0,0,0,571,571,568,3,85,197,91,73,32,21,6,22,1,5,1,5,1,1,0,1,0,1,1,0,2,0,0,3,0,0,0,0,0,1,2,0,2,1,1,12
Zweitstimme,11B2P,11,Lichtenberg,2P,B,2P,2,86,O,0,0,0,0,477,477,474,3,83,139,58,72,68,6,5,20,1,0,0,3,0,3,0,0,0,1,0,2,0,0,0,5,0,0,2,1,0,0,0,0,2,2,0,1
Zweitstimme,11B2Q,11,Lichtenberg,2Q,B,2Q,2,86,O,0,0,0,0,469,469,467,2,84,133,58,69,45,19,13,15,1,1,0,0,0,1,1,0,0,0,2,3,2,0,0,1,0,0,5,0,0,2,1,0,3,1,3,4
Zweitstimme,11B2R,11,Lichtenberg,2R,B,2R,2,86,O,0,0,0,0,628,628,627,1,126,177,48,111,67,30,9,27,2,11,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,2,0,4,2,1,2
Zweitstimme,11B2S,11,Lichtenberg,2S,B,2S,2,86,O,0,0,0,0,565,565,562,3,94,193,35,95,67,17,5,24,1,5,1,4,0,3,0,0,0,0,1,0,1,0,0,7,0,0,6,0,0,1,0,0,1,0,0,1
Zweitstimme,11W301,11,Lichtenberg,301,W,3A,3,86,O,1049,840,209,0,360,1,349,10,64,67,15,59,85,6,8,14,4,3,3,3,0,2,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,3
Zweitstimme,11W302,11,Lichtenberg,302,W,3F,3,86,O,1024,742,282,0,305,5,302,3,60,79,25,52,54,9,7,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
Zweitstimme,11W303,11,Lichtenberg,303,W,3A,3,86,O,941,657,284,0,274,0,270,4,69,67,8,58,42,6,4,4,0,1,0,4,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Zweitstimme,11W304,11,Lichtenberg,304,W,3A,3,86,O,911,764,147,0,243,0,239,3,49,47,20,50,38,6,6,6,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,2,3,2,2
Zweitstimme,11W305,11,Lichtenberg,305,W,3B,3,86,O,970,702,268,0,340,1,338,2,53,83,26,59,69,13,5,9,1,2,0,0,0,1,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,2,1,1,6
Zweitstimme,11W306,11,Lichtenberg,306,W,3B,3,86,O,1032,726,306,0,351,9,350,1,72,90,35,47,52,12,2,15,1,1,1,0,1,1,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,2,1,0,1,2,0,5
Zweitstimme,11W307,11,Lichtenberg,307,W,3C,3,86,O,992,747,245,0,360,2,359,1,60,94,40,40,64,9,12,13,1,1,0,2,0,2,1,0,0,0,2,3,0,0,0,3,0,0,1,2,0,1,1,0,1,2,2,2
Zweitstimme,11W308,11,Lichtenberg,308,W,3C,3,86,O,966,744,222,0,313,3,308,3,44,67,20,62,66,7,8,15,2,0,2,2,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,3,0,0,2,0,1,1
Zweitstimme,11W309,11,Lichtenberg,309,W,3D,3,86,O,959,685,274,0,277,4,275,2,33,76,16,49,57,11,8,9,1,0,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1
Zweitstimme,11W310,11,Lichtenberg,310,W,3D,3,86,O,1037,800,237,0,280,0,274,5,54,61,24,64,46,3,2,8,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1
Zweitstimme,11W311,11,Lichtenberg,311,W,3E,3,86,O,1197,958,239,0,423,1,416,6,62,133,21,54,89,18,8,16,0,2,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,1,0,1,0,0,1,0,1,1
Zweitstimme,11W312,11,Lichtenberg,312,W,3E,3,86,O,1170,906,264,0,416,3,413,3,54,123,12,53,105,16,6,13,2,6,0,0,0,2,0,0,0,0,0,3,2,0,0,4,0,0,1,0,0,6,0,0,1,2,2,0
Zweitstimme,11W313,11,Lichtenberg,313,W,3F,3,86,O,1204,831,373,0,325,2,318,7,61,89,22,58,52,6,7,9,2,2,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0
Zweitstimme,11W314,11,Lichtenberg,314,W,3G,3,86,O,980,702,278,0,250,2,247,3,42,58,26,41,52,10,3,4,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1
Zweitstimme,11W315,11,Lichtenberg,315,W,3G,3,86,O,930,641,289,0,265,0,262,3,41,64,8,56,57,7,1,11,1,2,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3
Zweitstimme,11W316,11,Lichtenberg,316,W,3H,3,86,O,857,650,207,0,308,1,303,5,61,62,19,55,56,5,11,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,1,0,1,0,0,6
Zweitstimme,11W317,11,Lichtenberg,317,W,3H,3,86,O,881,682,199,0,272,5,271,1,55,54,14,55,48,5,3,13,1,5,1,2,0,0,0,0,0,0,1,1,2,0,0,3,0,0,1,0,0,1,0,0,4,0,0,2
Zweitstimme,11W318,11,Lichtenberg,318,W,3L,3,86,O,988,795,193,0,206,3,205,1,32,35,42,23,30,8,6,10,0,3,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,3,2,1
Zweitstimme,11W319,11,Lichtenberg,319,W,3L,3,86,O,808,599,209,0,158,0,153,5,30,37,12,32,21,4,0,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3
Zweitstimme,11W320,11,Lichtenberg,320,W,3I,3,86,O,1017,730,287,0,294,1,291,3,53,61,28,59,47,8,7,9,3,1,1,2,0,1,0,0,0,1,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1
Zweitstimme,11W321,11,Lichtenberg,321,W,3I,3,86,O,920,709,211,0,270,3,265,5,34,60,7,43,69,11,6,10,3,3,0,3,0,4,0,0,0,0,0,1,3,0,0,3,0,0,1,0,0,1,2,0,0,0,1,0
Zweitstimme,11W322,11,Lichtenberg,322,W,3K,3,86,O,786,605,181,0,226,1,223,3,40,50,14,51,37,6,2,8,1,3,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0
Zweitstimme,11W323,11,Lichtenberg,323,W,3K,3,86,O,958,737,221,0,286,1,281,5,44,66,21,50,53,5,5,20,3,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,2
Zweitstimme,11W324,11,Lichtenberg,324,W,3L,3,86,O,714,429,285,0,233,7,233,0,28,41,68,41,13,11,6,9,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5
Zweitstimme,11W325,11,Lichtenberg,325,W,3M,3,86,O,952,687,265,0,370,7,368,2,74,96,26,73,48,11,3,16,1,5,0,3,0,0,1,2,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,1,2
Zweitstimme,11W326,11,Lichtenberg,326,W,3M,3,86,O,647,431,216,0,274,4,271,2,48,70,48,29,31,11,9,11,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
Zweitstimme,11W327,11,Lichtenberg,327,W,3N,3,86,O,853,591,262,0,331,5,327,3,46,59,51,71,47,9,6,11,2,0,0,1,0,2,0,0,0,2,0,2,1,0,0,3,0,0,1,0,0,0,3,0,2,1,0,7
Zweitstimme,11W328,11,Lichtenberg,328,W,3N,3,86,O,1187,868,319,0,341,7,339,1,31,44,73,76,50,5,15,15,1,1,0,0,0,1,0,0,0,0,3,4,1,0,0,0,0,0,4,1,0,4,1,0,0,1,2,6
Zweitstimme,11W329,11,Lichtenberg,329,W,3P,3,86,O,775,507,268,0,233,4,231,2,36,45,21,52,37,8,2,9,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,2,5
Zweitstimme,11W330,11,Lichtenberg,330,W,3P,3,86,O,1019,726,293,0,278,5,275,3,41,73,21,46,52,8,8,9,1,1,2,3,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2
Zweitstimme,11W331,11,Lichtenberg,331,W,3Q,3,86,O,956,725,231,0,385,5,380,5,65,91,15,104,62,5,1,14,2,3,1,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,1,3,0
Zweitstimme,11W332,11,Lichtenberg,332,W,3Q,3,86,O,898,661,237,0,216,2,216,0,32,48,14,40,44,9,4,5,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,3,0,2,3,0,0
Zweitstimme,11W333,11,Lichtenberg,333,W,3R,3,86,O,927,714,213,0,320,0,316,4,54,70,19,69,57,8,9,9,1,0,1,4,0,1,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,2,1,0,3
Zweitstimme,11W334,11,Lichtenberg,334,W,3R,3,86,O,667,547,120,0,197,2,196,1,29,46,19,24,52,6,3,5,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,0,0
Zweitstimme,11W335,11,Lichtenberg,335,W,3S,3,86,O,816,631,185,0,234,0,228,6,49,41,30,30,39,9,9,8,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5
Zweitstimme,11W336,11,Lichtenberg,336,W,3S,3,86,O,768,561,207,0,310,0,305,5,39,79,18,49,68,8,5,12,1,4,0,1,0,0,0,1,0,0,0,3,1,0,0,7,0,0,1,0,0,1,0,0,4,2,0,1
Zweitstimme,11B3A,11,Lichtenberg,3A,B,3A,3,86,O,0,0,0,0,659,659,655,4,161,144,42,148,69,20,11,24,4,4,0,4,1,2,0,0,0,4,0,2,3,0,0,3,0,0,0,0,0,1,0,0,2,1,0,5
Zweitstimme,11B3B,11,Lichtenberg,3B,B,3B,3,86,O,0,0,0,0,495,495,493,2,117,124,46,84,47,19,10,13,2,2,1,2,0,2,1,2,0,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,1,5,0,9
Zweitstimme,11B3C,11,Lichtenberg,3C,B,3C,3,86,O,0,0,0,0,415,415,414,1,66,86,45,89,47,26,12,16,2,1,0,1,0,1,0,0,0,0,0,1,2,0,0,4,0,0,0,2,0,3,1,0,3,1,1,4
Zweitstimme,11B3D,11,Lichtenberg,3D,B,3D,3,86,O,0,0,0,0,456,456,452,4,109,107,24,100,42,21,4,16,4,4,1,4,0,1,0,1,0,1,0,2,0,0,0,1,0,0,2,0,0,1,0,0,1,1,4,1
Zweitstimme,11B3E,11,Lichtenberg,3E,B,3E,3,86,O,0,0,0,0,435,435,432,3,76,135,24,75,59,9,9,14,1,2,2,2,0,1,3,0,0,0,1,3,1,0,0,8,0,0,0,0,0,1,0,0,0,1,1,4
Zweitstimme,11B3F,11,Lichtenberg,3F,B,3F,3,86,O,0,0,0,0,581,581,576,4,157,136,48,113,53,17,8,15,5,2,0,0,0,2,0,0,0,1,0,4,0,0,0,6,0,0,0,0,0,4,0,0,1,1,0,3
