address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,aufn
10B5ZA,Zweitstimme,10,Marzahn-Hellersdorf,5ZA,B,105ZA,5,84,O,0,0,0,0,409,409,409,0,63,52,98,60,49,24,4,1,0,3,6,0,0,0,0,48,0,1,
10B5ZB,Zweitstimme,10,Marzahn-Hellersdorf,5ZB,B,105ZB,5,84,O,0,0,0,0,371,371,370,1,49,34,99,53,65,17,7,1,1,0,7,0,0,0,0,37,0,0,
10B5ZC,Zweitstimme,10,Marzahn-Hellersdorf,5ZC,B,105ZC,5,84,O,0,0,0,0,356,356,356,0,44,45,115,50,51,13,3,1,0,0,1,0,0,0,0,33,0,0,
10B5ZD,Zweitstimme,10,Marzahn-Hellersdorf,5ZD,B,105ZD,5,84,O,0,0,0,0,366,366,364,2,37,41,105,52,57,9,8,4,1,0,3,0,0,0,1,45,0,1,
10B5ZE,Zweitstimme,10,Marzahn-Hellersdorf,5ZE,B,105ZE,5,84,O,0,0,0,0,363,363,363,0,46,28,117,64,51,7,7,2,0,1,3,0,0,0,0,36,1,0,
10B5ZF,Zweitstimme,10,Marzahn-Hellersdorf,5ZF,B,105ZF,5,84,O,0,0,0,0,398,398,395,3,60,33,74,57,74,24,10,1,1,6,5,0,0,0,0,50,0,0,
10B5ZG,Zweitstimme,10,Marzahn-Hellersdorf,5ZG,B,105ZG,5,84,O,0,0,0,0,436,436,436,0,58,31,144,52,66,25,7,5,0,3,1,0,0,0,0,42,1,1,
10B5ZH,Zweitstimme,10,Marzahn-Hellersdorf,5ZH,B,105ZH,5,84,O,0,0,0,0,464,464,463,1,59,56,116,74,59,18,13,0,0,0,3,0,0,0,0,62,0,3,
10W601,Zweitstimme,10,Marzahn-Hellersdorf,601,W,106A,6,84,O,1245,978,267,0,574,0,570,4,37,13,42,89,260,12,23,12,0,9,10,3,0,0,1,55,0,4,
10W602,Zweitstimme,10,Marzahn-Hellersdorf,602,W,106A,6,84,O,1301,989,312,0,658,3,651,7,67,19,85,109,264,7,23,3,1,3,3,1,1,0,2,62,1,0,
10W603,Zweitstimme,10,Marzahn-Hellersdorf,603,W,106B,6,84,O,1219,984,235,0,603,3,589,14,38,21,48,115,280,11,14,2,0,4,4,1,0,0,2,46,1,2,
10W604,Zweitstimme,10,Marzahn-Hellersdorf,604,W,106B,6,84,O,1332,964,368,0,644,3,641,3,59,27,81,92,262,8,27,4,2,2,4,0,0,1,2,67,0,3,
10W605,Zweitstimme,10,Marzahn-Hellersdorf,605,W,106C,6,84,O,1380,981,399,0,682,11,672,10,67,25,89,105,256,12,20,5,1,8,3,0,1,0,5,72,2,1,
10W606,Zweitstimme,10,Marzahn-Hellersdorf,606,W,106C,6,84,O,1177,882,295,0,576,4,571,5,60,21,72,86,229,14,12,6,2,4,1,0,0,0,7,55,0,2,
10W607,Zweitstimme,10,Marzahn-Hellersdorf,607,W,106D,6,84,O,1201,864,337,0,614,5,606,8,67,21,105,93,199,11,18,2,1,6,2,0,1,1,1,78,0,0,
10W608,Zweitstimme,10,Marzahn-Hellersdorf,608,W,106D,6,84,O,1272,927,345,0,566,2,563,3,62,17,92,88,220,8,15,1,3,0,3,0,0,0,0,53,0,1,
10W609,Zweitstimme,10,Marzahn-Hellersdorf,609,W,106E,6,84,O,1181,983,198,0,643,0,639,4,79,21,82,87,282,8,6,4,2,0,3,1,0,0,2,58,2,2,
10W610,Zweitstimme,10,Marzahn-Hellersdorf,610,W,106E,6,84,O,1095,838,257,0,538,5,536,2,52,22,59,101,219,7,16,8,0,4,5,0,0,0,2,41,0,0,
10W611,Zweitstimme,10,Marzahn-Hellersdorf,611,W,106F,6,84,O,1085,811,274,0,556,7,552,4,61,20,71,97,203,12,16,2,1,2,3,2,0,0,1,57,0,4,
10W612,Zweitstimme,10,Marzahn-Hellersdorf,612,W,106F,6,84,O,1012,692,320,0,467,5,463,4,44,20,58,99,172,7,16,0,0,1,6,0,1,0,0,39,0,0,
10W613,Zweitstimme,10,Marzahn-Hellersdorf,613,W,106G,6,84,O,1079,768,311,0,554,4,553,1,57,23,78,97,201,13,8,6,0,3,7,2,1,0,0,55,1,1,
10W614,Zweitstimme,10,Marzahn-Hellersdorf,614,W,106G,6,84,O,1241,892,349,0,489,1,486,3,51,11,68,68,186,9,15,3,2,5,5,0,0,0,2,59,0,2,
10W615,Zweitstimme,10,Marzahn-Hellersdorf,615,W,106H,6,84,O,1231,844,387,0,668,4,664,4,78,28,95,126,233,9,14,9,1,3,2,0,0,1,0,63,0,2,
10W616,Zweitstimme,10,Marzahn-Hellersdorf,616,W,106J,6,84,O,1088,753,335,0,630,2,627,3,67,64,105,106,179,22,9,1,0,3,2,0,1,0,2,65,0,1,
10W617,Zweitstimme,10,Marzahn-Hellersdorf,617,W,106K,6,84,O,1128,714,414,0,631,8,628,3,78,44,140,99,151,29,7,1,1,3,4,0,1,0,0,68,0,2,
10W618,Zweitstimme,10,Marzahn-Hellersdorf,618,W,106L,6,84,O,1100,783,317,0,585,5,579,6,55,32,59,105,229,13,11,2,1,1,1,0,0,0,1,69,0,0,
10W619,Zweitstimme,10,Marzahn-Hellersdorf,619,W,106M,6,84,O,1097,729,368,0,569,5,567,2,49,42,118,88,170,22,8,2,0,3,4,0,2,0,2,54,0,3,
10W620,Zweitstimme,10,Marzahn-Hellersdorf,620,W,106N,6,84,O,1083,570,513,0,501,4,500,1,41,41,108,72,164,15,4,3,3,2,1,1,0,0,0,43,1,1,
10W621,Zweitstimme,10,Marzahn-Hellersdorf,621,W,106P,6,84,O,1126,894,232,0,616,4,612,4,56,22,67,90,287,12,12,1,0,8,6,1,0,0,0,47,0,3,
10W622,Zweitstimme,10,Marzahn-Hellersdorf,622,W,106P,6,84,O,1102,884,218,0,530,2,526,4,31,18,53,72,271,10,12,3,3,1,1,0,1,0,1,49,0,0,
10W623,Zweitstimme,10,Marzahn-Hellersdorf,623,W,106Q,6,84,O,1115,864,251,0,543,5,540,3,37,13,59,81,250,15,11,2,1,3,3,1,1,0,1,59,0,3,
10W624,Zweitstimme,10,Marzahn-Hellersdorf,624,W,106Q,6,84,O,968,741,227,0,385,2,375,10,36,16,32,62,169,7,14,1,0,3,3,0,0,0,2,29,0,1,
10W625,Zweitstimme,10,Marzahn-Hellersdorf,625,W,106R,6,84,O,1118,907,211,0,558,4,551,7,50,23,63,81,261,4,20,7,0,3,4,0,0,0,0,30,1,4,
10W626,Zweitstimme,10,Marzahn-Hellersdorf,626,W,106R,6,84,O,1235,964,271,0,689,5,683,6,40,28,98,96,292,14,21,4,0,4,7,0,0,1,1,71,4,2,
10B6A,Zweitstimme,10,Marzahn-Hellersdorf,6A,B,106A,6,84,O,0,0,0,0,523,523,519,4,64,24,74,91,140,6,15,3,0,10,6,1,0,0,2,79,0,4,
10B6B,Zweitstimme,10,Marzahn-Hellersdorf,6B,B,106B,6,84,O,0,0,0,0,560,560,555,5,66,37,88,96,134,11,16,10,0,4,3,0,0,0,3,86,0,1,
10B6C,Zweitstimme,10,Marzahn-Hellersdorf,6C,B,106C,6,84,O,0,0,0,0,636,636,633,3,90,52,105,113,146,12,16,6,1,6,8,3,1,2,1,69,1,1,
10B6D,Zweitstimme,10,Marzahn-Hellersdorf,6D,B,106D,6,84,O,0,0,0,0,625,625,623,2,85,29,121,143,115,13,15,9,0,7,7,0,0,0,1,73,1,4,
10B6E,Zweitstimme,10,Marzahn-Hellersdorf,6E,B,106E,6,84,O,0,0,0,0,409,409,407,2,52,29,68,79,97,5,9,4,0,10,5,0,0,0,2,43,0,4,
10B6F,Zweitstimme,10,Marzahn-Hellersdorf,6F,B,106F,6,84,O,0,0,0,0,534,534,530,4,60,17,80,131,133,17,16,4,1,5,2,1,0,1,1,60,0,1,
10B6G,Zweitstimme,10,Marzahn-Hellersdorf,6G,B,106G,6,84,O,0,0,0,0,603,603,599,4,84,36,119,118,113,13,19,2,0,4,5,4,0,0,1,80,0,1,
10B6H,Zweitstimme,10,Marzahn-Hellersdorf,6H,B,106H,6,84,O,0,0,0,0,363,363,360,3,54,23,71,55,69,11,7,2,2,2,6,0,0,0,1,56,0,1,
10B6J,Zweitstimme,10,Marzahn-Hellersdorf,6J,B,106J,6,84,O,0,0,0,0,319,319,317,2,48,36,63,50,37,16,8,1,0,4,3,1,1,1,2,46,0,0,
10B6K,Zweitstimme,10,Marzahn-Hellersdorf,6K,B,106K,6,84,O,0,0,0,0,387,387,387,0,65,37,87,57,69,10,8,4,1,2,8,0,0,0,3,36,0,0,
10B6L,Zweitstimme,10,Marzahn-Hellersdorf,6L,B,106L,6,84,O,0,0,0,0,293,293,290,3,53,36,42,42,61,11,5,1,0,0,2,0,0,0,0,37,0,0,
10B6M,Zweitstimme,10,Marzahn-Hellersdorf,6M,B,106M,6,84,O,0,0,0,0,352,352,351,1,50,30,84,55,67,13,3,1,0,1,6,0,0,0,0,40,0,1,
10B6N,Zweitstimme,10,Marzahn-Hellersdorf,6N,B,106N,6,84,O,0,0,0,0,493,493,493,0,71,40,124,77,74,19,9,1,0,1,4,0,0,0,0,72,0,1,
10B6P,Zweitstimme,10,Marzahn-Hellersdorf,6P,B,106P,6,84,O,0,0,0,0,407,407,406,1,42,23,79,61,113,6,12,4,0,2,6,0,0,0,1,56,1,0,
10B6Q,Zweitstimme,10,Marzahn-Hellersdorf,6Q,B,106Q,6,84,O,0,0,0,0,437,437,432,5,68,28,69,66,100,8,18,4,1,4,4,0,1,0,1,56,0,4,
10B6R,Zweitstimme,10,Marzahn-Hellersdorf,6R,B,106R,6,84,O,0,0,0,0,444,444,438,6,60,23,88,68,96,8,19,8,2,6,4,0,0,1,2,50,1,2,
11W101,Zweitstimme,11,Lichtenberg,101,W,111A,1,85,O,993,692,301,0,514,1,506,8,51,20,91,61,211,8,13,1,0,0,2,0,1,0,2,44,0,1,
11W102,Zweitstimme,11,Lichtenberg,102,W,111B,1,85,O,1082,753,329,0,651,3,645,6,49,31,149,68,229,21,15,1,2,4,1,0,1,0,3,69,0,2,
11W103,Zweitstimme,11,Lichtenberg,103,W,111C,1,85,O,739,506,233,0,407,8,403,4,44,14,90,50,155,9,7,5,0,1,0,0,0,0,1,26,0,1,
11W104,Zweitstimme,11,Lichtenberg,104,W,111C,1,85,O,833,572,261,0,438,6,433,5,39,38,67,71,151,15,10,4,0,2,2,2,0,0,0,32,0,0,
11W105,Zweitstimme,11,Lichtenberg,105,W,111D,1,85,O,928,746,182,0,463,2,456,7,40,13,44,81,198,3,17,6,1,2,2,0,2,0,1,44,0,2,
11W106,Zweitstimme,11,Lichtenberg,106,W,111A,1,85,O,952,789,163,0,568,1,559,9,53,16,77,80,246,12,13,2,1,1,1,0,0,0,2,53,0,2,
11W107,Zweitstimme,11,Lichtenberg,107,W,111E,1,85,O,899,724,175,0,433,3,431,2,48,6,36,68,192,6,13,4,0,1,4,0,0,0,1,50,0,2,
11W108,Zweitstimme,11,Lichtenberg,108,W,111E,1,85,O,955,749,206,0,401,7,396,5,51,15,42,65,172,2,9,1,0,3,1,0,0,0,1,33,0,1,
11W109,Zweitstimme,11,Lichtenberg,109,W,111B,1,85,O,826,508,318,0,428,6,425,3,35,26,83,69,146,15,7,1,0,0,3,0,1,1,0,37,0,1,
11W110,Zweitstimme,11,Lichtenberg,110,W,111F,1,85,O,958,737,221,0,517,2,513,4,40,7,69,83,226,7,14,3,1,2,2,0,0,0,2,57,0,0,
11W111,Zweitstimme,11,Lichtenberg,111,W,111F,1,85,O,638,482,156,0,282,1,279,3,21,8,36,47,131,3,10,2,0,1,1,0,0,0,0,18,0,1,
11W112,Zweitstimme,11,Lichtenberg,112,W,111G,1,85,O,638,467,171,0,347,1,344,3,23,14,59,66,109,11,7,0,0,1,2,1,0,0,0,49,1,1,
11W113,Zweitstimme,11,Lichtenberg,113,W,111G,1,85,O,789,578,211,0,348,3,346,2,32,9,43,64,158,5,3,6,0,1,2,0,0,0,1,21,0,1,
11W114,Zweitstimme,11,Lichtenberg,114,W,111H,1,85,O,820,594,226,0,421,3,417,4,33,18,88,69,138,6,5,1,0,0,3,0,0,0,0,53,2,1,
11W115,Zweitstimme,11,Lichtenberg,115,W,111K,1,85,O,933,682,251,0,533,2,526,7,45,14,83,89,192,13,10,3,0,4,2,0,1,0,1,69,0,0,
11W116,Zweitstimme,11,Lichtenberg,116,W,111K,1,85,O,786,613,173,0,423,1,417,6,46,10,58,79,165,8,1,1,0,3,2,0,0,0,1,43,0,0,
11W117,Zweitstimme,11,Lichtenberg,117,W,111L,1,85,O,840,669,171,0,387,3,383,4,28,6,26,70,199,2,14,1,0,2,1,0,0,0,1,31,1,1,
11W118,Zweitstimme,11,Lichtenberg,118,W,111H,1,85,O,925,740,185,0,419,0,415,4,25,16,43,72,189,6,15,3,1,1,3,0,1,0,1,38,0,1,
11W119,Zweitstimme,11,Lichtenberg,119,W,111M,1,85,O,924,740,184,0,482,2,474,8,33,13,41,79,233,8,13,2,1,2,1,0,1,0,1,46,0,0,
11W120,Zweitstimme,11,Lichtenberg,120,W,111N,1,85,O,1053,832,221,0,620,3,615,5,49,26,64,120,218,16,29,6,0,4,2,0,0,0,3,75,0,3,
11W121,Zweitstimme,11,Lichtenberg,121,W,111P,1,85,O,942,711,231,0,489,4,489,0,49,27,66,73,175,9,11,4,1,2,3,1,0,0,1,66,0,1,
11W122,Zweitstimme,11,Lichtenberg,122,W,111L,1,85,O,909,711,198,0,473,1,468,5,31,5,53,78,228,10,10,1,1,2,0,0,1,0,1,47,0,0,
11W123,Zweitstimme,11,Lichtenberg,123,W,111M,1,85,O,977,782,195,0,452,2,445,7,44,12,70,70,177,6,13,3,0,3,3,1,0,0,1,42,0,0,
11W124,Zweitstimme,11,Lichtenberg,124,W,111P,1,85,O,910,723,187,0,494,2,484,10,47,8,79,72,194,14,13,4,0,1,0,0,1,0,0,47,1,3,
11W125,Zweitstimme,11,Lichtenberg,125,W,111N,1,85,O,876,695,181,0,454,3,447,7,46,14,54,91,162,8,15,4,1,1,2,0,0,0,0,48,0,1,
11W126,Zweitstimme,11,Lichtenberg,126,W,111R,1,85,O,969,693,276,0,454,6,448,6,44,8,69,78,168,11,13,3,0,0,0,0,0,0,3,50,0,1,
11W127,Zweitstimme,11,Lichtenberg,127,W,111D,1,85,O,864,658,206,0,453,1,449,4,21,13,59,71,200,10,13,3,0,0,5,0,0,0,1,52,0,1,
11W128,Zweitstimme,11,Lichtenberg,128,W,111R,1,85,O,871,559,312,0,391,1,384,7,39,12,60,61,140,13,9,2,0,2,2,0,1,0,1,41,1,0,
11W129,Zweitstimme,11,Lichtenberg,129,W,111S,1,85,O,683,491,192,0,308,0,306,2,34,6,52,50,109,1,6,4,0,1,2,1,0,0,1,38,1,0,
11W130,Zweitstimme,11,Lichtenberg,130,W,111S,1,85,O,877,650,227,0,453,2,446,7,62,16,56,62,174,4,6,4,2,2,4,0,1,0,1,51,0,1,
11W131,Zweitstimme,11,Lichtenberg,131,W,111T,1,85,O,800,616,184,0,416,3,411,5,54,14,60,55,136,8,12,3,0,6,2,0,0,0,0,61,0,0,
11W132,Zweitstimme,11,Lichtenberg,132,W,111T,1,85,O,906,647,259,0,473,1,466,7,53,16,62,65,174,11,8,5,0,5,4,0,0,1,0,61,0,1,
11W133,Zweitstimme,11,Lichtenberg,133,W,111U,1,85,O,966,773,193,0,491,6,483,8,49,9,56,84,211,8,7,3,0,4,1,1,0,0,3,47,0,0,
11W134,Zweitstimme,11,Lichtenberg,134,W,111U,1,85,O,843,644,199,0,427,2,425,2,23,13,43,98,169,7,10,1,1,2,3,0,0,0,2,52,0,1,
11W135,Zweitstimme,11,Lichtenberg,135,W,111W,1,85,O,793,612,181,0,435,2,431,4,34,34,52,86,161,13,9,2,1,1,2,0,0,0,0,36,0,0,
11W136,Zweitstimme,11,Lichtenberg,136,W,111W,1,85,O,912,616,296,0,463,2,454,9,46,13,99,73,147,6,4,6,0,1,3,1,0,2,1,49,0,3,
11W137,Zweitstimme,11,Lichtenberg,137,W,111X,1,85,O,852,581,271,0,414,1,408,6,52,23,60,76,131,13,6,2,0,1,5,0,0,0,0,37,0,2,
11W138,Zweitstimme,11,Lichtenberg,138,W,111X,1,85,O,836,577,259,0,449,4,446,3,43,14,77,104,117,5,9,3,0,1,4,1,0,0,1,66,0,1,
11B1A,Zweitstimme,11,Lichtenberg,1A,B,111A,1,85,O,0,0,0,0,432,432,430,2,55,29,95,73,97,10,12,1,0,1,4,0,0,0,1,48,0,4,
11B1B,Zweitstimme,11,Lichtenberg,1B,B,111B,1,85,O,0,0,0,0,613,613,610,3,80,43,163,82,105,15,19,6,0,9,5,2,0,0,1,76,0,4,
11B1C,Zweitstimme,11,Lichtenberg,1C,B,111C,1,85,O,0,0,0,0,455,455,453,2,56,38,130,60,94,13,13,4,0,1,2,0,1,0,0,39,0,2,
11B1D,Zweitstimme,11,Lichtenberg,1D,B,111D,1,85,O,0,0,0,0,367,367,366,1,38,14,65,64,90,5,16,7,0,3,1,1,1,0,1,57,0,3,
11B1E,Zweitstimme,11,Lichtenberg,1E,B,111E,1,85,O,0,0,0,0,343,343,342,1,50,25,57,65,75,4,11,4,0,3,2,0,0,0,1,44,0,1,
11B1F,Zweitstimme,11,Lichtenberg,1F,B,111F,1,85,O,0,0,0,0,345,345,343,2,32,15,58,73,93,2,10,4,0,2,2,0,0,0,1,51,0,0,
11B1G,Zweitstimme,11,Lichtenberg,1G,B,111G,1,85,O,0,0,0,0,347,347,346,1,47,18,68,79,69,6,9,3,0,2,2,0,1,0,1,40,0,1,
11B1H,Zweitstimme,11,Lichtenberg,1H,B,111H,1,85,O,0,0,0,0,381,381,379,2,51,19,67,80,69,9,16,3,0,2,0,0,0,0,0,61,0,2,
11B1K,Zweitstimme,11,Lichtenberg,1K,B,111K,1,85,O,0,0,0,0,396,396,394,2,56,18,59,85,87,4,18,2,1,7,3,0,1,1,2,50,0,0,
11B1L,Zweitstimme,11,Lichtenberg,1L,B,111L,1,85,O,0,0,0,0,344,344,338,6,39,16,41,77,100,5,5,5,2,2,3,0,1,0,0,42,0,0,
11B1M,Zweitstimme,11,Lichtenberg,1M,B,111M,1,85,O,0,0,0,0,355,355,352,3,46,17,38,70,78,12,22,4,0,0,2,0,0,0,1,58,0,4,
11B1N,Zweitstimme,11,Lichtenberg,1N,B,111N,1,85,O,0,0,0,0,367,367,361,6,34,12,65,69,90,6,15,5,3,3,2,3,2,0,3,45,1,3,
11B1P,Zweitstimme,11,Lichtenberg,1P,B,111P,1,85,O,0,0,0,0,394,394,392,2,51,21,52,83,82,2,16,6,0,4,3,1,0,0,1,70,0,0,
11B1R,Zweitstimme,11,Lichtenberg,1R,B,111R,1,85,O,0,0,0,0,560,560,558,2,86,26,104,123,106,10,7,5,1,2,2,0,0,0,1,83,1,1,
11B1S,Zweitstimme,11,Lichtenberg,1S,B,111S,1,85,O,0,0,0,0,395,395,390,5,57,15,75,57,101,3,12,3,2,1,5,0,0,0,0,54,0,5,
11B1T,Zweitstimme,11,Lichtenberg,1T,B,111T,1,85,O,0,0,0,0,416,416,415,1,70,23,81,68,86,4,18,5,0,2,4,1,0,0,0,51,1,1,
11B1U,Zweitstimme,11,Lichtenberg,1U,B,111U,1,85,O,0,0,0,0,369,369,368,1,56,12,43,86,88,5,11,0,1,0,9,1,0,0,0,52,1,3,
11B1W,Zweitstimme,11,Lichtenberg,1W,B,111W,1,85,O,0,0,0,0,448,448,446,2,70,25,75,80,76,12,14,6,2,6,11,1,0,0,2,64,2,0,
11B1X,Zweitstimme,11,Lichtenberg,1X,B,111X,1,85,O,0,0,0,0,498,498,497,1,76,17,93,82,118,3,17,2,0,4,5,0,1,0,1,78,0,0,
11W201,Zweitstimme,11,Lichtenberg,201,W,112A,2,85,O,905,650,255,0,427,5,424,3,32,22,74,61,166,5,7,0,0,1,4,2,0,0,0,49,0,1,
11W202,Zweitstimme,11,Lichtenberg,202,W,112A,2,85,O,887,659,228,0,426,3,421,5,30,14,50,55,194,5,8,2,0,3,2,0,0,0,2,56,0,0,
11W203,Zweitstimme,11,Lichtenberg,203,W,112B,2,85,O,965,741,224,0,489,2,489,0,53,9,59,82,215,5,9,1,0,1,2,1,0,0,0,50,1,1,
11W204,Zweitstimme,11,Lichtenberg,204,W,112B,2,85,O,837,636,201,0,370,1,367,3,32,8,34,79,161,6,7,1,1,2,5,0,0,0,0,31,0,0,
11W205,Zweitstimme,11,Lichtenberg,205,W,112C,2,85,O,849,664,185,0,396,0,391,5,26,14,48,70,159,9,17,2,0,2,4,1,1,0,3,35,0,0,
11W206,Zweitstimme,11,Lichtenberg,206,W,112C,2,85,O,856,585,271,0,425,1,420,5,33,18,86,61,137,26,4,2,0,0,2,0,1,0,1,47,0,2,
11W207,Zweitstimme,11,Lichtenberg,207,W,112D,2,85,O,848,701,147,0,446,2,442,4,39,10,50,72,186,10,9,4,0,1,2,0,0,0,1,58,0,0,
11W208,Zweitstimme,11,Lichtenberg,208,W,112D,2,85,O,848,668,180,0,446,0,441,5,42,14,60,72,185,7,9,4,0,1,1,0,0,0,2,42,0,2,
11W209,Zweitstimme,11,Lichtenberg,209,W,112E,2,85,O,953,538,415,0,450,10,449,1,49,28,79,87,125,14,6,5,1,0,3,0,0,1,2,49,0,0,
11W210,Zweitstimme,11,Lichtenberg,210,W,112E,2,85,O,1039,611,428,0,521,7,519,2,49,50,102,84,155,22,5,2,0,1,0,1,0,0,1,46,0,1,
11W211,Zweitstimme,11,Lichtenberg,211,W,112F,2,85,O,717,562,155,0,365,3,361,4,42,8,41,75,129,6,4,4,0,4,2,0,0,0,2,44,0,0,
11W212,Zweitstimme,11,Lichtenberg,212,W,112F,2,85,O,898,648,250,0,445,1,442,3,27,11,52,92,189,6,10,2,0,1,4,0,0,0,0,47,1,0,
11W213,Zweitstimme,11,Lichtenberg,213,W,112F,2,85,O,843,505,338,0,427,8,426,1,29,22,115,67,110,13,7,2,0,0,8,0,0,1,0,51,0,1,
11W214,Zweitstimme,11,Lichtenberg,214,W,112H,2,85,O,945,683,262,0,512,6,507,5,37,22,82,95,187,2,10,3,1,2,3,0,0,0,2,60,1,0,
11W215,Zweitstimme,11,Lichtenberg,215,W,112G,2,85,O,683,435,248,0,335,0,331,4,26,37,56,54,96,17,10,1,0,1,2,0,0,0,0,30,1,0,
11W216,Zweitstimme,11,Lichtenberg,216,W,112G,2,85,O,693,508,185,0,329,4,326,3,28,28,36,60,114,10,5,4,0,3,3,0,0,0,2,33,0,0,
11W217,Zweitstimme,11,Lichtenberg,217,W,112K,2,85,O,853,525,328,0,445,5,442,3,44,52,76,82,96,32,2,3,1,1,5,0,0,0,1,43,1,3,
11W218,Zweitstimme,11,Lichtenberg,218,W,112H,2,85,O,940,616,324,0,515,4,510,5,70,22,87,80,143,15,8,1,0,3,1,0,0,0,0,79,0,1,
11W219,Zweitstimme,11,Lichtenberg,219,W,112M,2,85,O,804,596,208,0,441,5,437,4,41,19,38,112,147,9,5,3,1,3,3,0,0,0,1,54,0,1,
11W220,Zweitstimme,11,Lichtenberg,220,W,112U,2,85,O,918,605,313,0,468,6,465,3,43,36,94,62,155,21,8,3,0,2,4,0,0,0,0,35,1,1,
11W221,Zweitstimme,11,Lichtenberg,221,W,112K,2,85,O,984,584,400,0,400,6,398,2,44,43,78,57,103,12,2,4,0,2,6,0,1,0,0,46,0,0,
11W222,Zweitstimme,11,Lichtenberg,222,W,112L,2,85,O,881,655,226,0,495,3,492,3,55,28,82,101,147,2,10,2,0,0,1,0,0,0,3,61,0,0,
11W223,Zweitstimme,11,Lichtenberg,223,W,112M,2,85,O,899,655,244,0,387,0,383,4,49,11,63,74,119,4,6,5,1,1,1,0,0,0,1,48,0,0,
11W224,Zweitstimme,11,Lichtenberg,224,W,112N,2,85,O,771,527,244,0,374,4,373,1,32,32,53,94,104,10,3,2,0,3,2,2,0,0,2,33,0,1,
11W225,Zweitstimme,11,Lichtenberg,225,W,112L,2,85,O,812,571,241,0,407,3,401,6,45,24,38,93,128,10,10,0,0,1,2,0,0,0,0,48,1,1,
11W226,Zweitstimme,11,Lichtenberg,226,W,112R,2,85,O,898,582,316,0,455,2,450,5,68,47,58,78,131,15,1,3,0,0,2,1,0,0,0,46,0,0,
11W227,Zweitstimme,11,Lichtenberg,227,W,112N,2,85,O,885,576,309,0,475,7,472,3,53,29,93,97,137,10,3,3,1,0,2,0,0,0,0,43,1,0,
11W228,Zweitstimme,11,Lichtenberg,228,W,112T,2,85,O,785,544,241,0,422,1,418,4,48,24,50,74,126,15,12,5,0,0,0,1,0,0,3,58,0,2,
11W229,Zweitstimme,11,Lichtenberg,229,W,112U,2,85,O,1025,617,408,0,502,5,498,4,59,49,82,90,147,17,3,1,2,1,4,0,0,0,0,40,0,3,
11W230,Zweitstimme,11,Lichtenberg,230,W,112P,2,85,O,844,618,226,0,472,8,469,3,45,41,70,89,149,9,13,5,0,2,1,0,0,0,0,44,0,1,
11W231,Zweitstimme,11,Lichtenberg,231,W,112P,2,85,O,995,625,370,0,505,4,503,2,45,50,74,92,138,9,13,1,2,1,3,0,1,1,0,70,2,1,
11W232,Zweitstimme,11,Lichtenberg,232,W,112S,2,85,O,892,606,286,0,446,8,438,8,50,35,35,108,138,6,13,2,0,3,3,0,0,0,1,43,0,1,
11W233,Zweitstimme,11,Lichtenberg,233,W,112R,2,85,O,815,522,293,0,431,5,431,0,63,80,64,84,76,15,6,5,0,1,4,0,0,0,0,31,2,0,
11W234,Zweitstimme,11,Lichtenberg,234,W,112S,2,85,O,816,590,226,0,419,4,416,3,59,18,39,93,126,9,10,3,0,0,1,1,1,0,3,50,2,1,
11W235,Zweitstimme,11,Lichtenberg,235,W,112T,2,85,O,930,646,284,0,413,4,402,11,35,26,58,105,118,11,7,2,0,0,2,0,0,1,0,37,0,0,
11W236,Zweitstimme,11,Lichtenberg,236,W,112W,2,85,O,888,608,280,0,479,9,477,2,42,18,81,90,142,13,15,2,0,1,7,0,0,0,2,60,0,4,
11W237,Zweitstimme,11,Lichtenberg,237,W,112W,2,85,O,955,608,347,0,497,2,495,2,69,36,80,90,120,20,11,8,1,2,7,0,1,0,0,49,1,0,
11B2A,Zweitstimme,11,Lichtenberg,2A,B,112A,2,85,O,0,0,0,0,445,445,444,1,46,17,82,70,120,5,16,3,2,1,4,0,1,1,4,72,0,0,
11B2B,Zweitstimme,11,Lichtenberg,2B,B,112B,2,85,O,0,0,0,0,397,397,392,5,55,10,78,86,83,8,6,1,1,3,0,0,0,0,2,56,1,2,
11B2C,Zweitstimme,11,Lichtenberg,2C,B,112C,2,85,O,0,0,0,0,419,419,416,3,44,24,99,68,89,7,12,5,0,4,0,1,0,0,1,60,0,2,
11B2D,Zweitstimme,11,Lichtenberg,2D,B,112D,2,85,O,0,0,0,0,301,301,301,0,41,9,60,57,70,5,7,0,1,1,4,2,0,0,1,43,0,0,
11B2E,Zweitstimme,11,Lichtenberg,2E,B,112E,2,85,O,0,0,0,0,787,787,787,0,100,96,165,161,105,26,11,6,0,3,7,0,1,1,0,103,1,1,
11B2F,Zweitstimme,11,Lichtenberg,2F,B,112F,2,85,O,0,0,0,0,699,699,696,3,81,45,140,123,157,13,17,4,1,3,3,3,0,0,0,102,1,3,
