address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
06B4K,06,Steglitz-Zehlendorf,4K,B,064K,W,04,78,0,1062,3,1059,222,20.96317280453258,147,13.881019830028329,498,47.02549575070821,34,3.210576015108593,39,3.6827195467422094,83,7.837582625118037,36,3.39943342776204
06B4L,06,Steglitz-Zehlendorf,4L,B,064L,W,04,78,0,767,5,762,187,24.54068241469816,94,12.335958005249344,327,42.91338582677165,34,4.4619422572178475,34,4.4619422572178475,51,6.692913385826772,35,4.593175853018373
06B5A,06,Steglitz-Zehlendorf,5A,B,065A,W,05,78,0,731,4,726,141,19.421487603305785,100,13.774104683195592,295,40.633608815426996,29,3.994490358126722,32,4.40771349862259,60,8.264462809917356,69,9.50413223140496
06B5B,06,Steglitz-Zehlendorf,5B,B,065B,W,05,78,0,806,7,798,167,20.927318295739347,109,13.659147869674184,301,37.719298245614034,31,3.8847117794486214,49,6.140350877192982,60,7.518796992481203,81,10.150375939849624
06B5C,06,Steglitz-Zehlendorf,5C,B,065C,W,05,78,0,737,1,736,167,22.690217391304348,99,13.451086956521738,291,39.53804347826087,34,4.619565217391304,48,6.521739130434782,39,5.298913043478261,58,7.880434782608696
06B5D,06,Steglitz-Zehlendorf,5D,B,065D,W,05,78,0,772,2,770,161,20.909090909090907,131,17.01298701298701,300,38.961038961038966,34,4.415584415584416,33,4.285714285714286,60,7.792207792207792,51,6.623376623376623
06B5E,06,Steglitz-Zehlendorf,5E,B,065E,W,05,78,0,852,4,848,173,20.400943396226413,141,16.62735849056604,319,37.61792452830189,37,4.363207547169811,37,4.363207547169811,71,8.372641509433961,70,8.254716981132075
06B5F,06,Steglitz-Zehlendorf,5F,B,065F,W,05,78,0,598,4,594,138,23.232323232323232,65,10.942760942760943,228,38.38383838383838,36,6.0606060606060606,40,6.7340067340067336,25,4.208754208754209,62,10.437710437710438
06B5G,06,Steglitz-Zehlendorf,5G,B,065G,W,05,78,0,858,2,856,157,18.341121495327105,76,8.878504672897195,418,48.831775700934585,42,4.906542056074766,55,6.425233644859812,66,7.710280373831775,42,4.906542056074766
06B5H,06,Steglitz-Zehlendorf,5H,B,065H,W,05,78,0,705,9,696,178,25.57471264367816,62,8.908045977011495,273,39.224137931034484,25,3.5919540229885056,46,6.609195402298851,37,5.316091954022988,75,10.775862068965516
06B5J,06,Steglitz-Zehlendorf,5J,B,065J,W,05,78,0,609,2,607,134,22.075782537067546,80,13.179571663920923,245,40.362438220757824,24,3.9538714991762767,25,4.118616144975288,37,6.095551894563426,62,10.214168039538714
06B5K,06,Steglitz-Zehlendorf,5K,B,065K,W,05,78,0,708,4,704,127,18.039772727272727,118,16.761363636363637,277,39.346590909090914,29,4.119318181818182,47,6.676136363636363,44,6.25,62,8.806818181818182
06B5L,06,Steglitz-Zehlendorf,5L,B,065L,W,05,78,0,609,5,604,128,21.192052980132452,66,10.927152317880795,264,43.70860927152318,21,3.47682119205298,43,7.119205298013245,29,4.801324503311259,53,8.774834437086094
06B5M,06,Steglitz-Zehlendorf,5M,B,065M,W,05,78,0,825,0,825,193,23.393939393939394,92,11.15151515151515,360,43.63636363636363,25,3.0303030303030303,48,5.818181818181818,68,8.242424242424242,39,4.7272727272727275
06B6A,06,Steglitz-Zehlendorf,6A,B,066A,W,06,78,0,943,6,935,216,23.101604278074866,221,23.636363636363637,294,31.44385026737968,49,5.240641711229946,33,3.5294117647058822,67,7.165775401069519,55,5.88235294117647
06B6B,06,Steglitz-Zehlendorf,6B,B,066B,W,06,78,0,939,2,935,98,10.481283422459892,97,10.37433155080214,489,52.29946524064171,21,2.2459893048128343,40,4.27807486631016,153,16.363636363636363,37,3.9572192513368987
06B6C,06,Steglitz-Zehlendorf,6C,B,066C,W,06,78,0,530,0,528,71,13.446969696969695,124,23.484848484848484,202,38.25757575757576,24,4.545454545454546,14,2.6515151515151514,72,13.636363636363635,21,3.977272727272727
06B6D,06,Steglitz-Zehlendorf,6D,B,066D,W,06,78,0,964,3,959,171,17.831074035453597,219,22.83628779979145,323,33.68091762252346,55,5.735140771637122,32,3.3368091762252345,90,9.384775808133472,69,7.194994786235662
06B6E,06,Steglitz-Zehlendorf,6E,B,066E,W,06,78,0,1060,1,1057,233,22.043519394512774,253,23.935666982024596,319,30.179754020813625,47,4.446546830652791,26,2.459791863765374,109,10.312204351939451,70,6.622516556291391
06B6F,06,Steglitz-Zehlendorf,6F,B,066F,W,06,78,0,940,2,936,157,16.773504273504273,137,14.636752136752138,417,44.55128205128205,38,4.05982905982906,44,4.700854700854701,95,10.149572649572649,48,5.128205128205128
06B6G,06,Steglitz-Zehlendorf,6G,B,066G,W,06,78,0,999,3,995,130,13.06532663316583,144,14.472361809045225,496,49.84924623115578,27,2.7135678391959797,30,3.015075376884422,128,12.864321608040202,40,4.0201005025125625
06B6H,06,Steglitz-Zehlendorf,6H,B,066H,W,06,78,0,897,3,893,192,21.50055991041433,182,20.38073908174692,297,33.25867861142217,50,5.599104143337066,39,4.367301231802911,88,9.854423292273236,45,5.039193729003359
06B6J,06,Steglitz-Zehlendorf,6J,B,066J,W,06,78,0,806,4,801,178,22.22222222222222,128,15.980024968789014,330,41.19850187265918,27,3.3707865168539324,24,2.9962546816479403,88,10.986267166042447,26,3.245942571785269
06B6K,06,Steglitz-Zehlendorf,6K,B,066K,W,06,78,0,934,6,927,184,19.848975188781015,166,17.90722761596548,347,37.43257820927724,49,5.285868392664509,39,4.207119741100324,92,9.924487594390508,50,5.393743257820928
06B6L,06,Steglitz-Zehlendorf,6L,B,066L,W,06,78,0,916,7,908,211,23.237885462555067,189,20.814977973568283,315,34.691629955947135,53,5.8370044052863435,37,4.074889867841409,64,7.048458149779736,39,4.295154185022026
06B6M,06,Steglitz-Zehlendorf,6M,B,066M,W,06,78,0,857,2,854,172,20.140515222482435,151,17.681498829039814,348,40.749414519906324,47,5.50351288056206,29,3.395784543325527,86,10.070257611241217,21,2.459016393442623
06B6N,06,Steglitz-Zehlendorf,6N,B,066N,W,06,78,0,856,4,851,183,21.504112808460636,137,16.09870740305523,325,38.190364277320796,39,4.582843713278495,36,4.230317273795535,70,8.225616921269095,61,7.1680376028202115
06B7A,06,Steglitz-Zehlendorf,7A,B,067A,W,07,78,0,1012,4,1007,149,14.796425024826215,178,17.676266137040713,419,41.60873882820258,35,3.475670307845084,44,4.369414101290963,121,12.01588877855015,61,6.05759682224429
06B7B,06,Steglitz-Zehlendorf,7B,B,067B,W,07,78,0,844,3,840,138,16.428571428571427,140,16.666666666666664,342,40.714285714285715,27,3.214285714285714,49,5.833333333333333,107,12.738095238095237,37,4.404761904761905
06B7C,06,Steglitz-Zehlendorf,7C,B,067C,W,07,78,0,964,2,961,171,17.793964620187307,169,17.585848074921955,410,42.663891779396465,27,2.8095733610822062,31,3.225806451612903,109,11.342351716961499,44,4.578563995837669
06B7D,06,Steglitz-Zehlendorf,7D,B,067D,W,07,78,0,839,3,836,149,17.822966507177032,153,18.301435406698566,328,39.23444976076555,43,5.143540669856459,26,3.110047846889952,98,11.722488038277511,39,4.6650717703349285
06B7E,06,Steglitz-Zehlendorf,7E,B,067E,W,07,78,0,1035,3,1032,197,19.089147286821706,196,18.992248062015506,421,40.79457364341085,34,3.2945736434108532,25,2.422480620155039,131,12.693798449612403,28,2.7131782945736433
06B7F,06,Steglitz-Zehlendorf,7F,B,067F,W,07,78,0,508,4,504,73,14.484126984126986,86,17.063492063492063,226,44.84126984126984,16,3.1746031746031744,22,4.365079365079365,64,12.698412698412698,17,3.373015873015873
06B7G,06,Steglitz-Zehlendorf,7G,B,067G,W,07,78,0,896,1,895,173,19.329608938547484,157,17.54189944134078,367,41.00558659217877,37,4.134078212290502,28,3.128491620111732,95,10.614525139664805,38,4.245810055865921
06B7H,06,Steglitz-Zehlendorf,7H,B,067H,W,07,78,0,858,0,858,129,15.034965034965033,110,12.82051282051282,400,46.620046620046615,20,2.331002331002331,33,3.8461538461538463,131,15.268065268065268,35,4.0792540792540795
06B7J,06,Steglitz-Zehlendorf,7J,B,067J,W,07,78,0,755,3,752,172,22.872340425531913,129,17.154255319148938,274,36.43617021276596,22,2.925531914893617,29,3.856382978723404,98,13.031914893617023,28,3.723404255319149
06B7K,06,Steglitz-Zehlendorf,7K,B,067K,W,07,78,0,751,1,750,170,22.666666666666664,164,21.866666666666667,270,36,38,5.066666666666666,27,3.5999999999999996,45,6,36,4.8
06B7L,06,Steglitz-Zehlendorf,7L,B,067L,W,07,78,0,865,0,865,192,22.196531791907514,125,14.450867052023122,375,43.35260115606936,20,2.312138728323699,20,2.312138728323699,78,9.017341040462428,55,6.358381502890173
06B7M,06,Steglitz-Zehlendorf,7M,B,067M,W,07,78,0,847,1,846,171,20.212765957446805,163,19.26713947990544,316,37.35224586288416,46,5.4373522458628845,33,3.900709219858156,74,8.747044917257684,43,5.08274231678487
06B7N,06,Steglitz-Zehlendorf,7N,B,067N,W,07,78,0,890,1,889,176,19.797525309336333,125,14.0607424071991,410,46.11923509561305,26,2.924634420697413,38,4.274465691788527,78,8.773903262092238,36,4.049493813273341
06W101,06,Steglitz-Zehlendorf,101,W,061A,W,01,78,1246,449,2,446,74,16.591928251121075,101,22.6457399103139,160,35.874439461883405,29,6.502242152466367,20,4.484304932735426,34,7.623318385650224,28,6.278026905829597
06W102,06,Steglitz-Zehlendorf,102,W,061A,W,01,78,1288,432,0,431,115,26.68213457076566,97,22.505800464037122,108,25.05800464037123,28,6.496519721577726,21,4.872389791183294,32,7.424593967517401,30,6.960556844547564
06W103,06,Steglitz-Zehlendorf,103,W,061B,W,01,78,1248,407,4,402,83,20.64676616915423,100,24.875621890547265,85,21.144278606965177,41,10.199004975124378,24,5.970149253731343,22,5.472636815920398,47,11.691542288557214
06W104,06,Steglitz-Zehlendorf,104,W,061C,W,01,78,1296,473,3,469,110,23.454157782515992,135,28.78464818763326,100,21.321961620469082,46,9.808102345415778,26,5.543710021321962,23,4.904051172707889,29,6.183368869936034
06W105,06,Steglitz-Zehlendorf,105,W,061C,W,01,78,1157,326,1,324,76,23.456790123456788,63,19.444444444444446,81,25,37,11.419753086419753,21,6.481481481481481,16,4.938271604938271,30,9.25925925925926
06W106,06,Steglitz-Zehlendorf,106,W,061E,W,01,78,1146,367,2,364,62,17.032967032967033,77,21.153846153846153,107,29.395604395604398,27,7.417582417582418,31,8.516483516483516,22,6.043956043956044,38,10.43956043956044
06W107,06,Steglitz-Zehlendorf,107,W,061G,W,01,78,1190,440,5,434,97,22.350230414746544,80,18.433179723502306,130,29.953917050691242,24,5.529953917050691,26,5.990783410138248,26,5.990783410138248,51,11.751152073732719
06W108,06,Steglitz-Zehlendorf,108,W,061H,W,01,78,1285,482,2,480,108,22.5,123,25.624999999999996,130,27.083333333333332,42,8.75,22,4.583333333333333,25,5.208333333333334,30,6.25
06W109,06,Steglitz-Zehlendorf,109,W,061H,W,01,78,1287,514,1,513,104,20.2729044834308,126,24.561403508771928,140,27.29044834307992,50,9.746588693957115,24,4.678362573099415,34,6.627680311890838,35,6.82261208576998
06W110,06,Steglitz-Zehlendorf,110,W,061K,W,01,78,1136,386,1,385,86,22.337662337662337,101,26.233766233766232,98,25.454545454545453,19,4.935064935064935,21,5.454545454545454,22,5.714285714285714,38,9.87012987012987
06W111,06,Steglitz-Zehlendorf,111,W,061F,W,01,78,1129,445,2,443,103,23.25056433408578,90,20.31602708803612,119,26.86230248306998,32,7.223476297968396,40,9.029345372460497,20,4.514672686230249,39,8.803611738148984
06W112,06,Steglitz-Zehlendorf,112,W,061E,W,01,78,1243,446,8,438,70,15.981735159817351,87,19.863013698630137,127,28.99543378995434,37,8.447488584474886,39,8.904109589041095,27,6.164383561643835,51,11.643835616438356
06W113,06,Steglitz-Zehlendorf,113,W,061G,W,01,78,1184,318,3,315,47,14.920634920634921,46,14.603174603174605,90,28.57142857142857,31,9.841269841269842,41,13.015873015873018,22,6.984126984126984,38,12.063492063492063
06W114,06,Steglitz-Zehlendorf,114,W,061K,W,01,78,1204,400,2,398,69,17.33668341708543,92,23.115577889447238,120,30.15075376884422,30,7.537688442211055,18,4.522613065326634,39,9.798994974874372,30,7.537688442211055
06W115,06,Steglitz-Zehlendorf,115,W,061L,W,01,78,1238,417,4,413,90,21.791767554479417,91,22.033898305084744,103,24.93946731234867,30,7.263922518159806,32,7.74818401937046,30,7.263922518159806,37,8.958837772397095
06W116,06,Steglitz-Zehlendorf,116,W,061N,W,01,78,1230,497,5,492,119,24.1869918699187,114,23.170731707317074,109,22.15447154471545,45,9.146341463414634,38,7.723577235772358,26,5.284552845528456,41,8.333333333333332
06W117,06,Steglitz-Zehlendorf,117,W,061L,W,01,78,1177,356,1,355,62,17.464788732394364,70,19.718309859154928,112,31.549295774647888,20,5.633802816901409,30,8.450704225352112,28,7.887323943661972,33,9.295774647887324
06W118,06,Steglitz-Zehlendorf,118,W,061M,W,01,78,1240,440,3,437,87,19.908466819221967,98,22.42562929061785,125,28.604118993135014,31,7.093821510297483,23,5.263157894736842,43,9.839816933638444,30,6.864988558352403
06W119,06,Steglitz-Zehlendorf,119,W,061J,W,01,78,1213,427,3,424,97,22.87735849056604,119,28.066037735849058,95,22.40566037735849,32,7.547169811320755,29,6.839622641509433,22,5.188679245283019,30,7.0754716981132075
06W120,06,Steglitz-Zehlendorf,120,W,061B,W,01,78,1096,438,0,438,77,17.579908675799086,123,28.08219178082192,116,26.48401826484018,38,8.67579908675799,31,7.077625570776255,18,4.10958904109589,35,7.9908675799086755
06W121,06,Steglitz-Zehlendorf,121,W,061M,W,01,78,1193,453,1,452,92,20.353982300884958,86,19.02654867256637,140,30.973451327433626,40,8.849557522123893,23,5.0884955752212395,32,7.079646017699115,39,8.628318584070795
06W122,06,Steglitz-Zehlendorf,122,W,061N,W,01,78,1296,454,4,450,83,18.444444444444443,105,23.333333333333332,119,26.444444444444443,37,8.222222222222223,35,7.777777777777778,31,6.888888888888889,40,8.88888888888889
06W123,06,Steglitz-Zehlendorf,123,W,061J,W,01,78,1173,443,3,440,91,20.681818181818183,110,25,96,21.818181818181817,46,10.454545454545453,21,4.772727272727273,38,8.636363636363637,38,8.636363636363637
06W124,06,Steglitz-Zehlendorf,124,W,061F,W,01,78,1274,433,2,431,94,21.809744779582367,118,27.37819025522042,102,23.665893271461716,34,7.888631090487238,25,5.800464037122969,17,3.944315545243619,41,9.51276102088167
06W125,06,Steglitz-Zehlendorf,125,W,061D,W,01,78,1246,478,1,477,98,20.545073375262053,116,24.31865828092243,106,22.22222222222222,53,11.11111111111111,40,8.385744234800839,25,5.2410901467505235,39,8.176100628930817
06W126,06,Steglitz-Zehlendorf,126,W,061D,W,01,78,1136,391,5,386,57,14.766839378238341,83,21.502590673575128,120,31.088082901554404,51,13.21243523316062,23,5.958549222797927,16,4.145077720207254,36,9.32642487046632
06W201,06,Steglitz-Zehlendorf,201,W,062A,W,02,78,1199,461,2,458,86,18.777292576419214,106,23.144104803493452,133,29.03930131004367,40,8.73362445414847,33,7.20524017467249,30,6.550218340611353,30,6.550218340611353
06W202,06,Steglitz-Zehlendorf,202,W,062A,W,02,78,1353,514,1,512,110,21.484375,102,19.921875,153,29.8828125,32,6.25,49,9.5703125,28,5.46875,38,7.421875
06W203,06,Steglitz-Zehlendorf,203,W,062B,W,02,78,1197,400,3,396,96,24.242424242424242,77,19.444444444444446,108,27.27272727272727,27,6.8181818181818175,33,8.333333333333332,22,5.555555555555555,33,8.333333333333332
06W204,06,Steglitz-Zehlendorf,204,W,062C,W,02,78,1240,509,9,499,109,21.8436873747495,80,16.03206412825651,166,33.26653306613226,30,6.012024048096192,32,6.4128256513026045,35,7.014028056112225,47,9.418837675350701
06W205,06,Steglitz-Zehlendorf,205,W,062F,W,02,78,1137,369,5,363,84,23.140495867768596,49,13.498622589531681,148,40.77134986225895,14,3.8567493112947657,24,6.6115702479338845,16,4.40771349862259,28,7.7134986225895315
06W206,06,Steglitz-Zehlendorf,206,W,062F,W,02,78,1237,507,4,502,76,15.139442231075698,87,17.330677290836654,216,43.02788844621514,29,5.776892430278884,34,6.772908366533864,31,6.175298804780876,29,5.776892430278884
06W207,06,Steglitz-Zehlendorf,207,W,062B,W,02,78,1134,331,3,327,72,22.018348623853214,68,20.795107033639145,89,27.217125382262996,26,7.951070336391437,29,8.868501529051988,12,3.669724770642202,31,9.480122324159021
06W208,06,Steglitz-Zehlendorf,208,W,062E,W,02,78,1253,422,3,418,106,25.358851674641148,69,16.507177033492823,120,28.708133971291865,22,5.263157894736842,29,6.937799043062201,30,7.177033492822966,42,10.047846889952153
06W209,06,Steglitz-Zehlendorf,209,W,062G,W,02,78,1303,411,3,407,87,21.375921375921376,92,22.604422604422606,104,25.552825552825553,33,8.108108108108109,27,6.6339066339066335,32,7.862407862407863,32,7.862407862407863
06W210,06,Steglitz-Zehlendorf,210,W,062H,W,02,78,1291,503,2,500,102,20.4,125,25,137,27.400000000000002,36,7.199999999999999,23,4.6,36,7.199999999999999,41,8.200000000000001
06W211,06,Steglitz-Zehlendorf,211,W,062J,W,02,78,1344,417,4,412,99,24.029126213592235,80,19.41747572815534,105,25.485436893203882,24,5.825242718446602,36,8.737864077669903,39,9.466019417475728,29,7.038834951456311
06W212,06,Steglitz-Zehlendorf,212,W,062L,W,02,78,1294,423,1,421,108,25.653206650831358,73,17.339667458432302,107,25.415676959619955,47,11.163895486935866,30,7.1258907363420425,17,4.038004750593824,39,9.263657957244655
06W213,06,Steglitz-Zehlendorf,213,W,062E,W,02,78,1289,407,4,402,71,17.66169154228856,76,18.90547263681592,103,25.621890547263682,34,8.45771144278607,42,10.44776119402985,32,7.960199004975125,44,10.945273631840797
06W214,06,Steglitz-Zehlendorf,214,W,062K,W,02,78,1149,454,1,452,90,19.911504424778762,117,25.88495575221239,97,21.460176991150444,54,11.946902654867257,21,4.646017699115045,27,5.9734513274336285,46,10.176991150442479
06W215,06,Steglitz-Zehlendorf,215,W,062M,W,02,78,1292,437,4,432,78,18.055555555555554,99,22.916666666666664,120,27.77777777777778,26,6.018518518518518,34,7.87037037037037,29,6.712962962962964,46,10.648148148148149
06W216,06,Steglitz-Zehlendorf,216,W,062G,W,02,78,1233,390,5,385,74,19.22077922077922,90,23.376623376623375,95,24.675324675324674,31,8.051948051948052,28,7.2727272727272725,27,7.012987012987012,40,10.38961038961039
06W217,06,Steglitz-Zehlendorf,217,W,062N,W,02,78,1278,476,3,473,92,19.45031712473573,106,22.41014799154334,131,27.695560253699792,40,8.456659619450317,33,6.976744186046512,23,4.862579281183932,48,10.14799154334038
06W218,06,Steglitz-Zehlendorf,218,W,062N,W,02,78,1181,319,4,315,48,15.238095238095239,77,24.444444444444443,85,26.984126984126984,34,10.793650793650794,25,7.936507936507936,19,6.031746031746032,27,8.571428571428571
06W219,06,Steglitz-Zehlendorf,219,W,062D,W,02,78,1167,437,2,435,86,19.770114942528735,118,27.126436781609197,98,22.528735632183906,52,11.954022988505747,23,5.287356321839081,21,4.827586206896552,37,8.505747126436782
06W220,06,Steglitz-Zehlendorf,220,W,062D,W,02,78,1246,466,3,463,98,21.166306695464364,118,25.48596112311015,124,26.78185745140389,45,9.719222462203025,31,6.695464362850973,18,3.8876889848812093,29,6.263498920086392
06W221,06,Steglitz-Zehlendorf,221,W,062C,W,02,78,1337,488,4,484,100,20.66115702479339,83,17.148760330578515,171,35.33057851239669,26,5.371900826446281,38,7.851239669421488,20,4.132231404958678,46,9.50413223140496
06W222,06,Steglitz-Zehlendorf,222,W,062L,W,02,78,1106,364,3,361,77,21.329639889196674,70,19.390581717451525,118,32.686980609418285,20,5.540166204986149,25,6.9252077562326875,21,5.8171745152354575,30,8.310249307479225
06W223,06,Steglitz-Zehlendorf,223,W,062K,W,02,78,1079,409,4,405,87,21.48148148148148,86,21.23456790123457,116,28.641975308641975,29,7.160493827160494,29,7.160493827160494,21,5.185185185185185,37,9.135802469135802
06W224,06,Steglitz-Zehlendorf,224,W,062M,W,02,78,1228,435,2,433,107,24.71131639722864,85,19.630484988452658,125,28.868360277136258,31,7.159353348729793,29,6.697459584295612,20,4.618937644341801,36,8.314087759815243
06W225,06,Steglitz-Zehlendorf,225,W,062H,W,02,78,1184,375,3,372,81,21.774193548387096,67,18.010752688172044,111,29.838709677419356,37,9.946236559139784,31,8.333333333333332,18,4.838709677419355,27,7.258064516129033
06W301,06,Steglitz-Zehlendorf,301,W,063A,W,03,78,1329,469,0,468,102,21.794871794871796,102,21.794871794871796,148,31.62393162393162,26,5.555555555555555,20,4.273504273504273,28,5.982905982905983,42,8.974358974358974
06W302,06,Steglitz-Zehlendorf,302,W,063B,W,03,78,1279,410,0,409,97,23.71638141809291,85,20.78239608801956,113,27.628361858190708,32,7.823960880195599,24,5.8679706601467,30,7.334963325183375,28,6.845965770171149
06W303,06,Steglitz-Zehlendorf,303,W,063C,W,03,78,1105,487,4,482,118,24.481327800829874,80,16.59751037344398,153,31.742738589211616,37,7.676348547717843,21,4.356846473029045,25,5.186721991701245,48,9.95850622406639
06W304,06,Steglitz-Zehlendorf,304,W,063D,W,03,78,1286,503,4,498,98,19.67871485943775,83,16.666666666666664,171,34.33734939759036,22,4.417670682730924,25,5.020080321285141,63,12.650602409638553,36,7.228915662650602
06W305,06,Steglitz-Zehlendorf,305,W,063C,W,03,78,1141,451,2,448,89,19.866071428571427,97,21.651785714285715,115,25.669642857142854,38,8.482142857142858,31,6.919642857142858,40,8.928571428571429,38,8.482142857142858
06W306,06,Steglitz-Zehlendorf,306,W,063N,W,03,78,1262,409,2,406,69,16.995073891625616,85,20.935960591133004,152,37.4384236453202,17,4.1871921182266005,26,6.403940886699508,26,6.403940886699508,31,7.635467980295567
06W307,06,Steglitz-Zehlendorf,307,W,063K,W,03,78,1206,413,2,410,65,15.853658536585366,84,20.48780487804878,150,36.58536585365854,31,7.560975609756097,12,2.9268292682926833,46,11.219512195121952,22,5.365853658536586
06W308,06,Steglitz-Zehlendorf,308,W,063F,W,03,78,1171,456,5,450,105,23.333333333333332,74,16.444444444444446,163,36.22222222222222,19,4.222222222222222,28,6.222222222222222,37,8.222222222222223,24,5.333333333333334
06W309,06,Steglitz-Zehlendorf,309,W,063G,W,03,78,1279,416,6,409,76,18.581907090464547,79,19.315403422982886,154,37.65281173594132,13,3.1784841075794623,16,3.9119804400977993,50,12.224938875305623,21,5.134474327628362
06W310,06,Steglitz-Zehlendorf,310,W,063E,W,03,78,1237,519,3,515,93,18.058252427184467,132,25.631067961165048,156,30.29126213592233,28,5.436893203883495,19,3.6893203883495143,55,10.679611650485436,32,6.213592233009709
06W311,06,Steglitz-Zehlendorf,311,W,063J,W,03,78,1094,373,2,370,76,20.54054054054054,46,12.432432432432433,153,41.351351351351354,19,5.135135135135135,21,5.675675675675676,29,7.837837837837839,26,7.027027027027027
06W312,06,Steglitz-Zehlendorf,312,W,063H,W,03,78,1169,484,3,480,106,22.083333333333332,88,18.333333333333332,169,35.208333333333336,18,3.75,27,5.625,47,9.791666666666666,25,5.208333333333334
06W313,06,Steglitz-Zehlendorf,313,W,063H,W,03,78,1182,432,6,425,90,21.176470588235293,70,16.470588235294116,164,38.588235294117645,21,4.941176470588235,30,7.0588235294117645,26,6.11764705882353,24,5.647058823529412
06W314,06,Steglitz-Zehlendorf,314,W,063M,W,03,78,1276,415,4,411,72,17.51824817518248,63,15.328467153284672,166,40.38929440389295,18,4.37956204379562,28,6.81265206812652,43,10.46228710462287,21,5.109489051094891
06W315,06,Steglitz-Zehlendorf,315,W,063L,W,03,78,1227,408,2,406,85,20.935960591133004,71,17.48768472906404,153,37.68472906403941,17,4.1871921182266005,20,4.926108374384237,39,9.60591133004926,21,5.172413793103448
06W316,06,Steglitz-Zehlendorf,316,W,063K,W,03,78,1258,393,8,385,60,15.584415584415584,43,11.168831168831169,134,34.80519480519481,30,7.792207792207792,50,12.987012987012985,20,5.194805194805195,48,12.467532467532468
06W317,06,Steglitz-Zehlendorf,317,W,063N,W,03,78,1347,422,1,421,95,22.565320665083135,88,20.902612826603324,106,25.17814726840855,24,5.7007125890736345,47,11.163895486935866,32,7.600950118764846,29,6.88836104513064
06W318,06,Steglitz-Zehlendorf,318,W,063P,W,03,78,1293,441,2,439,96,21.867881548974943,62,14.123006833712983,147,33.48519362186788,12,2.733485193621868,62,14.123006833712983,22,5.0113895216400905,38,8.656036446469248
06W319,06,Steglitz-Zehlendorf,319,W,063E,W,03,78,1141,417,5,412,80,19.41747572815534,86,20.87378640776699,118,28.640776699029125,34,8.25242718446602,22,5.339805825242718,35,8.495145631067961,37,8.980582524271846
06W320,06,Steglitz-Zehlendorf,320,W,063G,W,03,78,1243,485,5,480,78,16.25,63,13.125,195,40.625,21,4.375,27,5.625,64,13.333333333333334,32,6.666666666666667
06W321,06,Steglitz-Zehlendorf,321,W,063L,W,03,78,1273,407,3,404,78,19.306930693069308,78,19.306930693069308,123,30.445544554455445,23,5.693069306930694,45,11.138613861386139,25,6.188118811881188,32,7.920792079207921
06W322,06,Steglitz-Zehlendorf,322,W,063P,W,03,78,1297,465,2,463,100,21.598272138228943,55,11.879049676025918,157,33.909287257019436,21,4.535637149028078,44,9.503239740820735,39,8.423326133909287,47,10.151187904967603
06W323,06,Steglitz-Zehlendorf,323,W,063F,W,03,78,1194,436,1,435,78,17.93103448275862,95,21.839080459770116,158,36.321839080459775,14,3.218390804597701,20,4.597701149425287,48,11.03448275862069,22,5.057471264367816
06W324,06,Steglitz-Zehlendorf,324,W,063M,W,03,78,1177,466,5,461,90,19.522776572668114,67,14.533622559652928,188,40.780911062906725,21,4.55531453362256,30,6.507592190889371,42,9.11062906724512,23,4.989154013015185
06W325,06,Steglitz-Zehlendorf,325,W,063J,W,03,78,1316,438,5,433,73,16.859122401847575,83,19.168591224018474,149,34.41108545034642,29,6.697459584295612,29,6.697459584295612,35,8.083140877598153,35,8.083140877598153
06W326,06,Steglitz-Zehlendorf,326,W,063A,W,03,78,1217,474,1,473,90,19.027484143763214,112,23.678646934460886,147,31.07822410147992,27,5.708245243128964,20,4.2283298097251585,45,9.513742071881607,32,6.765327695560254
06W327,06,Steglitz-Zehlendorf,327,W,063B,W,03,78,1164,489,2,487,110,22.587268993839835,111,22.79260780287474,149,30.59548254620123,31,6.365503080082135,24,4.9281314168377826,33,6.7761806981519515,29,5.95482546201232
06W401,06,Steglitz-Zehlendorf,401,W,064A,W,04,78,1239,557,2,554,116,20.938628158844764,128,23.104693140794225,181,32.67148014440433,34,6.137184115523466,29,5.234657039711191,32,5.776173285198556,34,6.137184115523466
06W402,06,Steglitz-Zehlendorf,402,W,064B,W,04,78,1288,464,2,461,105,22.7765726681128,70,15.184381778741866,171,37.093275488069416,13,2.8199566160520604,40,8.676789587852495,27,5.856832971800434,35,7.592190889370933
06W403,06,Steglitz-Zehlendorf,403,W,064C,W,04,78,1302,368,2,365,65,17.80821917808219,63,17.26027397260274,129,35.342465753424655,20,5.47945205479452,32,8.767123287671232,35,9.58904109589041,21,5.7534246575342465
