address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_afd,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
07B4H,07,Tempelhof-Schöneberg,4H,B,074H,W,04,80,0,352,3,349,77,22.063037249283667,87,24.92836676217765,68,19.484240687679083,25,7.163323782234957,21,6.017191977077363,29,8.30945558739255,42,12.034383954154727
07B4I,07,Tempelhof-Schöneberg,4I,B,074I,W,04,80,0,541,6,535,120,22.429906542056074,186,34.76635514018692,90,16.822429906542055,34,6.355140186915888,24,4.485981308411215,40,7.476635514018691,41,7.663551401869159
07B4K,07,Tempelhof-Schöneberg,4K,B,074K,W,04,80,0,527,5,522,122,23.371647509578544,162,31.03448275862069,70,13.409961685823754,43,8.237547892720306,23,4.406130268199234,55,10.53639846743295,47,9.003831417624522
07B4L,07,Tempelhof-Schöneberg,4L,B,074L,W,04,80,0,1035,10,1025,247,24.097560975609756,295,28.780487804878046,148,14.439024390243901,109,10.634146341463415,46,4.48780487804878,86,8.390243902439025,94,9.170731707317072
07B4M,07,Tempelhof-Schöneberg,4M,B,074M,W,04,80,0,909,11,898,254,28.28507795100223,216,24.053452115812917,157,17.483296213808465,81,9.020044543429844,45,5.011135857461024,57,6.347438752783964,88,9.799554565701559
07B4N,07,Tempelhof-Schöneberg,4N,B,074N,W,04,80,0,568,4,564,82,14.539007092198581,198,35.1063829787234,140,24.822695035460992,47,8.333333333333332,33,5.851063829787234,15,2.6595744680851063,49,8.687943262411348
07B4P,07,Tempelhof-Schöneberg,4P,B,074P,W,04,80,0,527,6,521,124,23.80038387715931,171,32.82149712092131,66,12.667946257197697,51,9.788867562380037,21,4.030710172744722,43,8.253358925143955,45,8.637236084452974
07B4R,07,Tempelhof-Schöneberg,4R,B,074R,W,04,80,0,390,3,387,96,24.8062015503876,130,33.59173126614987,48,12.4031007751938,35,9.043927648578812,14,3.6175710594315245,26,6.718346253229974,38,9.819121447028424
07B4S,07,Tempelhof-Schöneberg,4S,B,074S,W,04,80,0,413,4,409,100,24.449877750611247,136,33.251833740831295,52,12.71393643031785,38,9.290953545232274,16,3.9119804400977993,31,7.579462102689487,36,8.80195599022005
07B4T,07,Tempelhof-Schöneberg,4T,B,074T,W,04,80,0,364,4,360,99,27.500000000000004,71,19.72222222222222,73,20.27777777777778,25,6.944444444444445,21,5.833333333333333,33,9.166666666666666,38,10.555555555555555
07B4U,07,Tempelhof-Schöneberg,4U,B,074U,W,04,80,0,348,3,345,84,24.347826086956523,82,23.768115942028984,70,20.28985507246377,24,6.956521739130435,21,6.086956521739131,28,8.115942028985506,36,10.434782608695652
07B4V,07,Tempelhof-Schöneberg,4V,B,074V,W,04,80,0,416,4,412,120,29.126213592233007,84,20.388349514563107,88,21.35922330097087,26,6.310679611650485,22,5.339805825242718,34,8.25242718446602,38,9.223300970873787
07B4W,07,Tempelhof-Schöneberg,4W,B,074W,W,04,80,0,416,4,412,103,25,138,33.49514563106796,63,15.291262135922329,30,7.281553398058252,16,3.8834951456310676,32,7.766990291262135,30,7.281553398058252
07B4X,07,Tempelhof-Schöneberg,4X,B,074X,W,04,80,0,496,6,490,140,28.57142857142857,115,23.46938775510204,102,20.816326530612244,30,6.122448979591836,22,4.489795918367347,35,7.142857142857142,46,9.387755102040817
07B4Y,07,Tempelhof-Schöneberg,4Y,B,074Y,W,04,80,0,457,6,451,131,29.046563192904657,85,18.8470066518847,100,22.172949002217297,28,6.208425720620843,25,5.543237250554324,36,7.982261640798225,46,10.199556541019955
07B5A,07,Tempelhof-Schöneberg,5A,B,075A,W,05,80,0,582,15,567,147,25.925925925925924,92,16.225749559082892,133,23.456790123456788,34,5.996472663139329,39,6.878306878306878,57,10.052910052910052,65,11.46384479717813
07B5B,07,Tempelhof-Schöneberg,5B,B,075B,W,05,80,0,564,7,557,128,22.980251346499102,92,16.517055655296232,162,29.084380610412925,31,5.565529622980251,46,8.258527827648116,43,7.719928186714542,55,9.874326750448834
07B5C,07,Tempelhof-Schöneberg,5C,B,075C,W,05,80,0,722,13,709,189,26.657263751763043,127,17.912552891396334,149,21.015514809590975,43,6.064880112834979,40,5.6417489421720735,73,10.296191819464035,88,12.411847672778562
07B5D,07,Tempelhof-Schöneberg,5D,B,075D,W,05,80,0,872,7,865,190,21.965317919075144,153,17.6878612716763,237,27.398843930635834,48,5.5491329479768785,67,7.745664739884393,77,8.901734104046243,93,10.751445086705203
07B5E,07,Tempelhof-Schöneberg,5E,B,075E,W,05,80,0,593,10,583,109,18.69639794168096,166,28.473413379073758,73,12.521440823327614,81,13.893653516295027,34,5.831903945111493,37,6.34648370497427,83,14.236706689536879
07B5F,07,Tempelhof-Schöneberg,5F,B,075F,W,05,80,0,708,9,699,184,26.32331902718169,101,14.449213161659513,181,25.894134477825464,32,4.57796852646638,51,7.296137339055794,82,11.731044349070102,68,9.72818311874106
07B5G,07,Tempelhof-Schöneberg,5G,B,075G,W,05,80,0,615,10,605,177,29.256198347107436,89,14.710743801652892,161,26.611570247933887,29,4.793388429752066,42,6.9421487603305785,58,9.586776859504132,49,8.099173553719009
07B5H,07,Tempelhof-Schöneberg,5H,B,075H,W,05,80,0,551,8,543,159,29.2817679558011,78,14.3646408839779,143,26.335174953959484,27,4.972375690607735,40,7.366482504604052,56,10.313075506445673,40,7.366482504604052
07B5I,07,Tempelhof-Schöneberg,5I,B,075I,W,05,80,0,858,12,846,244,28.841607565011824,150,17.73049645390071,183,21.631205673758867,53,6.264775413711583,44,5.200945626477541,92,10.874704491725769,80,9.456264775413711
07B5K,07,Tempelhof-Schöneberg,5K,B,075K,W,05,80,0,817,10,807,198,24.53531598513011,147,18.21561338289963,204,25.27881040892193,51,6.319702602230483,57,7.063197026022305,67,8.302354399008674,83,10.285006195786865
07B5L,07,Tempelhof-Schöneberg,5L,B,075L,W,05,80,0,368,8,360,101,28.055555555555557,51,14.166666666666666,91,25.27777777777778,19,5.277777777777778,22,6.111111111111111,33,9.166666666666666,43,11.944444444444445
07B5M,07,Tempelhof-Schöneberg,5M,B,075M,W,05,80,0,361,7,354,105,29.66101694915254,50,14.124293785310735,90,25.423728813559322,19,5.367231638418079,20,5.649717514124294,34,9.6045197740113,36,10.16949152542373
07B5N,07,Tempelhof-Schöneberg,5N,B,075N,W,05,80,0,350,3,347,99,28.530259365994237,45,12.968299711815561,82,23.631123919308358,17,4.899135446685879,23,6.628242074927954,41,11.815561959654179,40,11.527377521613833
07B5P,07,Tempelhof-Schöneberg,5P,B,075P,W,05,80,0,599,5,594,150,25.252525252525253,100,16.835016835016837,179,30.134680134680135,23,3.872053872053872,41,6.902356902356903,65,10.942760942760943,36,6.0606060606060606
07B5R,07,Tempelhof-Schöneberg,5R,B,075R,W,05,80,0,330,3,327,81,24.770642201834864,55,16.819571865443425,99,30.275229357798167,12,3.669724770642202,22,6.727828746177369,32,9.785932721712538,26,7.951070336391437
07B5S,07,Tempelhof-Schöneberg,5S,B,075S,W,05,80,0,377,4,373,92,24.664879356568363,63,16.890080428954423,112,30.02680965147453,14,3.753351206434316,25,6.702412868632708,36,9.651474530831099,31,8.310991957104557
07B5T,07,Tempelhof-Schöneberg,5T,B,075T,W,05,80,0,756,9,747,216,28.915662650602407,93,12.449799196787147,259,34.67202141900937,27,3.614457831325301,43,5.756358768406962,66,8.835341365461847,43,5.756358768406962
07B5U,07,Tempelhof-Schöneberg,5U,B,075U,W,05,80,0,639,15,624,167,26.76282051282051,92,14.743589743589745,150,24.03846153846154,33,5.288461538461538,48,7.6923076923076925,68,10.897435897435898,66,10.576923076923077
07B6A,07,Tempelhof-Schöneberg,6A,B,076A,W,06,80,0,634,10,624,201,32.21153846153847,62,9.935897435897436,206,33.01282051282051,18,2.8846153846153846,34,5.448717948717949,73,11.698717948717949,30,4.807692307692308
07B6B,07,Tempelhof-Schöneberg,6B,B,076B,W,06,80,0,588,8,580,152,26.20689655172414,92,15.862068965517242,150,25.862068965517242,25,4.310344827586207,41,7.06896551724138,64,11.03448275862069,56,9.655172413793103
07B6C,07,Tempelhof-Schöneberg,6C,B,076C,W,06,80,0,997,5,992,268,27.016129032258064,150,15.120967741935484,257,25.90725806451613,38,3.8306451612903225,60,6.048387096774194,113,11.391129032258064,106,10.685483870967742
07B6D,07,Tempelhof-Schöneberg,6D,B,076D,W,06,80,0,619,12,607,162,26.68863261943987,70,11.532125205930807,207,34.102141680395384,27,4.448105436573312,38,6.260296540362438,62,10.214168039538714,41,6.754530477759473
07B6E,07,Tempelhof-Schöneberg,6E,B,076E,W,06,80,0,624,7,617,176,28.52512155591572,58,9.40032414910859,205,33.22528363047002,21,3.403565640194489,47,7.6175040518638575,60,9.724473257698541,50,8.103727714748784
07B6F,07,Tempelhof-Schöneberg,6F,B,076F,W,06,80,0,707,15,692,216,31.213872832369944,65,9.393063583815028,202,29.190751445086704,23,3.3236994219653178,59,8.526011560693641,67,9.68208092485549,60,8.670520231213873
07B6G,07,Tempelhof-Schöneberg,6G,B,076G,W,06,80,0,386,4,382,62,16.230366492146597,40,10.471204188481675,171,44.76439790575916,11,2.8795811518324608,46,12.041884816753926,6,1.5706806282722512,46,12.041884816753926
07B6H,07,Tempelhof-Schöneberg,6H,B,076H,W,06,80,0,604,4,600,193,32.166666666666664,61,10.166666666666666,177,29.5,25,4.166666666666666,44,7.333333333333333,50,8.333333333333332,50,8.333333333333332
07B6I,07,Tempelhof-Schöneberg,6I,B,076I,W,06,80,0,816,4,812,222,27.339901477832512,126,15.517241379310345,210,25.862068965517242,28,3.4482758620689653,40,4.926108374384237,92,11.330049261083744,94,11.576354679802956
07B6K,07,Tempelhof-Schöneberg,6K,B,076K,W,06,80,0,1119,12,1107,294,26.558265582655828,186,16.802168021680217,363,32.79132791327913,26,2.3486901535682025,57,5.149051490514905,132,11.924119241192411,49,4.426377597109305
07B6L,07,Tempelhof-Schöneberg,6L,B,076L,W,06,80,0,890,8,882,220,24.94331065759637,130,14.73922902494331,296,33.560090702947846,21,2.380952380952381,36,4.081632653061225,129,14.625850340136054,50,5.6689342403628125
07B6M,07,Tempelhof-Schöneberg,6M,B,076M,W,06,80,0,600,2,598,155,25.91973244147157,84,14.046822742474916,220,36.78929765886287,10,1.6722408026755853,34,5.68561872909699,73,12.207357859531772,22,3.678929765886288
07B6N,07,Tempelhof-Schöneberg,6N,B,076N,W,06,80,0,676,10,666,211,31.681681681681685,53,7.957957957957958,174,26.126126126126124,26,3.903903903903904,54,8.108108108108109,73,10.96096096096096,75,11.26126126126126
07B6P,07,Tempelhof-Schöneberg,6P,B,076P,W,06,80,0,624,5,619,148,23.909531502423263,76,12.277867528271406,208,33.60258481421648,16,2.5848142164781907,36,5.815831987075929,91,14.70113085621971,44,7.1082390953150245
07B6R,07,Tempelhof-Schöneberg,6R,B,076R,W,06,80,0,857,11,846,201,23.75886524822695,98,11.583924349881796,290,34.2789598108747,29,3.4278959810874707,53,6.264775413711583,112,13.238770685579196,63,7.446808510638298
07B6S,07,Tempelhof-Schöneberg,6S,B,076S,W,06,80,0,575,2,573,159,27.748691099476442,97,16.92844677137871,190,33.1588132635253,17,2.966841186736475,28,4.886561954624781,60,10.471204188481675,22,3.8394415357766145
07B7A,07,Tempelhof-Schöneberg,7A,B,077A,W,07,80,0,1238,11,1227,284,23.145884270578648,167,13.61043194784026,402,32.76283618581907,35,2.852485737571312,79,6.438467807660962,164,13.365933170334149,96,7.823960880195599
07B7B,07,Tempelhof-Schöneberg,7B,B,077B,W,07,80,0,1147,9,1138,287,25.21968365553603,139,12.214411247803165,388,34.09490333919156,32,2.8119507908611596,68,5.975395430579964,152,13.356766256590511,72,6.32688927943761
07B7C,07,Tempelhof-Schöneberg,7C,B,077C,W,07,80,0,853,10,843,214,25.38552787663108,101,11.981020166073547,286,33.926453143535,19,2.2538552787663106,69,8.185053380782918,84,9.9644128113879,70,8.30367734282325
07B7D,07,Tempelhof-Schöneberg,7D,B,077D,W,07,80,0,615,6,609,131,21.510673234811165,84,13.793103448275861,205,33.66174055829228,12,1.9704433497536946,44,7.224958949096879,87,14.285714285714285,46,7.55336617405583
07B7E,07,Tempelhof-Schöneberg,7E,B,077E,W,07,80,0,369,12,357,109,30.532212885154063,41,11.484593837535014,81,22.689075630252102,17,4.761904761904762,29,8.123249299719888,33,9.243697478991598,47,13.165266106442578
