address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
04W425,,04,Charlottenburg-Wilmersdorf,425,,4,80,,1511,963,548,0,734,0,14,720,523,197
04W501,,04,Charlottenburg-Wilmersdorf,501,,5,80,,947,590,357,0,463,0,5,458,338,120
04W502,,04,Charlottenburg-Wilmersdorf,502,,5,80,,1145,698,447,0,505,0,10,495,398,97
04W503,,04,Charlottenburg-Wilmersdorf,503,,5,80,,919,617,302,0,426,0,11,415,321,94
04W504,,04,Charlottenburg-Wilmersdorf,504,,5,80,,1310,910,400,0,512,0,5,507,394,113
04W505,,04,Charlottenburg-Wilmersdorf,505,,5,80,,1134,834,300,0,600,0,12,588,435,153
04W506,,04,Charlottenburg-Wilmersdorf,506,,5,80,,1453,1022,431,0,744,0,6,738,541,197
04W507,,04,Charlottenburg-Wilmersdorf,507,,5,80,,993,669,324,0,480,0,6,474,344,130
04W508,,04,Charlottenburg-Wilmersdorf,508,,5,80,,1184,843,341,0,632,0,10,622,440,182
04W509,,04,Charlottenburg-Wilmersdorf,509,,5,80,,1378,918,460,0,727,0,19,708,474,234
04W510,,04,Charlottenburg-Wilmersdorf,510,,5,80,,1475,1023,452,0,786,0,22,764,538,226
04W511,,04,Charlottenburg-Wilmersdorf,511,,5,80,,1218,832,386,0,561,0,10,551,427,124
04W512,,04,Charlottenburg-Wilmersdorf,512,,5,80,,1083,792,291,0,539,3,18,521,394,127
04W513,,04,Charlottenburg-Wilmersdorf,513,,5,80,,1444,913,531,0,644,0,12,632,438,194
04W514,,04,Charlottenburg-Wilmersdorf,514,,5,80,,1150,746,404,0,504,5,7,497,351,146
04W515,,04,Charlottenburg-Wilmersdorf,515,,5,80,,1183,753,430,0,552,8,8,544,381,163
04W516,,04,Charlottenburg-Wilmersdorf,516,,5,80,,956,636,320,0,485,1,8,477,328,149
04W517,,04,Charlottenburg-Wilmersdorf,517,,5,80,,1579,1150,429,0,806,3,20,786,585,201
04W518,,04,Charlottenburg-Wilmersdorf,518,,5,80,,1384,967,417,0,669,4,31,638,461,177
04W519,,04,Charlottenburg-Wilmersdorf,519,,5,80,,1280,925,355,0,676,5,20,656,459,197
04W520,,04,Charlottenburg-Wilmersdorf,520,,5,80,,1350,944,406,0,716,5,19,697,505,192
04W521,,04,Charlottenburg-Wilmersdorf,521,,5,80,,1005,639,366,0,465,5,9,456,346,110
04W522,,04,Charlottenburg-Wilmersdorf,522,,5,80,,1276,786,490,0,551,0,5,546,442,104
04W523,,04,Charlottenburg-Wilmersdorf,523,,5,80,,1073,678,395,0,525,5,5,520,396,124
04W524,,04,Charlottenburg-Wilmersdorf,524,,5,80,,1360,753,607,0,578,5,7,571,456,115
04W525,,04,Charlottenburg-Wilmersdorf,525,,5,80,,1128,632,496,0,491,0,12,479,366,113
04W601,,04,Charlottenburg-Wilmersdorf,601,,6,80,,1052,715,337,0,510,4,13,497,340,157
04W602,,04,Charlottenburg-Wilmersdorf,602,,6,80,,1065,714,351,0,517,0,6,511,360,151
04W603,,04,Charlottenburg-Wilmersdorf,603,,6,80,,1140,807,333,0,461,0,3,458,307,151
04W604,,04,Charlottenburg-Wilmersdorf,604,,6,80,,1085,756,329,0,473,0,10,463,315,148
04W605,,04,Charlottenburg-Wilmersdorf,605,,6,80,,1046,732,314,0,515,0,5,510,339,171
04W606,,04,Charlottenburg-Wilmersdorf,606,,6,80,,1281,919,362,0,667,0,29,638,434,204
04W607,,04,Charlottenburg-Wilmersdorf,607,,6,80,,1163,741,422,0,535,0,15,520,348,172
04W608,,04,Charlottenburg-Wilmersdorf,608,,6,80,,1241,802,439,0,555,0,6,549,387,162
04W609,,04,Charlottenburg-Wilmersdorf,609,,6,80,,1173,821,352,0,571,0,8,563,387,176
04W610,,04,Charlottenburg-Wilmersdorf,610,,6,80,,1124,700,424,0,549,0,18,531,341,190
04W611,,04,Charlottenburg-Wilmersdorf,611,,6,80,,1004,695,309,0,556,0,18,538,351,187
04W612,,04,Charlottenburg-Wilmersdorf,612,,6,80,,1383,977,406,0,723,5,21,702,469,233
04W613,,04,Charlottenburg-Wilmersdorf,613,,6,80,,1311,832,479,0,614,0,13,601,370,231
04W614,,04,Charlottenburg-Wilmersdorf,614,,6,80,,1135,791,344,0,603,0,13,590,372,218
04W615,,04,Charlottenburg-Wilmersdorf,615,,6,80,,1131,789,342,0,603,0,5,598,410,188
04W616,,04,Charlottenburg-Wilmersdorf,616,,6,80,,1025,648,377,0,489,7,9,480,275,205
04W617,,04,Charlottenburg-Wilmersdorf,617,,6,80,,1320,914,406,0,679,0,6,673,444,229
04W618,,04,Charlottenburg-Wilmersdorf,618,,6,80,,1179,817,362,0,603,0,13,590,368,222
04W619,,04,Charlottenburg-Wilmersdorf,619,,6,80,,1137,789,348,0,563,9,6,557,333,224
04W620,,04,Charlottenburg-Wilmersdorf,620,,6,80,,1519,994,525,0,653,5,16,637,413,224
04W621,,04,Charlottenburg-Wilmersdorf,621,,6,80,,1536,1110,426,0,827,5,12,815,497,318
04W622,,04,Charlottenburg-Wilmersdorf,622,,6,80,,1545,1035,510,0,773,3,16,757,476,281
04W623,,04,Charlottenburg-Wilmersdorf,623,,6,80,,1088,766,322,0,571,8,14,557,344,213
04W624,,04,Charlottenburg-Wilmersdorf,624,,6,80,,1228,858,370,0,722,0,8,714,407,307
04W625,,04,Charlottenburg-Wilmersdorf,625,,6,80,,1225,882,343,0,665,0,11,654,384,270
04W626,,04,Charlottenburg-Wilmersdorf,626,,6,80,,1388,1017,371,0,749,0,15,734,480,254
04W701,,04,Charlottenburg-Wilmersdorf,701,,7,80,,1258,862,396,0,595,2,4,591,387,204
04W702,,04,Charlottenburg-Wilmersdorf,702,,7,80,,1139,789,350,0,540,5,7,533,387,146
04W703,,04,Charlottenburg-Wilmersdorf,703,,7,80,,1174,830,344,0,566,3,16,550,350,200
04W704,,04,Charlottenburg-Wilmersdorf,704,,7,80,,1420,984,436,0,703,6,9,694,489,205
04W705,,04,Charlottenburg-Wilmersdorf,705,,7,80,,1401,926,475,0,700,3,16,684,432,252
04W706,,04,Charlottenburg-Wilmersdorf,706,,7,80,,1596,1129,467,0,915,16,13,902,535,367
04W707,,04,Charlottenburg-Wilmersdorf,707,,7,80,,1419,1036,383,0,768,9,25,743,448,295
04W708,,04,Charlottenburg-Wilmersdorf,708,,7,80,,1348,1004,344,0,735,5,22,713,481,232
04W709,,04,Charlottenburg-Wilmersdorf,709,,7,80,,1449,1003,446,0,691,0,18,673,470,203
04W710,,04,Charlottenburg-Wilmersdorf,710,,7,80,,1555,1040,515,0,854,5,21,833,505,328
04W711,,04,Charlottenburg-Wilmersdorf,711,,7,80,,1438,866,572,0,666,1,12,654,406,248
04W712,,04,Charlottenburg-Wilmersdorf,712,,7,80,,1432,912,520,0,740,2,12,728,449,279
04W713,,04,Charlottenburg-Wilmersdorf,713,,7,80,,1301,851,450,0,669,3,6,663,413,250
04W714,,04,Charlottenburg-Wilmersdorf,714,,7,80,,1388,957,431,0,741,4,10,731,476,255
04W715,,04,Charlottenburg-Wilmersdorf,715,,7,80,,1652,1133,519,0,802,8,6,796,532,264
04W716,,04,Charlottenburg-Wilmersdorf,716,,7,80,,1459,972,487,0,737,0,16,721,454,267
04W717,,04,Charlottenburg-Wilmersdorf,717,,7,80,,1505,1001,504,0,822,7,14,808,428,380
04W718,,04,Charlottenburg-Wilmersdorf,718,,7,80,,1424,910,514,0,716,6,14,702,499,203
04W719,,04,Charlottenburg-Wilmersdorf,719,,7,80,,1016,772,244,0,494,1,6,488,345,143
04W720,,04,Charlottenburg-Wilmersdorf,720,,7,80,,1248,808,440,0,547,3,5,542,380,162
04W721,,04,Charlottenburg-Wilmersdorf,721,,7,80,,1247,856,391,0,708,9,13,695,452,243
04W722,,04,Charlottenburg-Wilmersdorf,722,,7,80,,919,567,352,0,452,0,13,439,307,132
04W723,,04,Charlottenburg-Wilmersdorf,723,,7,80,,1205,809,396,0,633,0,10,623,435,188
04W724,,04,Charlottenburg-Wilmersdorf,724,,7,80,,1527,998,529,0,754,8,14,740,477,263
04W801,,04,Charlottenburg-Wilmersdorf,801,,1,80,,1352,902,450,0,617,0,10,607,386,221
04W802,,04,Charlottenburg-Wilmersdorf,802,,1,80,,1182,759,423,0,549,3,5,544,385,159
04W803,,04,Charlottenburg-Wilmersdorf,803,,1,80,,1169,869,300,0,601,3,21,580,415,165
04W804,,04,Charlottenburg-Wilmersdorf,804,,1,80,,1607,1187,420,0,790,6,13,777,509,268
04W805,,04,Charlottenburg-Wilmersdorf,805,,1,80,,1337,958,379,0,658,2,10,648,460,188
04W806,,04,Charlottenburg-Wilmersdorf,806,,1,80,,1312,834,478,0,560,4,7,553,351,202
05W101,,05,Spandau,101,,1,78,,855,547,308,0,311,4,4,307,159,148
05W102,,05,Spandau,102,,1,78,,921,617,304,0,452,0,4,448,275,173
05W103,,05,Spandau,103,,1,78,,1085,769,316,0,608,6,19,589,218,371
05W104,,05,Spandau,104,,1,78,,934,788,146,0,474,0,6,468,271,197
05W105,,05,Spandau,105,,1,78,,1067,736,331,0,611,2,4,607,191,416
05W106,,05,Spandau,106,,1,78,,1133,734,399,0,528,3,7,521,159,362
05W107,,05,Spandau,107,,1,78,,898,655,243,0,463,0,4,459,258,201
05W108,,05,Spandau,108,,1,78,,1148,896,252,0,509,2,5,504,287,217
05W109,,05,Spandau,109,,1,78,,746,630,116,0,294,0,13,281,90,191
05W110,,05,Spandau,110,,1,78,,922,692,230,0,466,1,2,464,217,247
05W111,,05,Spandau,111,,1,78,,1240,948,292,0,632,1,12,620,338,282
05W112,,05,Spandau,112,,1,78,,1055,778,277,0,529,1,4,525,248,277
05W113,,05,Spandau,113,,1,78,,1051,750,301,0,559,2,7,552,186,366
05W114,,05,Spandau,114,,1,78,,913,685,228,0,468,3,7,461,207,254
05W115,,05,Spandau,115,,1,78,,1064,929,135,0,584,1,11,573,289,284
05W116,,05,Spandau,116,,1,78,,822,696,126,0,421,0,0,421,197,224
05W117,,05,Spandau,117,,1,78,,979,832,147,0,496,1,2,494,286,208
05W118,,05,Spandau,118,,1,78,,1233,965,268,0,575,2,12,563,322,241
05W119,,05,Spandau,119,,1,78,,1285,885,400,0,586,3,9,577,360,217
05W120,,05,Spandau,120,,1,78,,1199,1005,194,0,664,2,13,651,368,283
05W121,,05,Spandau,121,,1,78,,1087,899,188,0,623,4,5,618,359,259
05W122,,05,Spandau,122,,1,78,,993,768,225,0,428,0,1,427,250,177
05W123,,05,Spandau,123,,1,78,,860,651,209,0,430,1,2,428,212,216
05W124,,05,Spandau,124,,1,78,,1364,1074,290,0,702,0,7,695,349,346
05W125,,05,Spandau,125,,1,78,,1001,844,157,0,487,0,4,483,278,205
05W126,,05,Spandau,126,,1,78,,1180,978,202,0,515,4,5,510,302,208
05W127,,05,Spandau,127,,1,78,,957,847,110,0,496,1,10,486,298,188
05W128,,05,Spandau,128,,1,78,,905,774,131,0,318,5,12,306,166,140
05W129,,05,Spandau,129,,1,78,,1017,846,171,0,537,0,12,525,293,232
05W130,,05,Spandau,130,,1,78,,1064,908,156,0,533,0,7,526,284,242
05W131,,05,Spandau,131,,1,78,,1239,1070,169,0,607,1,13,594,298,296
05W132,,05,Spandau,132,,1,78,,1324,1058,266,0,550,3,10,540,268,272
05W201,,05,Spandau,201,,2,78,,1327,1016,311,0,692,3,4,688,382,306
05W202,,05,Spandau,202,,2,78,,1482,1220,262,0,779,1,11,768,404,364
05W203,,05,Spandau,203,,2,78,,1245,1087,158,0,584,1,7,577,360,217
05W204,,05,Spandau,204,,2,78,,958,795,163,0,445,0,5,440,298,142
05W205,,05,Spandau,205,,2,78,,1021,798,223,0,474,0,6,468,284,184
05W206,,05,Spandau,206,,2,78,,1371,1055,316,0,648,1,4,644,396,248
05W207,,05,Spandau,207,,2,78,,1075,905,170,0,413,0,4,409,245,164
05W208,,05,Spandau,208,,2,78,,1134,979,155,0,546,0,13,533,290,243
05W209,,05,Spandau,209,,2,78,,1052,783,269,0,482,1,2,480,215,265
05W210,,05,Spandau,210,,2,78,,1220,1046,174,0,544,3,7,537,308,229
05W211,,05,Spandau,211,,2,78,,1543,1287,256,0,837,3,13,824,434,390
05W212,,05,Spandau,212,,2,78,,909,739,169,1,478,0,9,469,298,171
05W213,,05,Spandau,213,,2,78,,1033,786,247,0,603,0,0,603,218,385
05W214,,05,Spandau,214,,2,78,,808,713,95,0,343,1,11,332,195,137
05W215,,05,Spandau,215,,2,78,,1601,1291,310,0,673,2,12,661,389,272
05W216,,05,Spandau,216,,2,78,,1588,1172,416,0,752,0,14,738,407,331
05W217,,05,Spandau,217,,2,78,,881,697,184,0,458,1,10,448,291,157
05W218,,05,Spandau,218,,2,78,,1011,811,200,0,555,0,9,546,285,261
05W219,,05,Spandau,219,,2,78,,1250,990,260,0,659,0,3,656,355,301
05W220,,05,Spandau,220,,2,78,,1061,780,281,0,473,1,10,463,311,152
05W221,,05,Spandau,221,,2,78,,849,641,208,0,464,3,14,450,275,175
05W222,,05,Spandau,222,,2,78,,865,675,190,0,436,0,3,433,248,185
05W223,,05,Spandau,223,,2,78,,1125,898,227,0,566,1,6,560,342,218
05W224,,05,Spandau,224,,2,78,,958,776,182,0,415,1,5,410,247,163
05W225,,05,Spandau,225,,2,78,,999,849,150,0,491,1,8,483,233,250
05W226,,05,Spandau,226,,2,78,,906,650,255,1,530,1,4,526,393,133
05W227,,05,Spandau,227,,2,78,,1298,984,314,0,502,0,4,498,276,222
05W301,,05,Spandau,301,,3,78,,1015,739,276,0,498,0,10,488,300,188
05W302,,05,Spandau,302,,3,78,,929,774,155,0,451,1,11,440,332,108
05W303,,05,Spandau,303,,3,78,,970,588,382,0,435,1,4,431,281,150
05W304,,05,Spandau,304,,3,78,,1556,1124,432,0,822,4,11,811,175,636
05W305,,05,Spandau,305,,3,78,,1044,941,103,0,614,6,4,610,367,243
05W306,,05,Spandau,306,,3,78,,901,595,306,0,406,3,2,404,277,127
05W307,,05,Spandau,307,,3,78,,1345,1113,232,0,631,2,12,619,352,267
05W308,,05,Spandau,308,,3,78,,1228,954,274,0,614,0,11,603,321,282
05W309,,05,Spandau,309,,3,78,,1364,1078,286,0,654,2,2,652,421,231
05W310,,05,Spandau,310,,3,78,,1270,1013,257,0,638,2,12,626,438,188
05W311,,05,Spandau,311,,3,78,,1201,939,261,1,621,5,5,616,417,199
05W312,,05,Spandau,312,,3,78,,970,733,237,0,480,1,9,471,323,148
05W313,,05,Spandau,313,,3,78,,1390,1096,294,0,662,2,6,656,434,222
05W314,,05,Spandau,314,,3,78,,1225,948,277,0,633,4,5,628,412,216
05W315,,05,Spandau,315,,3,78,,1128,754,374,0,636,2,6,630,302,328
05W316,,05,Spandau,316,,3,78,,1365,1061,304,0,673,0,9,664,452,212
05W317,,05,Spandau,317,,3,78,,1121,970,151,0,567,0,6,561,342,219
05W318,,05,Spandau,318,,3,78,,1225,945,280,0,648,1,14,634,453,181
05W319,,05,Spandau,319,,3,78,,670,603,67,0,351,0,14,337,252,85
05W320,,05,Spandau,320,,3,78,,1016,825,191,0,505,5,3,502,329,173
05W321,,05,Spandau,321,,3,78,,1169,910,259,0,561,4,11,550,371,179
05W322,,05,Spandau,322,,3,78,,1161,934,227,0,588,3,15,573,392,181
05W323,,05,Spandau,323,,3,78,,909,668,241,0,416,2,3,413,256,157
05W324,,05,Spandau,324,,3,78,,887,738,149,0,479,1,3,476,326,150
05W325,,05,Spandau,325,,3,78,,1290,1000,290,0,669,2,11,658,403,255
05W326,,05,Spandau,326,,3,78,,1096,802,294,0,470,1,11,459,313,146
05W327,,05,Spandau,327,,3,78,,1049,842,207,0,591,1,6,585,379,206
05W328,,05,Spandau,328,,3,78,,1243,929,314,0,632,2,9,623,456,167
05W329,,05,Spandau,329,,3,78,,1020,783,237,0,472,3,6,466,342,124
05W401,,05,Spandau,401,,4,78,,1026,710,316,0,560,4,4,556,171,385
05W402,,05,Spandau,402,,4,78,,725,496,229,0,383,2,0,383,125,258
05W403,,05,Spandau,403,,4,78,,958,683,275,0,540,1,5,535,142,393
05W404,,05,Spandau,404,,4,78,,1027,846,181,0,627,2,6,621,330,291
05W405,,05,Spandau,405,,4,78,,1083,759,324,0,600,1,5,595,242,353
05W406,,05,Spandau,406,,4,78,,1106,779,327,0,520,1,3,517,322,195
05W407,,05,Spandau,407,,4,78,,968,645,323,0,508,1,3,505,265,240
05W408,,05,Spandau,408,,4,78,,952,851,101,0,421,1,14,407,279,128
05W409,,05,Spandau,409,,4,78,,1133,835,298,0,639,3,8,631,384,247
05W410,,05,Spandau,410,,4,78,,1442,1134,308,0,682,2,7,675,342,333
05W411,,05,Spandau,411,,4,78,,1055,883,172,0,590,4,8,582,403,179
05W412,,05,Spandau,412,,4,78,,1399,1119,280,0,717,0,10,707,479,228
05W413,,05,Spandau,413,,4,78,,1528,1182,346,0,765,3,20,745,422,323
05W414,,05,Spandau,414,,4,78,,860,708,152,0,443,0,5,438,312,126
05W415,,05,Spandau,415,,4,78,,1411,1140,271,0,628,2,9,619,441,178
05W416,,05,Spandau,416,,4,78,,1247,799,448,0,596,2,4,592,137,455
05W417,,05,Spandau,417,,4,78,,1372,979,393,0,766,8,7,759,410,349
05W418,,05,Spandau,418,,4,78,,805,621,184,0,324,0,7,317,182,135
05W419,,05,Spandau,419,,4,78,,1096,797,299,0,618,1,8,610,161,449
05W420,,05,Spandau,420,,4,78,,1122,706,416,0,559,2,4,555,111,444
05W421,,05,Spandau,421,,4,78,,1300,1113,187,0,601,0,10,591,427,164
05W422,,05,Spandau,422,,4,78,,1035,915,120,0,471,1,8,463,343,120
05W423,,05,Spandau,423,,4,78,,897,686,211,0,467,0,3,464,197,267
05W424,,05,Spandau,424,,4,78,,1387,1081,306,0,685,2,16,669,311,358
05W425,,05,Spandau,425,,4,78,,1420,1093,327,0,799,5,8,791,416,375
05W426,,05,Spandau,426,,4,78,,1117,897,220,0,703,2,5,698,427,271
05W427,,05,Spandau,427,,4,78,,888,768,120,0,421,3,7,414,283,131
05W428,,05,Spandau,428,,4,78,,1117,820,297,0,641,0,10,631,245,386
05W429,,05,Spandau,429,,4,78,,945,709,236,0,528,1,6,522,234,288
05W501,,05,Spandau,501,,5,78,,1130,834,296,0,545,2,17,528,359,169
05W502,,05,Spandau,502,,5,78,,1216,922,294,0,653,3,13,640,431,209
05W503,,05,Spandau,503,,5,78,,837,521,316,0,454,5,11,443,266,177
05W504,,05,Spandau,504,,5,78,,958,651,307,0,526,4,10,516,329,187
05W505,,05,Spandau,505,,5,78,,1127,622,505,0,452,1,16,436,275,161
05W506,,05,Spandau,506,,5,78,,1137,792,345,0,642,3,14,628,378,250
05W507,,05,Spandau,507,,5,78,,1007,719,288,0,576,0,8,568,368,200
05W508,,05,Spandau,508,,5,78,,941,611,330,0,508,3,10,498,328,170
05W509,,05,Spandau,509,,5,78,,1142,780,362,0,596,2,10,586,402,184
05W510,,05,Spandau,510,,5,78,,985,672,313,0,585,7,4,581,408,173
05W511,,05,Spandau,511,,5,78,,948,591,357,0,505,3,10,495,332,163
05W512,,05,Spandau,512,,5,78,,923,584,339,0,494,0,13,481,314,167
05W513,,05,Spandau,513,,5,78,,1421,1074,347,0,924,1,9,915,620,295
05W514,,05,Spandau,514,,5,78,,1140,945,195,0,479,0,13,466,346,120
05W515,,05,Spandau,515,,5,78,,1116,711,405,0,549,5,15,534,352,182
05W516,,05,Spandau,516,,5,78,,1204,820,384,0,643,8,7,636,454,182
05W517,,05,Spandau,517,,5,78,,1071,830,241,0,554,5,14,540,393,147
05W518,,05,Spandau,518,,5,78,,927,575,352,0,508,1,6,502,345,157
05W519,,05,Spandau,519,,5,78,,1065,770,295,0,506,0,5,501,330,171
05W520,,05,Spandau,520,,5,78,,1252,971,281,0,580,3,17,563,412,151
05W521,,05,Spandau,521,,5,78,,1274,1088,186,0,558,1,9,549,394,155
05W522,,05,Spandau,522,,5,78,,1023,638,385,0,537,1,7,530,333,197
05W523,,05,Spandau,523,,5,78,,1508,1060,448,0,921,8,11,910,632,278
05W524,,05,Spandau,524,,5,78,,1030,669,361,0,579,2,5,574,355,219
05W525,,05,Spandau,525,,5,78,,825,512,313,0,429,3,14,415,250,165
05W526,,05,Spandau,526,,5,78,,1212,847,365,0,645,6,11,634,429,205
05W527,,05,Spandau,527,,5,78,,1513,1306,207,0,555,0,27,528,375,153
05W528,,05,Spandau,528,,5,78,,908,658,250,0,491,1,6,485,336,149
05W529,,05,Spandau,529,,5,78,,900,580,320,0,469,7,4,465,323,142
05W530,,05,Spandau,530,,5,78,,1057,827,230,0,561,1,12,549,372,177
06W101,,06,Steglitz-Zehlendorf,101,,1,79,,1857,1104,753,0,867,0,13,854,536,318
06W102,,06,Steglitz-Zehlendorf,102,,1,79,,1752,1060,692,0,851,0,18,833,502,331
06W103,,06,Steglitz-Zehlendorf,103,,1,79,,1800,1269,531,0,934,0,18,916,582,334
06W104,,06,Steglitz-Zehlendorf,104,,1,79,,1991,1323,668,0,1045,0,26,1019,573,446
06W105,,06,Steglitz-Zehlendorf,105,,1,79,,1589,1101,488,0,813,0,15,798,550,248
06W106,,06,Steglitz-Zehlendorf,106,,1,79,,1675,1131,544,0,771,0,10,761,449,312
06W107,,06,Steglitz-Zehlendorf,107,,1,79,,1848,1291,557,0,992,0,21,971,616,355
06W108,,06,Steglitz-Zehlendorf,108,,1,79,,1960,1199,761,0,906,0,7,899,542,357
06W109,,06,Steglitz-Zehlendorf,109,,1,79,,1943,1230,713,0,940,0,19,921,531,390
06W110,,06,Steglitz-Zehlendorf,110,,1,79,,1808,1134,674,0,873,10,26,847,545,302
06W111,,06,Steglitz-Zehlendorf,111,,1,79,,1888,1368,520,0,939,0,23,916,598,318
06W112,,06,Steglitz-Zehlendorf,112,,1,79,,1619,1092,527,0,858,7,21,837,508,329
06W113,,06,Steglitz-Zehlendorf,113,,1,79,,1825,1292,533,0,798,0,11,787,516,271
06W114,,06,Steglitz-Zehlendorf,114,,1,79,,1835,1179,656,0,867,0,19,848,545,303
06W115,,06,Steglitz-Zehlendorf,115,,1,79,,1536,1033,503,0,766,0,18,748,458,290
06W116,,06,Steglitz-Zehlendorf,116,,1,79,,1969,1244,725,0,964,0,13,951,551,400
06W117,,06,Steglitz-Zehlendorf,117,,1,79,,1723,1021,702,0,803,0,13,790,526,264
06W118,,06,Steglitz-Zehlendorf,118,,1,79,,1765,1111,654,0,840,0,21,819,512,307
06W201,,06,Steglitz-Zehlendorf,201,,2,79,,1906,1325,581,0,1027,0,32,995,581,414
06W202,,06,Steglitz-Zehlendorf,202,,2,79,,1712,1194,518,0,876,0,19,857,541,316
06W203,,06,Steglitz-Zehlendorf,203,,2,79,,1919,1337,582,0,928,0,25,903,577,326
06W204,,06,Steglitz-Zehlendorf,204,,2,79,,1663,1160,503,0,890,0,18,872,524,348
06W205,,06,Steglitz-Zehlendorf,205,,2,79,,1704,1136,568,0,755,0,18,737,459,278
06W206,,06,Steglitz-Zehlendorf,206,,2,79,,1612,1014,598,0,698,0,13,685,451,234
06W207,,06,Steglitz-Zehlendorf,207,,2,79,,1535,1082,453,0,738,0,12,726,424,302
06W208,,06,Steglitz-Zehlendorf,208,,2,79,,1557,1129,428,0,808,0,11,797,562,235
06W209,,06,Steglitz-Zehlendorf,209,,2,79,,1867,1174,693,0,821,0,14,807,528,279
06W210,,06,Steglitz-Zehlendorf,210,,2,79,,1716,1047,669,0,764,0,18,746,459,287
06W211,,06,Steglitz-Zehlendorf,211,,2,79,,1687,1011,676,0,731,0,13,718,464,254
06W212,,06,Steglitz-Zehlendorf,212,,2,79,,1881,1256,625,0,837,0,18,819,546,273
06W213,,06,Steglitz-Zehlendorf,213,,2,79,,2074,1475,599,0,1031,0,27,1004,633,371
06W214,,06,Steglitz-Zehlendorf,214,,2,79,,1940,1379,561,0,1008,0,20,988,606,382
06W215,,06,Steglitz-Zehlendorf,215,,2,79,,1718,1248,470,0,904,0,17,887,586,301
06W216,,06,Steglitz-Zehlendorf,216,,2,79,,1639,1113,526,0,819,0,17,802,508,294
06W217,,06,Steglitz-Zehlendorf,217,,2,79,,1944,1362,582,0,1077,0,16,1061,674,387
06W218,,06,Steglitz-Zehlendorf,218,,2,79,,1634,1074,560,0,658,0,10,648,447,201
06W301,,06,Steglitz-Zehlendorf,301,,3,79,,1886,1188,698,0,939,0,17,922,548,374
06W302,,06,Steglitz-Zehlendorf,302,,3,79,,1748,1035,713,0,828,0,18,810,481,329
06W303,,06,Steglitz-Zehlendorf,303,,3,79,,1829,1270,559,0,968,0,15,953,609,344
06W304,,06,Steglitz-Zehlendorf,304,,3,79,,1841,1151,690,0,957,0,17,940,552,388
06W305,,06,Steglitz-Zehlendorf,305,,3,79,,1616,986,630,0,810,0,16,794,462,332
06W306,,06,Steglitz-Zehlendorf,306,,3,79,,1973,1206,767,0,889,0,15,874,555,319
06W307,,06,Steglitz-Zehlendorf,307,,3,79,,1729,1043,686,0,762,0,19,743,482,261
06W308,,06,Steglitz-Zehlendorf,308,,3,79,,1743,1006,737,0,864,0,16,848,557,291
06W309,,06,Steglitz-Zehlendorf,309,,3,79,,1828,1126,702,0,865,0,22,843,532,311
06W310,,06,Steglitz-Zehlendorf,310,,3,79,,1768,1141,627,0,914,0,9,905,543,362
06W311,,06,Steglitz-Zehlendorf,311,,3,79,,1749,1135,614,0,887,0,10,877,582,295
06W312,,06,Steglitz-Zehlendorf,312,,3,79,,1810,1057,753,0,917,0,19,898,578,320
06W313,,06,Steglitz-Zehlendorf,313,,3,79,,1788,1114,674,0,879,0,17,862,581,281
06W314,,06,Steglitz-Zehlendorf,314,,3,79,,2729,1801,928,0,1424,0,18,1406,966,440
06W315,,06,Steglitz-Zehlendorf,315,,3,79,,1658,963,695,0,795,0,16,779,539,240
06W316,,06,Steglitz-Zehlendorf,316,,3,79,,1935,1309,626,0,972,0,23,949,647,302
06W317,,06,Steglitz-Zehlendorf,317,,3,79,,1936,1376,560,0,858,0,17,841,600,241
06W318,,06,Steglitz-Zehlendorf,318,,3,79,,2032,1258,774,0,898,0,34,864,609,255
06W401,,06,Steglitz-Zehlendorf,401,,4,79,,1895,1299,596,0,994,0,23,971,649,322
06W402,,06,Steglitz-Zehlendorf,402,,4,79,,1661,1096,565,0,801,0,20,781,538,243
06W403,,06,Steglitz-Zehlendorf,403,,4,79,,1628,1046,582,0,729,0,16,713,468,245
06W404,,06,Steglitz-Zehlendorf,404,,4,79,,1982,1284,698,0,1029,0,16,1013,664,349
06W405,,06,Steglitz-Zehlendorf,405,,4,79,,1780,1157,623,0,940,0,17,923,599,324
06W406,,06,Steglitz-Zehlendorf,406,,4,79,,1938,1247,691,0,941,0,34,907,598,309
06W407,,06,Steglitz-Zehlendorf,407,,4,79,,1946,1332,614,0,926,0,20,906,614,292
06W408,,06,Steglitz-Zehlendorf,408,,4,79,,1814,1096,718,0,864,0,19,845,546,299
06W409,,06,Steglitz-Zehlendorf,409,,4,79,,1776,1152,624,0,834,0,16,818,593,225
06W410,,06,Steglitz-Zehlendorf,410,,4,79,,1638,1213,425,0,864,0,23,841,583,258
06W411,,06,Steglitz-Zehlendorf,411,,4,79,,1695,1149,546,0,877,0,11,866,612,254
06W412,,06,Steglitz-Zehlendorf,412,,4,79,,1473,1080,393,0,805,0,16,789,562,227
06W413,,06,Steglitz-Zehlendorf,413,,4,79,,1749,1176,573,0,787,0,21,766,528,238
06W414,,06,Steglitz-Zehlendorf,414,,4,79,,1596,1338,258,0,720,0,26,694,507,187
