district_id,district_name,electoral_district_id,electoral_district_type,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
6,Steglitz-Zehlendorf,106,Urnenwahlbezirk,1639,1507,132,0,321,1,0,321,316,5
6,Steglitz-Zehlendorf,107,Urnenwahlbezirk,1834,1680,154,0,464,0,0,464,459,5
6,Steglitz-Zehlendorf,108,Urnenwahlbezirk,1902,1693,209,0,443,3,0,443,434,9
6,Steglitz-Zehlendorf,109,Urnenwahlbezirk,1929,1755,174,0,455,1,0,455,448,7
6,Steglitz-Zehlendorf,110,Urnenwahlbezirk,1861,1711,150,0,422,0,0,422,415,7
6,Steglitz-Zehlendorf,111,Urnenwahlbezirk,1769,1676,93,0,420,1,0,420,412,8
6,Steglitz-Zehlendorf,112,Urnenwahlbezirk,1680,1571,109,0,452,0,0,452,441,11
6,Steglitz-Zehlendorf,113,Urnenwahlbezirk,1798,1674,124,0,314,0,2,312,310,2
6,Steglitz-Zehlendorf,114,Urnenwahlbezirk,1802,1639,163,0,422,0,0,422,414,8
6,Steglitz-Zehlendorf,115,Urnenwahlbezirk,1572,1426,146,0,323,1,0,323,318,5
6,Steglitz-Zehlendorf,116,Urnenwahlbezirk,1907,1687,220,0,405,0,0,405,398,7
6,Steglitz-Zehlendorf,117,Urnenwahlbezirk,1758,1533,225,0,344,2,1,343,340,3
6,Steglitz-Zehlendorf,118,Urnenwahlbezirk,1756,1573,183,0,451,2,1,450,443,7
6,Steglitz-Zehlendorf,201,Urnenwahlbezirk,1791,1654,137,0,402,0,0,402,401,1
6,Steglitz-Zehlendorf,202,Urnenwahlbezirk,1718,1598,120,0,373,0,0,373,370,3
6,Steglitz-Zehlendorf,203,Urnenwahlbezirk,1866,1731,135,0,386,1,1,385,380,5
6,Steglitz-Zehlendorf,204,Urnenwahlbezirk,1651,1545,106,0,413,2,0,413,409,4
6,Steglitz-Zehlendorf,205,Urnenwahlbezirk,1716,1567,149,0,372,0,0,372,370,2
6,Steglitz-Zehlendorf,206,Urnenwahlbezirk,1641,1502,139,0,397,0,2,395,390,5
6,Steglitz-Zehlendorf,207,Urnenwahlbezirk,1540,1426,114,0,281,0,0,281,273,8
6,Steglitz-Zehlendorf,208,Urnenwahlbezirk,1574,1441,133,0,332,1,0,332,327,5
6,Steglitz-Zehlendorf,209,Urnenwahlbezirk,1896,1717,179,0,354,0,1,353,344,9
6,Steglitz-Zehlendorf,210,Urnenwahlbezirk,1731,1580,151,0,519,1,1,518,513,5
6,Steglitz-Zehlendorf,211,Urnenwahlbezirk,1706,1528,178,0,403,2,1,402,391,11
6,Steglitz-Zehlendorf,212,Urnenwahlbezirk,1856,1698,158,0,351,2,0,351,343,8
6,Steglitz-Zehlendorf,213,Urnenwahlbezirk,2073,1941,132,0,389,0,0,389,379,10
6,Steglitz-Zehlendorf,214,Urnenwahlbezirk,1899,1748,151,0,424,0,1,423,419,4
6,Steglitz-Zehlendorf,215,Urnenwahlbezirk,1769,1654,115,0,405,0,1,404,397,7
6,Steglitz-Zehlendorf,216,Urnenwahlbezirk,1628,1476,152,0,316,1,0,316,311,5
6,Steglitz-Zehlendorf,217,Urnenwahlbezirk,1833,1717,116,0,533,0,1,532,518,14
6,Steglitz-Zehlendorf,218,Urnenwahlbezirk,1601,1445,156,0,270,1,1,269,268,1
6,Steglitz-Zehlendorf,301,Urnenwahlbezirk,1764,1577,187,0,466,1,0,466,460,6
6,Steglitz-Zehlendorf,302,Urnenwahlbezirk,1720,1523,197,0,463,1,0,463,461,2
6,Steglitz-Zehlendorf,303,Urnenwahlbezirk,1867,1737,130,0,467,1,1,466,460,6
6,Steglitz-Zehlendorf,304,Urnenwahlbezirk,1842,1658,184,0,569,1,0,569,559,10
6,Steglitz-Zehlendorf,305,Urnenwahlbezirk,1631,1448,183,0,446,2,1,445,441,4
6,Steglitz-Zehlendorf,306,Urnenwahlbezirk,1928,1711,217,0,538,1,0,538,531,7
6,Steglitz-Zehlendorf,307,Urnenwahlbezirk,1722,1516,206,0,400,3,1,399,392,7
6,Steglitz-Zehlendorf,308,Urnenwahlbezirk,1799,1564,235,0,587,0,0,587,583,4
6,Steglitz-Zehlendorf,309,Urnenwahlbezirk,1755,1560,195,0,448,1,0,448,447,1
6,Steglitz-Zehlendorf,310,Urnenwahlbezirk,1746,1583,163,0,465,0,0,465,459,6
6,Steglitz-Zehlendorf,311,Urnenwahlbezirk,1480,1330,150,0,312,1,1,311,308,3
6,Steglitz-Zehlendorf,312,Urnenwahlbezirk,1794,1572,222,0,404,4,0,404,403,1
6,Steglitz-Zehlendorf,313,Urnenwahlbezirk,1613,1422,191,0,415,0,0,415,412,3
6,Steglitz-Zehlendorf,314,Urnenwahlbezirk,1771,1621,150,0,457,1,0,457,446,11
6,Steglitz-Zehlendorf,315,Urnenwahlbezirk,1624,1400,224,0,424,1,0,424,417,7
6,Steglitz-Zehlendorf,316,Urnenwahlbezirk,1968,1817,151,0,557,2,2,555,542,13
6,Steglitz-Zehlendorf,317,Urnenwahlbezirk,1840,1725,115,0,328,0,0,328,323,5
6,Steglitz-Zehlendorf,318,Urnenwahlbezirk,1998,1775,223,0,451,3,0,451,440,11
6,Steglitz-Zehlendorf,401,Urnenwahlbezirk,2094,1922,172,0,553,0,0,553,542,11
6,Steglitz-Zehlendorf,402,Urnenwahlbezirk,1489,1358,131,0,389,0,1,388,382,6
6,Steglitz-Zehlendorf,403,Urnenwahlbezirk,1736,1609,127,0,355,1,0,355,352,3
6,Steglitz-Zehlendorf,404,Urnenwahlbezirk,1952,1758,194,0,548,1,0,548,537,11
6,Steglitz-Zehlendorf,405,Urnenwahlbezirk,1751,1561,190,0,510,0,0,510,504,6
6,Steglitz-Zehlendorf,406,Urnenwahlbezirk,1898,1713,185,0,490,1,0,490,485,5
6,Steglitz-Zehlendorf,407,Urnenwahlbezirk,2000,1841,159,0,435,3,0,435,429,6
6,Steglitz-Zehlendorf,408,Urnenwahlbezirk,1725,1516,209,0,483,2,1,482,476,6
6,Steglitz-Zehlendorf,409,Urnenwahlbezirk,1829,1636,193,0,383,1,0,383,375,8
6,Steglitz-Zehlendorf,410,Urnenwahlbezirk,1641,1522,119,0,333,1,0,333,327,6
6,Steglitz-Zehlendorf,411,Urnenwahlbezirk,1725,1522,203,0,449,0,0,449,447,2
6,Steglitz-Zehlendorf,412,Urnenwahlbezirk,1604,1499,105,0,441,2,0,441,436,5
6,Steglitz-Zehlendorf,413,Urnenwahlbezirk,1792,1613,179,0,439,0,0,439,433,6
6,Steglitz-Zehlendorf,414,Urnenwahlbezirk,1694,1606,88,0,261,0,0,261,248,13
6,Steglitz-Zehlendorf,415,Urnenwahlbezirk,1671,1567,104,0,306,1,2,304,295,9
6,Steglitz-Zehlendorf,416,Urnenwahlbezirk,1792,1601,191,0,476,1,0,476,463,13
6,Steglitz-Zehlendorf,417,Urnenwahlbezirk,1689,1459,230,0,498,2,0,498,489,9
6,Steglitz-Zehlendorf,501,Urnenwahlbezirk,1691,1523,168,0,353,1,0,353,345,8
6,Steglitz-Zehlendorf,502,Urnenwahlbezirk,1695,1605,90,0,363,0,0,363,353,10
6,Steglitz-Zehlendorf,503,Urnenwahlbezirk,1333,1207,126,0,302,1,0,302,299,3
6,Steglitz-Zehlendorf,504,Urnenwahlbezirk,1541,1395,146,0,389,1,0,389,376,13
6,Steglitz-Zehlendorf,505,Urnenwahlbezirk,1936,1749,187,0,548,0,0,548,539,9
6,Steglitz-Zehlendorf,506,Urnenwahlbezirk,1691,1519,172,0,326,0,0,326,316,10
6,Steglitz-Zehlendorf,507,Urnenwahlbezirk,1720,1628,92,0,331,0,0,331,320,11
6,Steglitz-Zehlendorf,508,Urnenwahlbezirk,1880,1730,150,0,344,1,0,344,339,5
6,Steglitz-Zehlendorf,509,Urnenwahlbezirk,1814,1652,162,0,494,1,1,493,484,9
6,Steglitz-Zehlendorf,510,Urnenwahlbezirk,1928,1765,163,0,478,4,0,478,475,3
6,Steglitz-Zehlendorf,511,Urnenwahlbezirk,1601,1414,187,0,323,0,1,322,321,1
6,Steglitz-Zehlendorf,512,Urnenwahlbezirk,1626,1545,81,0,251,3,0,251,245,6
6,Steglitz-Zehlendorf,513,Urnenwahlbezirk,1880,1759,121,0,418,0,1,417,412,5
6,Steglitz-Zehlendorf,514,Urnenwahlbezirk,1664,1457,207,0,446,0,0,446,444,2
6,Steglitz-Zehlendorf,515,Urnenwahlbezirk,1697,1491,206,0,467,5,1,466,461,5
6,Steglitz-Zehlendorf,516,Urnenwahlbezirk,1834,1713,121,0,230,1,0,230,224,6
6,Steglitz-Zehlendorf,517,Urnenwahlbezirk,1671,1537,134,0,252,0,0,252,242,10
6,Steglitz-Zehlendorf,518,Urnenwahlbezirk,1666,1566,100,0,328,0,1,327,318,9
6,Steglitz-Zehlendorf,601,Urnenwahlbezirk,1426,1235,191,0,359,1,0,359,354,5
6,Steglitz-Zehlendorf,602,Urnenwahlbezirk,1563,1417,146,0,514,0,0,514,509,5
6,Steglitz-Zehlendorf,603,Urnenwahlbezirk,1591,1424,167,0,397,1,0,397,387,10
6,Steglitz-Zehlendorf,604,Urnenwahlbezirk,1815,1624,191,0,560,0,0,560,554,6
6,Steglitz-Zehlendorf,605,Urnenwahlbezirk,1476,1346,130,0,319,0,0,319,315,4
6,Steglitz-Zehlendorf,606,Urnenwahlbezirk,1375,1238,137,0,261,3,0,261,256,5
6,Steglitz-Zehlendorf,607,Urnenwahlbezirk,1567,1369,198,0,330,2,0,330,327,3
6,Steglitz-Zehlendorf,608,Urnenwahlbezirk,1484,1342,142,0,287,2,0,287,282,5
6,Steglitz-Zehlendorf,609,Urnenwahlbezirk,1731,1541,190,0,394,0,1,393,391,2
6,Steglitz-Zehlendorf,610,Urnenwahlbezirk,1179,1030,149,0,243,0,0,243,242,1
6,Steglitz-Zehlendorf,611,Urnenwahlbezirk,1562,1367,195,0,389,0,0,389,383,6
6,Steglitz-Zehlendorf,612,Urnenwahlbezirk,1806,1624,182,0,422,0,0,422,415,7
6,Steglitz-Zehlendorf,613,Urnenwahlbezirk,1738,1470,268,0,497,0,0,497,490,7
6,Steglitz-Zehlendorf,614,Urnenwahlbezirk,1823,1605,218,0,419,0,0,419,410,9
6,Steglitz-Zehlendorf,615,Urnenwahlbezirk,1782,1576,206,0,419,0,0,419,406,13
6,Steglitz-Zehlendorf,616,Urnenwahlbezirk,1676,1536,140,0,425,0,1,424,422,2
6,Steglitz-Zehlendorf,617,Urnenwahlbezirk,1745,1624,121,0,481,0,1,480,462,18
6,Steglitz-Zehlendorf,618,Urnenwahlbezirk,1771,1580,191,0,454,1,0,454,445,9
6,Steglitz-Zehlendorf,619,Urnenwahlbezirk,1485,1357,128,0,386,3,0,386,379,7
6,Steglitz-Zehlendorf,701,Urnenwahlbezirk,1620,1434,186,0,427,1,1,426,419,7
6,Steglitz-Zehlendorf,702,Urnenwahlbezirk,1890,1662,228,0,446,1,2,444,439,5
6,Steglitz-Zehlendorf,703,Urnenwahlbezirk,1222,1119,103,0,298,0,0,298,293,5
6,Steglitz-Zehlendorf,704,Urnenwahlbezirk,1466,1347,119,0,386,2,1,385,374,11
6,Steglitz-Zehlendorf,705,Urnenwahlbezirk,1524,1309,215,0,311,0,1,310,309,1
6,Steglitz-Zehlendorf,706,Urnenwahlbezirk,1682,1458,224,0,419,0,1,418,415,3
6,Steglitz-Zehlendorf,707,Urnenwahlbezirk,1821,1599,222,0,414,0,1,413,411,2
6,Steglitz-Zehlendorf,708,Urnenwahlbezirk,1410,1260,150,0,356,0,0,356,353,3
6,Steglitz-Zehlendorf,709,Urnenwahlbezirk,1740,1514,226,0,424,2,0,424,420,4
6,Steglitz-Zehlendorf,710,Urnenwahlbezirk,1738,1544,194,0,477,0,0,477,469,8
6,Steglitz-Zehlendorf,711,Urnenwahlbezirk,1641,1423,218,0,376,0,0,376,369,7
6,Steglitz-Zehlendorf,712,Urnenwahlbezirk,1692,1559,133,0,492,0,0,492,488,4
6,Steglitz-Zehlendorf,713,Urnenwahlbezirk,1490,1261,229,0,354,5,0,354,349,5
6,Steglitz-Zehlendorf,714,Urnenwahlbezirk,1377,1260,117,0,348,0,0,348,344,4
6,Steglitz-Zehlendorf,715,Urnenwahlbezirk,1453,1234,219,0,315,0,0,315,308,7
6,Steglitz-Zehlendorf,716,Urnenwahlbezirk,1324,1148,176,0,323,0,0,323,321,2
6,Steglitz-Zehlendorf,717,Urnenwahlbezirk,1180,1080,100,0,333,0,0,333,325,8
6,Steglitz-Zehlendorf,718,Urnenwahlbezirk,1954,1717,237,0,590,0,0,590,579,11
6,Steglitz-Zehlendorf,719,Urnenwahlbezirk,1742,1534,208,0,465,0,0,465,464,1
7,Tempelhof-Schöneberg,1A ,Briefwahlbezirk,0,0,0,0,534,534,0,534,518,16
7,Tempelhof-Schöneberg,1B ,Briefwahlbezirk,0,0,0,0,538,538,2,536,529,7
7,Tempelhof-Schöneberg,1C ,Briefwahlbezirk,0,0,0,0,539,539,2,537,530,7
7,Tempelhof-Schöneberg,1D ,Briefwahlbezirk,0,0,0,0,508,508,0,508,497,11
7,Tempelhof-Schöneberg,2A ,Briefwahlbezirk,0,0,0,0,643,643,1,642,625,17
7,Tempelhof-Schöneberg,2B ,Briefwahlbezirk,0,0,0,0,532,532,0,532,525,7
7,Tempelhof-Schöneberg,2C ,Briefwahlbezirk,0,0,0,0,508,508,0,508,498,10
7,Tempelhof-Schöneberg,2D ,Briefwahlbezirk,0,0,0,0,539,539,1,538,526,12
7,Tempelhof-Schöneberg,3A ,Briefwahlbezirk,0,0,0,0,531,531,1,530,513,17
7,Tempelhof-Schöneberg,3B ,Briefwahlbezirk,0,0,0,0,509,509,0,509,505,4
7,Tempelhof-Schöneberg,3C ,Briefwahlbezirk,0,0,0,0,521,521,0,521,516,5
7,Tempelhof-Schöneberg,3D ,Briefwahlbezirk,0,0,0,0,532,532,2,530,520,10
7,Tempelhof-Schöneberg,4A ,Briefwahlbezirk,0,0,0,0,524,524,1,523,518,5
7,Tempelhof-Schöneberg,4B ,Briefwahlbezirk,0,0,0,0,508,508,0,508,499,9
7,Tempelhof-Schöneberg,4C ,Briefwahlbezirk,0,0,0,0,509,509,0,509,501,8
7,Tempelhof-Schöneberg,4D ,Briefwahlbezirk,0,0,0,0,535,535,0,535,525,10
7,Tempelhof-Schöneberg,5A ,Briefwahlbezirk,0,0,0,0,546,546,0,546,534,12
7,Tempelhof-Schöneberg,5B ,Briefwahlbezirk,0,0,0,0,533,533,0,533,524,9
7,Tempelhof-Schöneberg,5C ,Briefwahlbezirk,0,0,0,0,541,541,2,537,524,13
7,Tempelhof-Schöneberg,5D ,Briefwahlbezirk,0,0,0,0,540,540,0,540,532,8
7,Tempelhof-Schöneberg,6A ,Briefwahlbezirk,0,0,0,0,542,542,1,541,535,6
7,Tempelhof-Schöneberg,6B ,Briefwahlbezirk,0,0,0,0,535,535,1,533,523,10
7,Tempelhof-Schöneberg,6C ,Briefwahlbezirk,0,0,0,0,453,453,0,453,446,7
7,Tempelhof-Schöneberg,6D ,Briefwahlbezirk,0,0,0,0,385,385,0,385,377,8
7,Tempelhof-Schöneberg,7A ,Briefwahlbezirk,0,0,0,0,535,535,2,533,521,12
7,Tempelhof-Schöneberg,7B ,Briefwahlbezirk,0,0,0,0,516,516,1,515,504,11
7,Tempelhof-Schöneberg,7C ,Briefwahlbezirk,0,0,0,0,523,523,1,522,512,10
7,Tempelhof-Schöneberg,8A ,Briefwahlbezirk,0,0,0,0,541,541,0,541,535,6
7,Tempelhof-Schöneberg,8B ,Briefwahlbezirk,0,0,0,0,541,541,0,541,532,9
7,Tempelhof-Schöneberg,8C ,Briefwahlbezirk,0,0,0,0,538,538,0,538,530,8
7,Tempelhof-Schöneberg,101,Urnenwahlbezirk,1826,1687,139,0,223,0,0,223,217,6
7,Tempelhof-Schöneberg,102,Urnenwahlbezirk,1869,1709,160,0,216,1,1,215,212,3
7,Tempelhof-Schöneberg,103,Urnenwahlbezirk,1884,1797,87,0,317,2,0,317,310,7
7,Tempelhof-Schöneberg,104,Urnenwahlbezirk,1759,1669,90,0,302,1,0,302,295,7
7,Tempelhof-Schöneberg,105,Urnenwahlbezirk,1952,1820,132,0,373,0,0,373,363,10
7,Tempelhof-Schöneberg,106,Urnenwahlbezirk,1760,1603,156,1,342,0,0,342,339,3
7,Tempelhof-Schöneberg,107,Urnenwahlbezirk,1690,1530,160,0,325,3,2,323,319,4
7,Tempelhof-Schöneberg,108,Urnenwahlbezirk,1680,1586,94,0,268,2,1,267,262,5
7,Tempelhof-Schöneberg,109,Urnenwahlbezirk,1871,1718,153,0,413,0,0,413,407,6
7,Tempelhof-Schöneberg,110,Urnenwahlbezirk,2122,1969,153,0,444,3,0,444,435,9
7,Tempelhof-Schöneberg,111,Urnenwahlbezirk,1828,1671,157,0,429,3,0,429,424,5
7,Tempelhof-Schöneberg,112,Urnenwahlbezirk,1919,1755,164,0,410,0,0,410,406,4
7,Tempelhof-Schöneberg,113,Urnenwahlbezirk,1910,1767,143,0,373,0,0,373,371,2
7,Tempelhof-Schöneberg,114,Urnenwahlbezirk,2000,1821,178,1,407,0,0,407,400,7
7,Tempelhof-Schöneberg,115,Urnenwahlbezirk,2004,1870,134,0,402,0,0,402,400,2
7,Tempelhof-Schöneberg,201,Urnenwahlbezirk,1916,1719,197,0,395,0,0,395,389,6
7,Tempelhof-Schöneberg,202,Urnenwahlbezirk,2031,1875,156,0,514,3,0,514,512,2
7,Tempelhof-Schöneberg,203,Urnenwahlbezirk,1910,1750,160,0,421,2,0,421,417,4
7,Tempelhof-Schöneberg,204,Urnenwahlbezirk,1681,1595,86,0,319,2,0,319,302,17
7,Tempelhof-Schöneberg,205,Urnenwahlbezirk,1712,1571,141,0,359,4,0,359,354,5
7,Tempelhof-Schöneberg,206,Urnenwahlbezirk,1932,1780,152,0,428,3,0,428,419,9
7,Tempelhof-Schöneberg,207,Urnenwahlbezirk,1901,1750,151,0,442,0,2,440,432,8
7,Tempelhof-Schöneberg,208,Urnenwahlbezirk,1752,1619,133,0,295,1,1,294,284,10
7,Tempelhof-Schöneberg,209,Urnenwahlbezirk,1961,1821,140,0,368,0,1,367,360,7
7,Tempelhof-Schöneberg,210,Urnenwahlbezirk,1751,1633,118,0,360,0,0,360,351,9
7,Tempelhof-Schöneberg,211,Urnenwahlbezirk,1990,1813,177,0,435,4,0,435,431,4
7,Tempelhof-Schöneberg,212,Urnenwahlbezirk,2018,1878,140,0,507,1,0,507,505,2
7,Tempelhof-Schöneberg,213,Urnenwahlbezirk,2007,1869,138,0,439,0,0,439,434,5
7,Tempelhof-Schöneberg,214,Urnenwahlbezirk,1945,1851,94,0,389,0,0,389,378,11
7,Tempelhof-Schöneberg,215,Urnenwahlbezirk,1428,1311,117,0,347,0,0,347,343,4
7,Tempelhof-Schöneberg,301,Urnenwahlbezirk,1928,1763,165,0,506,0,0,506,501,5
7,Tempelhof-Schöneberg,302,Urnenwahlbezirk,1773,1644,129,0,505,1,0,505,500,5
7,Tempelhof-Schöneberg,303,Urnenwahlbezirk,1708,1546,162,0,452,1,2,450,444,6
7,Tempelhof-Schöneberg,304,Urnenwahlbezirk,1977,1818,159,0,476,1,0,476,462,14
7,Tempelhof-Schöneberg,305,Urnenwahlbezirk,1802,1600,202,0,445,0,1,444,439,5
7,Tempelhof-Schöneberg,306,Urnenwahlbezirk,1749,1619,130,0,463,1,1,462,453,9
7,Tempelhof-Schöneberg,307,Urnenwahlbezirk,1883,1694,189,0,424,6,0,424,421,3
7,Tempelhof-Schöneberg,308,Urnenwahlbezirk,1750,1577,173,0,457,2,0,457,454,3
7,Tempelhof-Schöneberg,309,Urnenwahlbezirk,1660,1526,133,1,452,0,2,450,441,9
7,Tempelhof-Schöneberg,310,Urnenwahlbezirk,1832,1652,180,0,455,0,1,454,451,3
7,Tempelhof-Schöneberg,311,Urnenwahlbezirk,1673,1545,128,0,429,1,0,429,422,7
7,Tempelhof-Schöneberg,312,Urnenwahlbezirk,1810,1676,134,0,432,1,0,432,424,8
7,Tempelhof-Schöneberg,313,Urnenwahlbezirk,1793,1638,155,0,455,1,0,455,453,2
7,Tempelhof-Schöneberg,314,Urnenwahlbezirk,1697,1563,134,0,411,3,0,411,405,6
7,Tempelhof-Schöneberg,315,Urnenwahlbezirk,2124,1947,177,0,508,1,1,507,502,5
7,Tempelhof-Schöneberg,316,Urnenwahlbezirk,1988,1875,113,0,346,0,0,346,338,8
7,Tempelhof-Schöneberg,401,Urnenwahlbezirk,1893,1789,104,0,269,0,0,269,266,3
7,Tempelhof-Schöneberg,402,Urnenwahlbezirk,1762,1623,139,0,355,2,0,355,348,7
7,Tempelhof-Schöneberg,403,Urnenwahlbezirk,1648,1522,126,0,380,4,0,380,376,4
7,Tempelhof-Schöneberg,404,Urnenwahlbezirk,1591,1493,98,0,306,1,0,306,301,5
7,Tempelhof-Schöneberg,405,Urnenwahlbezirk,2018,1909,109,0,364,0,2,362,358,4
7,Tempelhof-Schöneberg,406,Urnenwahlbezirk,2021,1851,170,0,375,2,1,374,367,7
7,Tempelhof-Schöneberg,407,Urnenwahlbezirk,1818,1636,182,0,426,0,10,416,405,11
7,Tempelhof-Schöneberg,408,Urnenwahlbezirk,1958,1828,130,0,458,0,0,458,445,13
7,Tempelhof-Schöneberg,409,Urnenwahlbezirk,1808,1647,161,0,461,0,1,460,450,10
7,Tempelhof-Schöneberg,410,Urnenwahlbezirk,2245,2099,146,0,490,0,3,487,476,11
7,Tempelhof-Schöneberg,411,Urnenwahlbezirk,1621,1509,112,0,218,0,0,218,212,6
7,Tempelhof-Schöneberg,412,Urnenwahlbezirk,1874,1760,114,0,313,1,0,313,308,5
7,Tempelhof-Schöneberg,413,Urnenwahlbezirk,1868,1714,154,0,493,1,0,493,487,6
7,Tempelhof-Schöneberg,414,Urnenwahlbezirk,1997,1805,192,0,342,0,0,342,336,6
7,Tempelhof-Schöneberg,415,Urnenwahlbezirk,2048,1873,175,0,340,0,0,340,330,10
7,Tempelhof-Schöneberg,416,Urnenwahlbezirk,2169,1978,191,0,334,0,0,334,326,8
7,Tempelhof-Schöneberg,501,Urnenwahlbezirk,1656,1466,190,0,400,0,0,400,395,5
7,Tempelhof-Schöneberg,502,Urnenwahlbezirk,2243,2026,217,0,552,3,4,548,536,12
7,Tempelhof-Schöneberg,503,Urnenwahlbezirk,1851,1760,91,0,434,1,0,434,431,3
7,Tempelhof-Schöneberg,504,Urnenwahlbezirk,2057,1959,98,0,399,0,0,399,391,8
7,Tempelhof-Schöneberg,505,Urnenwahlbezirk,1848,1728,120,0,461,0,0,461,450,11
7,Tempelhof-Schöneberg,506,Urnenwahlbezirk,1990,1887,103,0,341,1,0,341,332,9
7,Tempelhof-Schöneberg,507,Urnenwahlbezirk,2017,1861,156,0,408,0,0,408,404,4
7,Tempelhof-Schöneberg,508,Urnenwahlbezirk,2202,2117,85,0,275,0,0,275,269,6
7,Tempelhof-Schöneberg,509,Urnenwahlbezirk,1938,1825,113,0,471,0,2,469,460,9
7,Tempelhof-Schöneberg,510,Urnenwahlbezirk,2003,1888,115,0,341,0,0,341,333,8
7,Tempelhof-Schöneberg,511,Urnenwahlbezirk,2149,2031,118,0,363,0,1,362,358,4
7,Tempelhof-Schöneberg,512,Urnenwahlbezirk,1957,1793,164,0,529,1,1,528,520,8
7,Tempelhof-Schöneberg,513,Urnenwahlbezirk,2017,1911,106,0,364,0,0,364,359,5
7,Tempelhof-Schöneberg,514,Urnenwahlbezirk,2153,2024,129,0,501,0,1,500,497,3
7,Tempelhof-Schöneberg,515,Urnenwahlbezirk,1917,1806,111,0,394,0,0,394,385,9
7,Tempelhof-Schöneberg,601,Urnenwahlbezirk,1977,1875,102,0,331,0,0,331,326,5
7,Tempelhof-Schöneberg,602,Urnenwahlbezirk,2310,2143,167,0,377,1,0,377,367,10
7,Tempelhof-Schöneberg,603,Urnenwahlbezirk,2113,2005,108,0,511,1,1,510,500,10
7,Tempelhof-Schöneberg,604,Urnenwahlbezirk,2192,2053,139,0,519,2,3,516,498,18
7,Tempelhof-Schöneberg,605,Urnenwahlbezirk,1937,1808,129,0,421,0,1,420,409,11
7,Tempelhof-Schöneberg,606,Urnenwahlbezirk,2172,2021,151,0,475,1,0,475,467,8
7,Tempelhof-Schöneberg,607,Urnenwahlbezirk,2021,1918,103,0,336,1,1,335,324,11
7,Tempelhof-Schöneberg,608,Urnenwahlbezirk,1960,1798,162,0,528,0,1,527,521,6
7,Tempelhof-Schöneberg,609,Urnenwahlbezirk,1900,1740,160,0,382,0,0,382,375,7
7,Tempelhof-Schöneberg,610,Urnenwahlbezirk,2100,1958,142,0,686,1,2,684,671,13
7,Tempelhof-Schöneberg,611,Urnenwahlbezirk,2221,1931,290,0,477,1,1,476,467,9
7,Tempelhof-Schöneberg,612,Urnenwahlbezirk,1749,1604,145,0,463,0,0,463,461,2
7,Tempelhof-Schöneberg,613,Urnenwahlbezirk,2070,1937,133,0,454,3,0,454,450,4
7,Tempelhof-Schöneberg,614,Urnenwahlbezirk,1727,1581,146,0,493,1,1,492,488,4
7,Tempelhof-Schöneberg,615,Urnenwahlbezirk,1785,1625,160,0,479,3,0,479,470,9
7,Tempelhof-Schöneberg,701,Urnenwahlbezirk,1794,1641,153,0,345,1,0,345,336,9
7,Tempelhof-Schöneberg,702,Urnenwahlbezirk,1716,1597,119,0,594,2,0,594,589,5
7,Tempelhof-Schöneberg,703,Urnenwahlbezirk,1994,1872,122,0,571,3,3,567,558,9
7,Tempelhof-Schöneberg,704,Urnenwahlbezirk,1379,1272,107,0,265,0,0,265,260,5
7,Tempelhof-Schöneberg,705,Urnenwahlbezirk,2014,1840,174,0,325,0,0,325,315,10
7,Tempelhof-Schöneberg,706,Urnenwahlbezirk,1930,1821,109,0,415,2,0,415,408,7
7,Tempelhof-Schöneberg,707,Urnenwahlbezirk,1541,1453,88,0,250,0,0,250,243,7
7,Tempelhof-Schöneberg,708,Urnenwahlbezirk,2082,1984,98,0,300,2,0,300,295,5
7,Tempelhof-Schöneberg,709,Urnenwahlbezirk,2300,2149,151,0,404,1,0,404,394,10
7,Tempelhof-Schöneberg,710,Urnenwahlbezirk,1816,1629,187,0,451,1,0,451,450,1
7,Tempelhof-Schöneberg,711,Urnenwahlbezirk,2034,1862,172,0,601,0,3,598,587,11
7,Tempelhof-Schöneberg,712,Urnenwahlbezirk,1996,1842,154,0,689,3,0,689,687,2
7,Tempelhof-Schöneberg,713,Urnenwahlbezirk,2064,1877,187,0,601,1,0,601,597,4
7,Tempelhof-Schöneberg,714,Urnenwahlbezirk,2166,2004,162,0,585,0,0,586,582,4
7,Tempelhof-Schöneberg,715,Urnenwahlbezirk,1988,1800,188,0,388,0,0,388,385,3
7,Tempelhof-Schöneberg,801,Urnenwahlbezirk,1868,1665,203,0,579,1,2,577,570,7
7,Tempelhof-Schöneberg,802,Urnenwahlbezirk,1858,1695,163,0,580,2,3,577,571,6
7,Tempelhof-Schöneberg,803,Urnenwahlbezirk,1917,1756,161,0,314,2,0,314,305,9
7,Tempelhof-Schöneberg,804,Urnenwahlbezirk,1930,1802,128,0,371,0,1,370,356,14
7,Tempelhof-Schöneberg,805,Urnenwahlbezirk,2099,1962,137,0,538,0,0,538,532,6
7,Tempelhof-Schöneberg,806,Urnenwahlbezirk,1798,1653,145,0,423,1,1,422,421,1
7,Tempelhof-Schöneberg,807,Urnenwahlbezirk,2024,1815,209,0,535,0,0,535,531,4
7,Tempelhof-Schöneberg,808,Urnenwahlbezirk,1963,1853,110,0,446,2,1,445,433,12
7,Tempelhof-Schöneberg,809,Urnenwahlbezirk,1873,1724,149,0,388,1,0,388,383,5
