id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_cdu,party_die_linke,party_spd,party_grüne,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_die_grauen,party_freie_wähler,party_verjüngungsforschung,party_ödp,party_du,party_v_partei3,party_dkp,party_mlpd,party_büso,party_sgp,party_wir_bürger,party_heimat,party_die_humanisten,party_team_todenhöfer,party_volt,party_die_basis,party_b,others,party_bündnis_21,other_applicant_1,other_applicant_2,other_applicant_3,other_applicant_menschliche_welt,other_applicant_4,other_applicant_5,other_applicant_6,other_applicant_7,other_applicant_8,other_applicant_9,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_cdu_percentage,party_die_linke_percentage,party_spd_percentage,party_grüne_percentage,party_afd_percentage,party_fdp_percentage,party_die_partei_percentage,party_tierschutzpartei_percentage,party_piraten_percentage,party_die_grauen_percentage,party_freie_wähler_percentage,party_verjüngungsforschung_percentage,party_ödp_percentage,party_du_percentage,party_v_partei3_percentage,party_dkp_percentage,party_mlpd_percentage,party_büso_percentage,party_sgp_percentage,party_wir_bürger_percentage,party_heimat_percentage,party_die_humanisten_percentage,party_team_todenhöfer_percentage,party_volt_percentage,party_die_basis_percentage,party_b_percentage,others_percentage,party_bündnis_21_percentage,other_applicant_1_percentage,other_applicant_2_percentage,other_applicant_3_percentage,other_applicant_menschliche_welt_percentage,other_applicant_4_percentage,other_applicant_5_percentage,other_applicant_6_percentage,other_applicant_7_percentage,other_applicant_8_percentage,other_applicant_9_percentage
04104,04,104,1019,860,159,0,152,0,150,2,39,15,32,8,34,6,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.91658488714426,1.3157894736842104,98.68421052631578,26.0,10.0,21.333333333333336,5.333333333333334,22.666666666666664,4.0,4.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
04105,04,105,1163,867,296,0,415,5,396,19,71,33,130,45,58,28,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35.683576956147895,4.578313253012048,95.42168674698796,17.929292929292927,8.333333333333332,32.82828282828283,11.363636363636363,14.646464646464647,7.07070707070707,1.5151515151515151,4.040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04106,04,106,990,789,201,0,176,3,174,2,39,19,42,22,36,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77777777777778,1.1363636363636365,98.86363636363636,22.413793103448278,10.919540229885058,24.137931034482758,12.643678160919542,20.689655172413794,5.172413793103448,0.5747126436781609,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04107,04,107,1221,912,309,0,459,0,438,21,114,30,136,35,63,42,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,37.59213759213759,4.57516339869281,95.42483660130719,26.027397260273972,6.8493150684931505,31.05022831050228,7.9908675799086755,14.383561643835616,9.58904109589041,0.684931506849315,2.054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45662100456621
04108,04,108,455,327,128,0,198,3,190,8,50,12,56,15,30,15,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43.51648351648352,4.040404040404041,95.95959595959596,26.31578947368421,6.315789473684211,29.47368421052631,7.894736842105263,15.789473684210526,7.894736842105263,1.5789473684210527,2.631578947368421,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04109,04,109,1069,786,283,0,370,0,354,16,60,26,126,31,57,18,5,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61178671655753,4.324324324324325,95.67567567567568,16.94915254237288,7.344632768361582,35.59322033898305,8.757062146892656,16.101694915254235,5.084745762711865,1.4124293785310735,5.649717514124294,0.0,0.0,0.0,0.0,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04110,04,110,1184,816,368,0,474,5,452,22,93,39,160,31,67,32,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40.03378378378378,4.641350210970464,95.35864978902954,20.575221238938052,8.628318584070795,35.39823008849557,6.8584070796460175,14.823008849557523,7.079646017699115,1.991150442477876,3.761061946902655,0.0,0.0,0.0,0.0,0.22123893805309736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637168141592921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04111,04,111,981,743,238,0,388,2,376,12,87,20,123,19,49,48,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,39.55147808358818,3.0927835051546393,96.90721649484536,23.138297872340424,5.319148936170213,32.71276595744681,5.053191489361701,13.031914893617023,12.76595744680851,2.6595744680851063,1.8617021276595744,0.0,0.0,0.0,0.0,0.26595744680851063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26595744680851063
04112,04,112,1192,792,400,0,500,4,489,11,60,47,142,105,55,38,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,41.946308724832214,2.1999999999999997,97.8,12.269938650306749,9.611451942740286,29.038854805725972,21.472392638036812,11.247443762781186,7.770961145194274,3.6809815950920246,2.8629856850715747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8404907975460123,0.0,0.0,0.2044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04113,04,113,1361,844,517,0,557,8,545,12,74,73,157,115,30,47,15,16,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,40.92578986039677,2.154398563734291,97.84560143626571,13.577981651376147,13.394495412844037,28.807339449541285,21.100917431192663,5.5045871559633035,8.623853211009175,2.7522935779816518,2.9357798165137616,0.0,0.0,0.0,0.0,0.3669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.1834862385321101,0.0,0.0,0.0,0.0,2.5688073394495414,0.0,0.0,0.1834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04114,04,114,1178,680,498,0,450,6,436,14,58,46,128,96,33,33,15,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,38.20033955857385,3.111111111111111,96.88888888888889,13.302752293577983,10.550458715596331,29.357798165137616,22.018348623853214,7.568807339449542,7.568807339449542,3.4403669724770642,2.7522935779816518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22935779816513763,0.0,0.0,0.22935779816513763,0.0,0.0,0.0,0.0,2.7522935779816518,0.0,0.0,0.22935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04115,04,115,1129,850,279,0,301,2,298,3,56,34,63,86,27,6,6,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26.660761736049604,0.9966777408637874,99.00332225913621,18.79194630872483,11.409395973154362,21.140939597315437,28.859060402684566,9.060402684563758,2.013422818791946,2.013422818791946,4.697986577181208,0.0,0.0,0.0,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04116,04,116,1296,753,543,0,530,0,520,10,64,53,142,156,25,46,13,9,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40.89506172839506,1.8867924528301887,98.11320754716981,12.307692307692308,10.192307692307692,27.307692307692307,30.0,4.807692307692308,8.846153846153847,2.5,1.7307692307692308,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04117,04,117,1040,740,300,0,232,4,230,2,61,17,58,43,28,14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.30769230769231,0.8620689655172413,99.13793103448276,26.521739130434785,7.391304347826087,25.217391304347824,18.695652173913043,12.173913043478262,6.086956521739131,0.43478260869565216,3.0434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04118,04,118,1142,842,300,0,239,2,236,3,52,27,57,59,17,8,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.928196147110334,1.2552301255230125,98.74476987447699,22.033898305084744,11.440677966101696,24.152542372881356,25.0,7.203389830508475,3.389830508474576,1.694915254237288,3.389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.0,0.0,0.423728813559322,0.0,0.0,0.0,0.0,0.847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04119,04,119,1193,921,272,0,301,0,301,0,45,42,74,83,22,12,10,9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.230511316010055,0.0,100.0,14.950166112956811,13.953488372093023,24.58471760797342,27.57475083056478,7.308970099667775,3.9867109634551494,3.322259136212625,2.990033222591362,0.0,0.0,0.0,0.0,0.33222591362126247,0.0,0.0,0.0,0.6644518272425249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33222591362126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05101,05,101,787,523,264,0,297,2,280,17,68,21,83,59,16,15,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,37.73824650571792,5.723905723905724,94.27609427609428,24.285714285714285,7.5,29.642857142857142,21.071428571428573,5.714285714285714,5.357142857142857,1.4285714285714286,2.142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05102,05,102,1035,580,455,0,402,1,396,6,98,10,117,46,48,40,9,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,38.84057971014493,1.4925373134328357,98.50746268656717,24.747474747474747,2.525252525252525,29.545454545454547,11.616161616161616,12.121212121212121,10.1010101010101,2.272727272727273,3.2828282828282833,0.0,0.0,0.0,0.0,0.25252525252525254,0.0,0.0,0.0,0.25252525252525254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.25252525252525254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05103,05,103,1051,610,441,0,469,8,462,7,104,23,143,78,40,36,7,19,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,44.62416745956232,1.4925373134328357,98.50746268656717,22.51082251082251,4.978354978354979,30.952380952380953,16.883116883116884,8.658008658008658,7.792207792207792,1.5151515151515151,4.112554112554113,0.0,0.0,0.0,0.0,0.6493506493506493,0.0,0.0,0.0,0.21645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493506493506493
05104,05,104,966,713,253,0,400,2,379,21,74,28,120,43,52,26,13,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,41.40786749482402,5.25,94.75,19.525065963060687,7.387862796833773,31.6622691292876,11.345646437994723,13.720316622691293,6.860158311345646,3.430079155672823,4.221635883905013,0.0,0.0,0.0,0.0,0.2638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.2638522427440633,0.0,0.0,0.0,0.0,1.3192612137203166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05105,05,105,1035,561,474,0,451,4,444,7,143,11,132,56,35,42,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43.574879227053145,1.5521064301552108,98.4478935698448,32.207207207207205,2.4774774774774775,29.72972972972973,12.612612612612612,7.882882882882883,9.45945945945946,0.45045045045045046,2.2522522522522523,0.0,0.0,0.0,0.0,0.45045045045045046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4774774774774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05106,05,106,1103,581,522,0,395,2,387,8,97,12,133,42,47,32,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35.811423390752495,2.0253164556962027,97.9746835443038,25.064599483204137,3.10077519379845,34.366925064599485,10.852713178294573,12.144702842377262,8.2687338501292,2.5839793281653747,2.842377260981912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516795865633075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583979328165375
05107,05,107,834,549,285,0,357,2,345,12,82,14,109,33,44,26,9,21,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42.805755395683455,3.361344537815126,96.63865546218487,23.768115942028984,4.057971014492753,31.594202898550726,9.565217391304348,12.753623188405797,7.536231884057972,2.608695652173913,6.086956521739131,0.0,0.0,0.0,0.0,0.2898550724637681,0.0,0.0,0.0,0.2898550724637681,0.0,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,1.1594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05108,05,108,1002,659,343,0,302,2,285,17,46,30,74,35,43,28,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,30.13972055888224,5.629139072847682,94.37086092715232,16.140350877192983,10.526315789473683,25.964912280701753,12.280701754385964,15.087719298245613,9.824561403508772,3.1578947368421053,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4035087719298245,0.0,0.0,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05109,05,109,669,360,309,0,80,2,78,2,19,2,30,11,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.958146487294469,2.5,97.5,24.358974358974358,2.564102564102564,38.46153846153847,14.102564102564102,3.8461538461538463,11.538461538461538,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05110,05,110,869,552,317,0,333,0,320,13,60,29,89,34,50,26,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3199079401611,3.903903903903904,96.09609609609609,18.75,9.0625,27.8125,10.625,15.625,8.125,1.5625,6.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05111,05,111,1228,794,434,0,498,4,479,19,109,26,149,43,56,52,12,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,40.55374592833876,3.815261044176707,96.18473895582329,22.755741127348646,5.427974947807933,31.106471816283925,8.977035490605429,11.691022964509393,10.855949895615867,2.5052192066805845,4.175365344467641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20876826722338201,0.0,0.0,0.0,0.0,1.8789144050104383,0.0,0.0,0.41753653444676403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05112,05,112,1048,660,388,0,449,5,437,12,88,25,138,54,48,28,17,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,1,42.843511450381676,2.6726057906458798,97.32739420935413,20.137299771167047,5.720823798627003,31.57894736842105,12.356979405034325,10.983981693363845,6.407322654462242,3.8901601830663615,6.178489702517163,0.0,0.0,0.0,0.0,0.2288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8306636155606408,0.0,0.0,0.4576659038901602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288329519450801
05113,05,113,999,562,437,0,407,5,399,8,107,16,109,51,52,33,10,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,2,40.74074074074074,1.9656019656019657,98.03439803439802,26.81704260651629,4.010025062656641,27.31829573934837,12.781954887218044,13.032581453634084,8.270676691729323,2.506265664160401,2.0050125313283207,0.0,0.0,0.0,0.0,0.2506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.2506265664160401,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.5012531328320802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012531328320802
05114,05,114,894,557,337,0,365,0,356,9,59,22,109,50,51,23,13,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,40.82774049217002,2.4657534246575343,97.53424657534246,16.573033707865168,6.179775280898876,30.61797752808989,14.04494382022472,14.325842696629213,6.460674157303371,3.651685393258427,4.775280898876404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808988764044944,0.0,0.0,0.0,0.0,2.8089887640449436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808988764044944
05115,05,115,1018,777,241,0,471,0,446,25,79,30,117,56,71,34,13,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2671905697446,5.3078556263269645,94.69214437367303,17.713004484304935,6.726457399103139,26.23318385650224,12.556053811659194,15.919282511210762,7.623318385650224,2.914798206278027,6.502242152466367,0.0,0.0,0.0,0.0,0.2242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.2242152466367713,0.0,0.0,0.0,0.0,3.3632286995515694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05116,05,116,776,552,224,0,329,5,312,17,49,22,106,17,59,33,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,42.396907216494846,5.167173252279635,94.83282674772036,15.705128205128204,7.051282051282051,33.97435897435898,5.448717948717949,18.91025641025641,10.576923076923077,2.8846153846153846,3.205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6025641025641024,0.0,0.0,0.641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05117,05,117,975,750,225,0,418,0,398,20,74,38,123,28,72,30,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42.87179487179487,4.784688995215311,95.21531100478468,18.592964824120603,9.547738693467336,30.90452261306533,7.035175879396985,18.090452261306535,7.537688442211055,3.5175879396984926,4.271356783919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025125628140703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05118,05,118,1199,793,406,0,390,3,370,20,73,26,92,37,60,27,15,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,4,32.52710592160133,5.128205128205128,94.87179487179486,19.72972972972973,7.027027027027027,24.864864864864867,10.0,16.216216216216218,7.297297297297297,4.054054054054054,6.486486486486487,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4324324324324325,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810810810810811
05119,05,119,1230,775,455,0,463,4,443,20,75,29,152,35,79,31,15,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37.642276422764226,4.319654427645788,95.68034557235421,16.93002257336343,6.5462753950338595,34.31151241534989,7.900677200902935,17.83295711060948,6.997742663656885,3.3860045146726865,4.063205417607223,0.0,0.0,0.0,0.0,0.2257336343115124,0.0,0.0,0.0,0.0,0.0,0.0,0.2257336343115124,0.0,0.0,0.0,0.0,1.580135440180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05120,05,120,1247,925,322,0,509,4,483,26,98,30,188,35,52,45,9,14,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40.81796311146752,5.1080550098231825,94.89194499017681,20.28985507246377,6.211180124223603,38.923395445134574,7.246376811594203,10.766045548654244,9.316770186335404,1.8633540372670807,2.898550724637681,0.0,0.0,0.0,0.0,0.2070393374741201,0.0,0.0,0.0,0.6211180124223602,0.0,0.0,0.2070393374741201,0.0,0.0,0.0,0.0,1.4492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05121,05,121,1087,826,261,0,518,2,495,23,106,30,155,45,86,50,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47.65409383624655,4.440154440154441,95.55984555984556,21.41414141414141,6.0606060606060606,31.313131313131315,9.090909090909092,17.373737373737374,10.1010101010101,0.6060606060606061,2.6262626262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05122,05,122,905,614,291,0,303,2,291,12,55,14,101,12,53,20,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,33.48066298342541,3.9603960396039604,96.03960396039604,18.900343642611684,4.810996563573884,34.707903780068726,4.123711340206185,18.213058419243985,6.872852233676976,3.436426116838488,5.154639175257731,0.0,0.0,0.0,0.0,0.3436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,0.0,0.3436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05123,05,123,742,479,263,0,310,3,307,3,71,15,111,22,43,24,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41.77897574123989,0.967741935483871,99.03225806451613,23.12703583061889,4.88599348534202,36.156351791530945,7.166123778501629,14.006514657980457,7.81758957654723,0.9771986970684038,2.6058631921824107,0.0,0.0,0.0,0.0,0.32573289902280134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9315960912052117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05124,05,124,1323,889,434,0,552,7,539,13,106,32,181,39,97,39,7,22,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,41.723356009070294,2.355072463768116,97.64492753623189,19.666048237476808,5.936920222634509,33.58070500927644,7.235621521335807,17.996289424860855,7.235621521335807,1.2987012987012987,4.081632653061225,0.0,0.0,0.0,0.0,0.1855287569573284,0.0,0.0,0.0,0.3710575139146568,0.0,0.0,0.3710575139146568,0.0,0.0,0.0,0.0,1.6697588126159555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710575139146568
05125,05,125,1024,777,247,0,419,0,405,14,72,23,156,24,65,23,11,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40.91796875,3.341288782816229,96.65871121718376,17.77777777777778,5.679012345679013,38.51851851851852,5.9259259259259265,16.049382716049383,5.679012345679013,2.7160493827160495,4.444444444444445,0.0,0.0,0.0,0.0,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
