id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,party_cdu,party_spd,party_die_linke,party_grüne,party_afd,party_piraten,party_fdp,party_die_partei,party_freie_wähler,party_ödp,party_büso,party_mlpd,party_sgp,party_b,party_bge,party_dib,party_dkp,party_dm,party_die_grauen,party_du,party_menschliche_welt,party_gesundheitsforschung,party_tierschutzpartei,party_v_partei3,party_die_frauen,individual_applicant_für_dich_im_bundestag,individual_applicant_grog,individual_applicant_grundeinkommen_für_alle.org_1,individual_applicant_grundeinkommen_für_alle.org_2,individual_applicant_ideengeber_mensch_natur_technik,individual_applicant_liberal_nachhaltig_sozial_weltoffen,individual_applicant_den_menschen_verpflichtet_keiner_partei,party_mieterpartei,party_npd,individual_applicant,individual_applicant_parteifrei_für_die_menschen,individual_applicant_parteifrei_und_bürgerbestimmt,voter_turnout,invalid_votes_percentage,valid_votes_percentage
01110,01,110,1583,1006,577,0,855,14,8,847,142,185,146,238,37,0,56,30,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54.011370814908396,0.9356725146198831,99.06432748538012
01111,01,111,1030,669,361,0,559,14,1,558,98,131,105,137,22,0,38,21,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54.271844660194176,0.17889087656529518,99.82110912343471
01112,01,112,1215,796,419,0,607,15,3,604,89,106,145,160,32,0,43,20,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,49.958847736625515,0.4942339373970346,99.50576606260296
01113,01,113,1191,790,401,0,677,20,5,672,85,154,135,208,28,0,39,15,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56.84298908480269,0.7385524372230428,99.26144756277697
01114,01,114,1471,956,515,0,746,21,5,741,116,161,126,209,34,0,51,33,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50.713800135961925,0.6702412868632708,99.32975871313673
01115,01,115,888,644,244,0,485,7,3,482,112,89,83,91,55,0,29,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.61711711711712,0.6185567010309279,99.38144329896907
01116,01,116,710,456,254,0,381,9,4,377,72,81,64,89,26,0,32,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,53.66197183098591,1.0498687664041995,98.9501312335958
01117,01,117,1519,1043,476,0,865,12,5,860,144,210,132,272,37,0,36,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,56.94535878867676,0.5780346820809248,99.42196531791907
01118,01,118,1172,801,371,0,669,0,6,663,102,137,142,202,23,0,40,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.081911262798634,0.8968609865470852,99.10313901345292
01119,01,119,896,603,293,0,509,12,7,502,76,105,107,153,16,0,27,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56.80803571428571,1.37524557956778,98.62475442043221
01120,01,120,1091,680,411,0,544,17,6,538,82,92,112,141,41,0,45,14,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,49.86251145737855,1.1029411764705883,98.89705882352942
01121,01,121,1124,691,433,0,562,0,3,559,101,119,98,151,27,0,39,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50.0,0.5338078291814947,99.4661921708185
01122,01,122,1234,788,446,0,643,25,4,639,102,134,120,190,21,0,48,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.10696920583469,0.6220839813374806,99.37791601866252
01123,01,123,1035,699,336,0,524,14,0,524,100,99,89,153,18,0,50,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.6280193236715,0.0,100.0
011A,01,1A,0,0,0,0,2258,2258,10,2248,640,461,281,417,97,0,258,55,9,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,inf,0.44286979627989376,99.5571302037201
011B,01,1B,0,0,0,0,1595,1595,13,1582,423,302,233,280,97,0,200,29,2,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,inf,0.8150470219435737,99.18495297805643
011C,01,1C,0,0,0,0,1437,1437,6,1431,349,288,209,335,70,0,123,28,8,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,inf,0.41753653444676403,99.58246346555325
011D,01,1D,0,0,0,0,1704,1704,7,1697,379,298,269,452,66,0,160,45,3,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,inf,0.41079812206572774,99.58920187793427
011E,01,1E,0,0,0,0,2052,2052,13,2039,454,418,274,523,60,0,212,62,7,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,inf,0.6335282651072125,99.3664717348928
01200,01,200,902,643,259,0,454,3,4,450,99,74,124,34,71,0,34,8,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.332594235033255,0.881057268722467,99.11894273127754
01201,01,201,1142,752,390,0,547,12,8,539,151,119,98,46,64,0,43,9,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,47.8984238178634,1.4625228519195612,98.53747714808044
01202,01,202,1159,697,462,0,474,8,10,464,114,81,108,32,64,0,45,8,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40.89732528041415,2.109704641350211,97.8902953586498
01203,01,203,1081,636,445,0,397,5,5,392,73,83,123,37,47,0,18,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.725254394079556,1.2594458438287155,98.74055415617129
01204,01,204,1971,1193,778,0,849,12,11,838,221,171,162,74,87,0,92,20,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.07458143074581,1.2956419316843346,98.70435806831567
01205,01,205,1244,862,382,0,568,5,9,559,103,112,163,48,76,0,30,19,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,45.659163987138264,1.584507042253521,98.41549295774648
01206,01,206,1365,889,476,0,572,6,5,567,114,95,168,54,76,0,30,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41.904761904761905,0.8741258741258742,99.12587412587412
01207,01,207,1149,730,419,0,535,5,9,526,88,121,173,41,61,0,23,11,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.56222802436902,1.6822429906542056,98.3177570093458
01208,01,208,915,548,367,0,436,11,3,433,66,87,62,143,20,0,33,18,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.650273224043715,0.6880733944954129,99.31192660550458
01209,01,209,1255,857,398,0,650,9,10,640,94,125,151,159,39,0,44,22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.79282868525896,1.5384615384615385,98.46153846153847
01210,01,210,1156,765,391,0,588,6,6,582,115,113,108,136,41,0,36,23,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.86505190311419,1.0204081632653061,98.9795918367347
01211,01,211,898,660,238,0,468,3,1,467,64,75,140,90,53,0,19,14,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,52.11581291759465,0.2136752136752137,99.78632478632478
01212,01,212,882,597,285,0,481,14,4,477,81,82,105,107,32,0,41,21,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54.53514739229025,0.8316008316008316,99.16839916839916
01213,01,213,651,448,203,0,300,8,4,296,48,54,87,43,29,0,11,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.08294930875576,1.3333333333333335,98.66666666666667
01214,01,214,840,544,296,0,357,4,2,355,61,62,115,34,43,0,23,11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0.5602240896358543,99.43977591036415
01215,01,215,1018,686,332,0,529,1,10,519,95,97,177,31,78,0,24,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.96463654223968,1.890359168241966,98.10964083175804
01216,01,216,953,647,306,0,493,3,8,485,73,77,173,44,79,0,20,13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.731374606505774,1.6227180527383367,98.37728194726166
01217,01,217,1076,775,301,0,451,3,3,448,76,77,176,33,53,0,7,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41.91449814126394,0.6651884700665188,99.33481152993349
01218,01,218,1530,1142,388,0,803,7,12,791,171,131,280,37,119,0,26,18,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52.48366013071896,1.4943960149439601,98.50560398505604
01219,01,219,342,273,69,0,172,5,0,172,32,23,62,12,19,0,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.29239766081871,0.0,100.0
01220,01,220,796,538,258,0,346,5,6,340,53,52,132,28,49,0,11,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43.46733668341709,1.7341040462427744,98.26589595375722
01221,01,221,1519,996,523,0,725,0,5,720,155,145,129,91,78,0,79,28,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,47.72876892692561,0.6896551724137931,99.3103448275862
01222,01,222,905,632,273,0,434,5,6,428,70,72,172,29,47,0,17,14,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.95580110497237,1.3824884792626728,98.61751152073732
01223,01,223,1508,980,528,0,775,10,11,764,121,168,250,89,79,0,31,19,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.39257294429708,1.4193548387096775,98.58064516129032
01224,01,224,838,586,252,0,402,3,5,397,75,79,134,40,39,0,14,8,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97136038186158,1.2437810945273633,98.75621890547264
01225,01,225,1380,933,447,0,683,1,6,677,138,137,206,57,80,0,30,14,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,49.492753623188406,0.8784773060029283,99.12152269399708
01226,01,226,764,592,172,0,407,7,12,395,58,69,160,19,66,0,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.27225130890052,2.9484029484029484,97.05159705159704
01227,01,227,1369,954,415,0,726,7,1,725,97,153,211,140,54,0,27,40,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.03140978816655,0.13774104683195593,99.86225895316805
01228,01,228,2319,1504,815,0,1100,12,15,1085,216,249,202,233,69,0,64,39,3,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.43423889607589,1.3636363636363635,98.63636363636363
012A,01,2A,0,0,0,0,2147,2147,12,2135,612,385,474,164,197,0,238,37,7,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,inf,0.5589194224499302,99.44108057755007
012B,01,2B,0,0,0,0,1859,1859,24,1835,394,386,459,248,123,0,141,55,6,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,inf,1.2910166756320602,98.70898332436794
012C,01,2C,0,0,0,0,1592,1592,13,1579,359,259,400,269,106,0,120,34,9,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,inf,0.8165829145728644,99.18341708542714
012D,01,2D,0,0,0,0,1217,1217,10,1207,202,246,421,91,129,0,60,28,6,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,inf,0.8216926869350863,99.17830731306492
012E,01,2E,0,0,0,0,1460,1460,10,1450,304,273,433,182,104,0,94,36,7,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,inf,0.684931506849315,99.31506849315068
012F,01,2F,0,0,0,0,1720,1720,19,1701,345,353,397,276,108,0,127,56,9,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,inf,1.1046511627906976,98.89534883720931
01300,01,300,1311,1003,308,0,613,7,7,606,104,141,142,98,41,0,34,36,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,46.7581998474447,1.1419249592169658,98.85807504078304
01301,01,301,880,630,250,0,454,5,8,446,62,92,135,81,32,0,19,16,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.590909090909086,1.762114537444934,98.23788546255507
01302,01,302,1192,906,286,0,577,5,8,569,84,148,116,96,47,0,31,36,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48.40604026845637,1.386481802426343,98.61351819757365
01303,01,303,895,699,196,0,427,7,7,420,69,115,79,74,41,0,14,9,4,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.70949720670391,1.639344262295082,98.36065573770492
01304,01,304,948,688,260,0,530,8,10,520,84,135,82,117,41,0,36,15,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.907172995780584,1.8867924528301887,98.11320754716981
01305,01,305,1054,723,331,0,564,1,11,553,109,154,74,120,45,0,32,11,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.510436432637576,1.950354609929078,98.04964539007092
01306,01,306,1373,920,453,0,714,9,6,708,77,183,150,198,37,0,32,25,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.00291332847778,0.8403361344537815,99.15966386554622
01307,01,307,1147,824,323,0,660,3,13,647,146,172,92,120,58,0,41,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,57.54141238012206,1.9696969696969695,98.03030303030303
01308,01,308,1160,812,348,0,637,6,4,633,78,181,109,173,30,0,43,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.91379310344827,0.6279434850863422,99.37205651491365
01309,01,309,1284,887,397,0,734,14,8,726,114,212,124,174,43,0,39,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.165109034267914,1.08991825613079,98.9100817438692
01310,01,310,907,618,289,0,489,4,13,476,79,132,73,106,28,0,35,17,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.91400220507167,2.658486707566462,97.34151329243353
01311,01,311,1054,639,415,0,482,6,6,476,65,138,73,120,34,0,28,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.73055028462998,1.2448132780082988,98.7551867219917
01312,01,312,795,494,301,0,380,7,2,378,53,117,63,90,22,0,19,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.79874213836478,0.5263157894736842,99.47368421052632
01313,01,313,834,571,263,0,413,7,2,411,79,118,65,82,27,0,31,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.52038369304556,0.48426150121065376,99.51573849878935
01314,01,314,1102,804,298,0,563,4,17,546,131,142,76,82,47,0,47,13,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.08892921960072,3.019538188277087,96.98046181172292
01315,01,315,838,605,233,0,389,5,10,379,80,84,73,77,22,0,23,16,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.420047732696894,2.570694087403599,97.42930591259639
01316,01,316,1217,979,238,0,642,6,22,620,133,181,101,64,64,0,47,20,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52.75267050123254,3.4267912772585665,96.57320872274143
01317,01,317,754,564,190,0,387,0,4,383,81,98,70,66,29,0,20,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.326259946949605,1.03359173126615,98.96640826873386
01318,01,318,1125,726,399,0,548,6,8,540,143,153,78,80,32,0,41,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.71111111111111,1.4598540145985401,98.54014598540147
01319,01,319,1007,631,376,0,476,3,3,473,101,137,61,86,32,0,37,12,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.26911618669315,0.6302521008403361,99.36974789915966
01320,01,320,599,385,214,0,322,4,2,320,64,88,34,73,26,0,29,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.756260434056756,0.6211180124223602,99.37888198757764
01321,01,321,1020,672,348,0,477,3,9,468,123,120,54,76,40,0,38,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46.76470588235294,1.8867924528301887,98.11320754716981
01322,01,322,1133,772,361,0,488,3,7,481,132,133,65,53,45,0,33,9,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43.07149161518093,1.4344262295081966,98.5655737704918
01323,01,323,1181,810,371,0,612,6,6,606,162,147,78,83,64,0,53,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.82049110922947,0.9803921568627451,99.01960784313727
01324,01,324,1603,1047,556,0,634,0,12,622,181,147,94,75,49,0,60,6,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39.550842170929506,1.8927444794952681,98.10725552050474
01325,01,325,1001,763,238,0,403,0,8,395,88,121,62,62,28,0,23,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25974025974026,1.9851116625310175,98.01488833746899
01326,01,326,1194,845,349,0,595,0,4,591,120,157,127,96,38,0,32,12,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.83249581239531,0.6722689075630253,99.32773109243698
01327,01,327,1494,1059,435,0,703,14,5,698,116,181,115,184,28,0,36,22,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,47.054886211512716,0.7112375533428165,99.28876244665719
013A,01,3A,0,0,0,0,1256,1256,12,1244,217,302,226,290,55,0,89,35,4,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,inf,0.9554140127388535,99.04458598726114
013B,01,3B,0,0,0,0,1683,1683,6,1677,285,482,221,424,83,0,117,41,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,inf,0.35650623885918004,99.64349376114082
013C,01,3C,0,0,0,0,1390,1390,11,1379,293,347,190,321,68,0,104,29,5,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,inf,0.7913669064748201,99.20863309352518
013D,01,3D,0,0,0,0,1287,1287,19,1268,326,346,141,203,81,0,131,23,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,inf,1.4763014763014763,98.52369852369853
013E,01,3E,0,0,0,0,1722,1722,14,1708,538,379,174,215,138,0,202,32,5,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,inf,0.8130081300813009,99.1869918699187
013F,01,3F,0,0,0,0,925,925,9,916,164,222,147,225,41,0,75,26,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,inf,0.9729729729729729,99.02702702702703
01400,01,400,1365,1034,331,0,640,6,13,627,115,145,140,95,55,0,36,25,4,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46.88644688644688,2.03125,97.96875
01401,01,401,940,744,196,0,468,5,13,455,48,100,121,90,44,0,22,18,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.787234042553195,2.7777777777777777,97.22222222222221
01402,01,402,1317,1088,229,0,630,2,19,611,70,130,170,104,65,0,23,31,1,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,47.83599088838269,3.015873015873016,96.98412698412699
01403,01,403,1019,746,273,0,509,8,11,498,74,124,127,96,26,0,22,23,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95093228655544,2.161100196463654,97.83889980353635
01404,01,404,709,547,162,0,354,4,9,345,66,76,103,54,19,0,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.92947813822285,2.5423728813559325,97.45762711864407
01405,01,405,797,623,174,0,407,0,11,396,55,93,101,68,34,0,17,16,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51.06649937264742,2.7027027027027026,97.2972972972973
01406,01,406,854,641,213,0,453,9,7,446,56,117,97,92,31,0,15,21,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,53.04449648711944,1.545253863134658,98.45474613686534
01407,01,407,1204,908,296,0,647,11,15,632,121,143,132,105,57,0,42,27,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.737541528239205,2.3183925811437405,97.68160741885626
