address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_cdu,party_die_linke,party_spd,party_grüne,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_die_grauen,party_freie_wähler,party_verjüngungsforschung,party_ödp,party_du,party_v_partei3,party_dkp,party_mlpd,party_büso,party_sgp,party_wir_bürger,party_heimat,party_die_humanisten,party_team_todenhöfer,party_volt,party_die_basis,party_b,others,party_bündnis_21,other_applicant_1,other_applicant_2,other_applicant_3,other_applicant_meschliche_welt,other_applicant_4,other_applicant_5,other_applicant_6,other_applicant_7,other_applicant_8,other_applicant_9,aufn,partial_election_repetition
07B4H,Erststimme,07,Tempelhof-Schöneberg,4H,B,074H,4,81,W,0,0,0,0,690,690,684,6,135,46,207,138,40,54,14,19,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,,
07B4I,Erststimme,07,Tempelhof-Schöneberg,4I,B,074I,4,81,W,0,0,0,0,939,939,931,8,247,52,300,145,40,62,14,40,7,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B4K,Erststimme,07,Tempelhof-Schöneberg,4K,B,074K,4,81,W,0,0,0,0,422,422,417,5,64,27,123,142,13,22,8,5,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B4L,Erststimme,07,Tempelhof-Schöneberg,4L,B,074L,4,81,W,0,0,0,0,527,527,524,3,90,37,122,157,18,48,9,17,2,0,6,0,5,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,,
07B4M,Erststimme,07,Tempelhof-Schöneberg,4M,B,074M,4,81,W,0,0,0,0,610,610,599,11,115,24,178,198,23,27,4,9,2,0,7,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B4N,Erststimme,07,Tempelhof-Schöneberg,4N,B,074N,4,81,W,0,0,0,0,305,305,305,0,85,15,60,93,18,10,6,10,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,Teilwiederholungswahl 2024
07B4P,Erststimme,07,Tempelhof-Schöneberg,4P,B,074P,4,81,W,0,0,0,0,695,695,690,5,104,40,209,215,25,32,19,18,6,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,,
07B4R,Erststimme,07,Tempelhof-Schöneberg,4R,B,074R,4,81,W,0,0,0,0,653,653,644,9,113,46,189,188,21,40,12,19,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B4S,Erststimme,07,Tempelhof-Schöneberg,4S,B,074S,4,81,W,0,0,0,0,604,604,599,5,157,32,130,193,31,13,5,16,9,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,Teilwiederholungswahl 2024
07B4T,Erststimme,07,Tempelhof-Schöneberg,4T,B,074T,4,81,W,0,0,0,0,698,698,692,6,158,57,201,137,42,46,11,15,4,0,10,0,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B4U,Erststimme,07,Tempelhof-Schöneberg,4U,B,074U,4,81,W,0,0,0,0,653,653,647,6,109,54,182,203,19,35,13,20,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B4V,Erststimme,07,Tempelhof-Schöneberg,4V,B,074V,4,81,W,0,0,0,0,617,617,610,7,116,33,183,166,28,31,7,28,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5A,Erststimme,07,Tempelhof-Schöneberg,5A,B,075A,5,81,W,0,0,0,0,670,670,664,6,189,42,195,105,36,51,10,19,6,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5B,Erststimme,07,Tempelhof-Schöneberg,5B,B,075B,5,81,W,0,0,0,0,485,485,482,3,184,26,80,81,63,12,10,16,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
07B5C,Erststimme,07,Tempelhof-Schöneberg,5C,B,075C,5,81,W,0,0,0,0,656,656,649,7,195,33,178,97,42,50,8,25,5,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,,
07B5D,Erststimme,07,Tempelhof-Schöneberg,5D,B,075D,5,81,W,0,0,0,0,690,690,679,11,158,39,194,126,42,51,13,27,6,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B5E,Erststimme,07,Tempelhof-Schöneberg,5E,B,075E,5,81,W,0,0,0,0,623,623,615,8,140,47,146,143,25,43,22,21,9,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B5F,Erststimme,07,Tempelhof-Schöneberg,5F,B,075F,5,81,W,0,0,0,0,637,637,630,7,161,28,207,97,27,57,10,14,3,0,10,0,6,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5G,Erststimme,07,Tempelhof-Schöneberg,5G,B,075G,5,81,W,0,0,0,0,671,671,663,8,187,24,198,92,41,61,11,27,4,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B5H,Erststimme,07,Tempelhof-Schöneberg,5H,B,075H,5,81,W,0,0,0,0,638,638,615,23,169,27,171,86,58,44,12,22,0,0,12,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B5I,Erststimme,07,Tempelhof-Schöneberg,5I,B,075I,5,81,W,0,0,0,0,633,633,620,13,185,19,181,106,31,53,2,25,2,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5K,Erststimme,07,Tempelhof-Schöneberg,5K,B,075K,5,81,W,0,0,0,0,733,733,725,8,210,30,215,104,47,72,7,16,4,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B5L,Erststimme,07,Tempelhof-Schöneberg,5L,B,075L,5,81,W,0,0,0,0,647,647,640,7,194,27,181,99,53,49,5,17,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B5M,Erststimme,07,Tempelhof-Schöneberg,5M,B,075M,5,81,W,0,0,0,0,648,648,640,8,94,81,162,159,31,39,11,24,7,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5N,Erststimme,07,Tempelhof-Schöneberg,5N,B,075N,5,81,W,0,0,0,0,636,636,630,6,182,28,169,100,34,61,8,26,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B5P,Erststimme,07,Tempelhof-Schöneberg,5P,B,075P,5,81,W,0,0,0,0,253,253,250,3,105,8,42,40,27,16,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Teilwiederholungswahl 2024
07B5R,Erststimme,07,Tempelhof-Schöneberg,5R,B,075R,5,81,W,0,0,0,0,664,664,658,6,222,26,168,107,40,38,10,26,5,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5S,Erststimme,07,Tempelhof-Schöneberg,5S,B,075S,5,81,W,0,0,0,0,652,652,647,5,239,16,154,111,30,59,8,13,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B5T,Erststimme,07,Tempelhof-Schöneberg,5T,B,075T,5,81,W,0,0,0,0,726,726,719,7,269,28,206,91,41,46,5,17,2,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6A,Erststimme,07,Tempelhof-Schöneberg,6A,B,076A,6,81,W,0,0,0,0,634,634,623,11,247,16,186,68,30,51,8,7,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6B,Erststimme,07,Tempelhof-Schöneberg,6B,B,076B,6,81,W,0,0,0,0,677,677,667,10,201,24,179,136,29,50,7,15,5,0,7,0,2,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6C,Erststimme,07,Tempelhof-Schöneberg,6C,B,076C,6,81,W,0,0,0,0,574,574,572,2,163,19,158,68,53,56,12,19,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,,
07B6D,Erststimme,07,Tempelhof-Schöneberg,6D,B,076D,6,81,W,0,0,0,0,619,619,604,15,244,28,158,66,28,49,6,17,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6E,Erststimme,07,Tempelhof-Schöneberg,6E,B,076E,6,81,W,0,0,0,0,624,624,614,10,231,20,166,60,44,50,3,28,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6F,Erststimme,07,Tempelhof-Schöneberg,6F,B,076F,6,81,W,0,0,0,0,707,707,693,14,223,17,210,74,57,52,6,29,6,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6G,Erststimme,07,Tempelhof-Schöneberg,6G,B,076G,6,81,W,0,0,0,0,386,386,381,5,177,11,72,33,42,6,6,22,1,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
07B6H,Erststimme,07,Tempelhof-Schöneberg,6H,B,076H,6,81,W,0,0,0,0,604,604,595,9,195,23,201,59,42,40,2,18,3,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6I,Erststimme,07,Tempelhof-Schöneberg,6I,B,076I,6,81,W,0,0,0,0,816,816,811,5,255,27,206,145,35,73,3,31,5,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6K,Erststimme,07,Tempelhof-Schöneberg,6K,B,076K,6,81,W,0,0,0,0,547,547,543,4,223,8,130,100,16,40,2,12,2,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6L,Erststimme,07,Tempelhof-Schöneberg,6L,B,076L,6,81,W,0,0,0,0,636,636,626,10,233,17,160,91,26,67,6,14,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6M,Erststimme,07,Tempelhof-Schöneberg,6M,B,076M,6,81,W,0,0,0,0,600,600,596,4,256,11,147,78,25,54,7,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6N,Erststimme,07,Tempelhof-Schöneberg,6N,B,076N,6,81,W,0,0,0,0,676,676,670,6,215,35,204,52,51,56,3,29,5,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,,
07B6P,Erststimme,07,Tempelhof-Schöneberg,6P,B,076P,6,81,W,0,0,0,0,643,643,631,12,234,8,177,86,36,58,7,13,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B6R,Erststimme,07,Tempelhof-Schöneberg,6R,B,076R,6,81,W,0,0,0,0,666,666,664,2,302,9,134,109,23,61,7,11,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6S,Erststimme,07,Tempelhof-Schöneberg,6S,B,076S,6,81,W,0,0,0,0,642,642,635,7,217,16,177,63,49,54,11,20,6,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,,
07B6T,Erststimme,07,Tempelhof-Schöneberg,6T,B,076T,6,81,W,0,0,0,0,629,629,621,8,252,22,134,97,31,55,7,12,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B6U,Erststimme,07,Tempelhof-Schöneberg,6U,B,076U,6,81,W,0,0,0,0,636,636,633,3,248,7,160,123,27,36,2,16,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7A,Erststimme,07,Tempelhof-Schöneberg,7A,B,077A,7,81,W,0,0,0,0,622,622,620,2,256,17,137,95,28,63,3,11,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7B,Erststimme,07,Tempelhof-Schöneberg,7B,B,077B,7,81,W,0,0,0,0,571,571,563,8,216,11,132,69,41,53,6,18,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7C,Erststimme,07,Tempelhof-Schöneberg,7C,B,077C,7,81,W,0,0,0,0,590,590,587,3,249,13,122,62,50,56,7,18,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7D,Erststimme,07,Tempelhof-Schöneberg,7D,B,077D,7,81,W,0,0,0,0,681,681,670,11,301,16,131,91,41,52,11,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7E,Erststimme,07,Tempelhof-Schöneberg,7E,B,077E,7,81,W,0,0,0,0,651,651,627,24,183,35,214,58,46,41,8,35,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B7F,Erststimme,07,Tempelhof-Schöneberg,7F,B,077F,7,81,W,0,0,0,0,640,640,631,9,279,20,161,68,23,43,7,10,4,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7G,Erststimme,07,Tempelhof-Schöneberg,7G,B,077G,7,81,W,0,0,0,0,653,653,646,7,290,14,144,79,25,47,9,15,5,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7H,Erststimme,07,Tempelhof-Schöneberg,7H,B,077H,7,81,W,0,0,0,0,618,618,614,4,240,18,142,85,32,52,5,23,2,0,7,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7I,Erststimme,07,Tempelhof-Schöneberg,7I,B,077I,7,81,W,0,0,0,0,907,907,891,16,364,22,207,144,35,75,6,20,2,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7K,Erststimme,07,Tempelhof-Schöneberg,7K,B,077K,7,81,W,0,0,0,0,634,634,627,7,280,17,135,89,27,54,4,13,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7L,Erststimme,07,Tempelhof-Schöneberg,7L,B,077L,7,81,W,0,0,0,0,323,323,322,1,97,21,68,34,40,21,2,18,0,0,8,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B7M,Erststimme,07,Tempelhof-Schöneberg,7M,B,077M,7,81,W,0,0,0,0,598,598,592,6,260,14,130,72,22,58,6,17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7N,Erststimme,07,Tempelhof-Schöneberg,7N,B,077N,7,81,W,0,0,0,0,603,603,601,2,243,13,152,86,35,45,5,8,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7P,Erststimme,07,Tempelhof-Schöneberg,7P,B,077P,7,81,W,0,0,0,0,668,668,661,7,277,14,185,68,41,35,7,23,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7R,Erststimme,07,Tempelhof-Schöneberg,7R,B,077R,7,81,W,0,0,0,0,687,687,678,9,281,15,168,69,48,64,4,18,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
07B7S,Erststimme,07,Tempelhof-Schöneberg,7S,B,077S,7,81,W,0,0,0,0,656,656,651,5,249,11,184,63,40,61,6,18,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,,
07B7T,Erststimme,07,Tempelhof-Schöneberg,7T,B,077T,7,81,W,0,0,0,0,664,664,657,7,239,22,185,71,39,46,5,29,4,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7U,Erststimme,07,Tempelhof-Schöneberg,7U,B,077U,7,81,W,0,0,0,0,700,700,687,13,263,24,184,65,54,46,5,18,3,0,11,0,8,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,,
07B7V,Erststimme,07,Tempelhof-Schöneberg,7V,B,077V,7,81,W,0,0,0,0,642,642,636,6,277,12,130,96,38,54,1,14,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,
08W101,Erststimme,08,Neukölln,101,W,081A,1,82,W,1012,707,305,0,235,6,232,3,12,57,63,76,12,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
08W102,Erststimme,08,Neukölln,102,W,081AA,1,82,W,1067,740,327,0,255,12,254,1,8,60,42,113,9,4,6,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
08W103,Erststimme,08,Neukölln,103,W,081AB,1,82,W,1053,495,558,0,370,10,364,6,18,78,80,143,14,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,,
08W104,Erststimme,08,Neukölln,104,W,081AC,1,82,W,1049,562,487,0,375,8,369,6,16,89,91,131,8,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W105,Erststimme,08,Neukölln,105,W,081B,1,82,W,1062,605,457,0,396,7,393,3,15,89,82,161,12,14,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,,
08W106,Erststimme,08,Neukölln,106,W,081C,1,82,W,1055,614,441,0,435,12,427,8,32,106,86,154,11,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,,
08W107,Erststimme,08,Neukölln,107,W,081D,1,82,W,1076,605,471,0,441,9,431,10,18,114,85,156,21,10,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W108,Erststimme,08,Neukölln,108,W,081E,1,82,W,998,604,394,0,356,9,347,9,16,76,78,124,8,13,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,,
08W109,Erststimme,08,Neukölln,109,W,081F,1,82,W,1046,623,423,0,397,9,392,5,19,104,76,125,14,15,9,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W110,Erststimme,08,Neukölln,110,W,081G,1,82,W,1024,625,399,0,427,7,419,8,20,76,104,143,9,16,11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W111,Erststimme,08,Neukölln,111,W,081H,1,82,W,1000,617,383,0,388,9,382,6,18,83,90,138,13,10,11,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,
08W112,Erststimme,08,Neukölln,112,W,081I,1,82,W,1157,696,461,0,385,14,375,10,28,77,85,105,17,16,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W113,Erststimme,08,Neukölln,113,W,081J,1,82,W,1080,658,422,0,439,8,430,9,27,110,92,131,16,11,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,1,0,0,0,0,0,1,0,1,0,0,0,,
08W114,Erststimme,08,Neukölln,114,W,081K,1,82,W,1011,567,444,0,343,7,339,4,14,86,85,107,8,9,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W115,Erststimme,08,Neukölln,115,W,081L,1,82,W,975,771,204,0,280,2,277,3,18,86,45,92,12,3,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
08W116,Erststimme,08,Neukölln,116,W,081M,1,82,W,1167,665,502,0,405,11,392,13,20,110,77,127,9,9,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,
08W117,Erststimme,08,Neukölln,117,W,081N,1,82,W,1091,632,459,0,429,3,420,9,21,110,94,143,11,11,11,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,,
08W118,Erststimme,08,Neukölln,118,W,081P,1,82,W,999,597,402,0,377,2,369,8,32,77,75,110,27,13,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,,
08W119,Erststimme,08,Neukölln,119,W,081Q,1,82,W,1038,734,304,0,231,6,230,1,13,68,44,82,11,2,5,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
08W120,Erststimme,08,Neukölln,120,W,081R,1,82,W,1071,643,428,0,435,9,432,3,32,116,84,138,14,14,14,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,,
08W121,Erststimme,08,Neukölln,121,W,081S,1,82,W,1146,659,487,0,390,4,383,7,34,94,106,89,15,22,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,,
08W122,Erststimme,08,Neukölln,122,W,081T,1,82,W,910,572,338,0,371,11,367,4,27,85,85,98,17,15,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,,
08W123,Erststimme,08,Neukölln,123,W,081U,1,82,W,1079,636,443,0,392,1,380,12,52,60,94,63,39,24,17,18,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,
08W124,Erststimme,08,Neukölln,124,W,081T,1,82,W,953,580,373,0,416,6,407,9,15,110,95,141,11,8,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,,
08W125,Erststimme,08,Neukölln,125,W,081V,1,82,W,1084,589,495,0,383,4,380,3,28,77,86,103,27,18,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,
08W126,Erststimme,08,Neukölln,126,W,081W,1,82,W,941,532,409,0,372,5,363,9,22,97,91,103,11,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,,
08W127,Erststimme,08,Neukölln,127,W,081X,1,82,W,1134,884,250,0,220,5,217,3,18,55,37,68,22,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Teilwiederholungswahl 2024
08W128,Erststimme,08,Neukölln,128,W,081Y,1,82,W,939,645,294,0,346,2,342,4,31,76,77,102,13,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,,
08W129,Erststimme,08,Neukölln,129,W,081Z,1,82,W,977,701,276,0,228,2,227,1,14,63,32,77,22,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teilwiederholungswahl 2024
08W130,Erststimme,08,Neukölln,130,W,081Z,1,82,W,983,787,196,0,237,6,235,2,27,78,39,51,18,1,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,Teilwiederholungswahl 2024
08W131,Erststimme,08,Neukölln,131,W,081Y,1,82,W,811,575,236,0,253,3,243,10,23,57,51,47,20,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,
08W201,Erststimme,08,Neukölln,201,W,082A,2,82,W,1166,665,501,0,432,5,426,6,24,74,95,172,12,13,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,,
08W202,Erststimme,08,Neukölln,202,W,082AA,2,82,W,1088,710,378,0,444,10,440,4,16,82,113,160,16,14,9,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,,
08W203,Erststimme,08,Neukölln,203,W,082AB,2,82,W,913,612,301,0,369,12,361,8,19,91,81,111,10,17,9,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
08W204,Erststimme,08,Neukölln,204,W,082B,2,82,W,1041,641,400,0,419,5,413,6,23,95,87,151,14,13,9,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
